@relation wekaa30

@attribute Number1 numeric
@attribute Number2 numeric
@attribute Number3 numeric
@attribute Number4 numeric
@attribute Number5 numeric
@attribute Number6 numeric
@attribute Number7 numeric
@attribute Number8 numeric
@attribute Number9 numeric
@attribute Number10 numeric
@attribute Number11 numeric
@attribute Number12 numeric
@attribute Number13 numeric
@attribute Number14 numeric
@attribute Number15 numeric
@attribute Number16 numeric
@attribute Number17 numeric
@attribute Number18 numeric
@attribute Number19 numeric
@attribute Number20 numeric
@attribute Number21 numeric
@attribute Number22 numeric
@attribute Number23 numeric
@attribute Number24 numeric
@attribute Number25 numeric
@attribute Number26 numeric
@attribute Number27 numeric
@attribute Number28 numeric
@attribute Number29 numeric
@attribute Number30 numeric
@attribute Number31 numeric
@attribute Number32 numeric
@attribute Number33 numeric
@attribute Number34 numeric
@attribute Number35 numeric
@attribute Number36 numeric
@attribute Number37 numeric
@attribute Number38 numeric
@attribute Number39 numeric
@attribute Number40 numeric
@attribute Number41 numeric
@attribute Number42 numeric
@attribute Number43 numeric
@attribute Number44 numeric
@attribute Number45 numeric
@attribute Number46 numeric
@attribute Number47 numeric
@attribute Number48 numeric
@attribute Number49 numeric
@attribute Number50 numeric
@attribute Number51 numeric
@attribute Number52 numeric
@attribute Number53 numeric
@attribute Number54 numeric
@attribute Number55 numeric
@attribute Number56 numeric
@attribute Number57 numeric
@attribute Number58 numeric
@attribute Number59 numeric
@attribute Number60 numeric
@attribute class numeric
@data
-0.28361437,-0.17507133,-0.530864,0.5848234999999999,-1.2968694,-0.34570476,-0.24850389999999997,0.26497826,0.38896036,0.9461129999999999,0.50643116,-0.7592979999999999,-0.44544712,-0.3637484,-0.46388447,-0.29383472,-0.14194946,-0.54234684,-0.5636005999999999,0.21662793,-0.26916906,0.6768776,-0.46696395,-0.5579635000000001,-0.59430516,-0.39749417,-0.51468074,0.07589618,0.2968321,0.5377006,0.90148807,-1.0697818000000001,-2.1688247000000005,0.07045771,-0.26071614,-1.1625661,-0.27486700000000003,-0.7126305000000001,-0.07588756,1.37386,-1.3918465,-1.0100329,-0.3023929,-2.2254312,-1.1460158999999999,0.46921217,-1.0208793999999999,0.27355999999999997,-0.023706567,1.6489744,-1.1662226,0.55009115,-0.7462721,-0.009710311,0.29281676,-0.6004948,-0.10606557,1.6320215,-1.079335,-0.14953287,0
2.470414,0.8002523,-0.3540616,0.4714115,0.33940426,0.51440436,1.3094934999999999,-0.21680279,0.62991804,1.5435097,1.4327594,-0.22293829999999998,-0.17123355,-1.1370879999999999,0.8080501,-1.360682,0.52182895,0.27378574,0.4589371,0.9525222,0.6395654000000001,0.7437142,0.55069345,0.22464617,-0.2113045,-0.41637138,-0.27442673,-0.8967972,1.8598421000000003,0.45944393,0.12653416,-0.48753658,-0.46263576,-0.010011471,-0.35775068,-0.1975959,0.10993709,-0.3009114,0.27658720000000003,0.4788617,-0.14723378,-0.54320014,0.20202807,0.27819479999999996,0.24759734,-0.40789714,0.80620134,0.057520684,0.5102542,-0.36966792,-0.02209804,0.21307607,-0.661387,-0.32178855,0.24743503,0.31371003,0.5604471999999999,-0.31188723,1.3095538999999998,-0.11007169999999998,0
0.72470206,0.21585493,0.06490032400000001,1.1665143999999998,-0.55937755,0.1068496,-0.8298948,0.16423564,0.5600706,0.61897755,0.29926667,0.07259512,-0.09716885,-0.7855621,-0.38850105,0.08874704,0.6229285,0.07134526,0.8542726,0.100067824,-0.09557389,0.38052475,0.5538725999999999,-0.14470525,-0.20292157,0.26372814,-0.29367682,-0.5020212000000001,1.6525477,0.8688591999999998,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
-0.43879816,-0.37745973,-0.6471725,1.1128782,0.25074112,0.7355630999999999,0.020482674,-0.11239339400000001,-0.019270618,0.6827253000000001,-0.87874836,-0.1060502,-0.29888758,0.4865068,-1.6100546,0.40431064,-0.28151017,-0.45115066,-0.13084644,0.12472081,0.10794835,0.13920712,0.586726,-1.0743403,0.62281084,-1.0543586,-0.3646169,0.41706824,1.1017077,0.3498578,0.5754100000000001,0.22933914,-0.052900907000000004,0.4160255,-1.0238309,0.3856748,-0.07843589,-0.43225405,-0.35033575,0.699628,0.31306532,0.19120085,0.06603274,-0.14428599,-0.7909351,-0.7520504,0.7020377,-0.21706717,1.3943357,-0.023912776,0.80812746,-0.1824317,0.29345545,-0.55325854,-0.5200288,-0.7970685000000001,-0.969253,0.072415166,-0.2535496,-0.011257491000000001,0
-0.48838285,-0.13202922,-0.06323469400000001,1.1669701000000001,-0.03722749,0.48972225,0.67276376,-0.6038356,-0.002353854,0.3172791,0.77307564,-0.8846174000000001,-0.07292533,0.7734993,0.047117423,-0.18772921,0.42508832,0.57456565,0.1328145,0.17410295,0.5293102,0.25940037,-0.20823722,0.06286968,-0.318965,-0.36828086,-0.5555899000000001,0.052851252,0.48020694,0.17576556,-0.010933399,0.76100564,0.3137574,0.91434556,-0.5983753,-0.15617049,0.0928038,0.02967007,0.9738776,1.2372147,0.07822048,-0.28769514,0.037454024,0.2961581,0.19890642,-0.39049065,-1.0217847,0.22360408,0.38602373,0.09573839,-0.6294050999999999,-0.3473766,0.30452064,-0.1697741,0.291609,-0.47215462,-0.23620158,-0.789371,0.32388374,-0.40853557,0
0.6614597,1.8240023999999997,0.79205716,-0.25602220000000003,-3.9663947,-0.9963946,-0.57802546,0.9077415000000001,0.9851627000000001,2.6147761000000003,-1.2278496,-6.008805000000001,1.3401127,-1.9719642,2.1407849999999997,-2.049434,-0.37918526,-2.3679805,0.85488755,1.4418718000000001,-2.4922316,0.7701504,0.6591536,0.41674668,0.46568456,-1.140464,-0.12990057,3.2544906000000005,1.3513868,1.7419063999999997,-0.010229659,-0.65151286,0.33523600000000003,2.5672197,-0.6726075,0.59173805,-0.41865185,-1.3254409,0.04819646,-0.30720004,-1.3950979,0.45549592,-0.58325034,-0.77935266,0.11002842,0.49418032,-0.53750867,0.8926813,0.32991508,0.6675366,-1.118158,0.7029514,0.28274527,-1.0646235000000002,1.0857202,-0.7416874,-1.1601937,0.52302194,1.0161607,0.8788275999999999,0
-0.5511385999999999,-0.12703758,-0.52325076,0.54449034,-1.0412217,-0.24256048,-0.019983826,0.35923204,0.5231793,1.0241035,0.5368169,-0.69042957,-0.4705027,-0.37360826,-0.25051793,-0.39678854,0.07189619,-0.5814387,-0.5028594,0.18345222,-0.37308103,0.398997,-0.49701506,-0.29395129999999997,-0.45926744,-0.38018683,-0.30214274,0.20703863,0.021778021,0.52560866,0.1637797,0.36635184,-0.8722863999999999,0.45699435,-0.5473069,0.4064455,0.046752468,0.18245319,-0.48604378,-1.0836383,0.14794269,0.11997612,0.7871630999999999,-0.3649849,-0.2712967,-0.4101971,-0.31664309999999996,0.27438182,0.74888,0.060522917999999995,-0.81886744,-0.022115119,0.0211244,-0.24228318,1.0621328,-0.8742804,-0.1332379,0.46444365,0.42788273,0.3399705,0
0.4808001,0.7508191,0.5620884,1.4835167999999999,-0.5370354,-0.050129442999999996,-0.5912046999999999,0.12491293,1.1792798,1.0060091999999998,0.3637194,-0.074647196,0.26310024,-0.157913,0.23904186,-0.19236910000000002,-0.7379217,0.06852658,0.50996786,-0.017029537,-0.4364629,0.13255456,0.6736741,-0.31395984,0.24388352,-0.037177343,-0.44126004,-0.9239790000000001,1.2136765,0.31318092,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
0.7709666999999999,0.08478118,0.30423320000000004,1.2278877000000001,-0.3611027,-0.15517151,-0.66478294,0.26343775,0.6150295,0.50576586,0.18635639999999998,0.105848625,0.06765522,-0.49601993,-0.111396655,-0.10998258,0.6884707,0.24067816,0.6778088000000001,0.18152358,-0.15524988,0.32682059999999996,0.50528795,-0.22227696,-0.093905814,0.37489325,-0.4931905,-0.3427712,1.884048,0.7275055,0.6241838000000001,0.19938114,0.22738865,1.0824573,-0.5228647,0.075584166,-0.56798965,0.20430320000000002,0.58993095,0.60495114,0.24036910000000003,0.040257137,-0.10152775,-0.63715696,-0.09270297,-0.0993778,0.5285930999999999,0.09322852,0.5706621999999999,0.11019952599999999,-0.043624297,0.4374348,0.6335472,-0.22752208,-0.30819163,0.31119847,-0.36096558,-0.2568655,1.4403741,0.7812920999999999,1
1.7487948,0.7052739,-0.84555924,0.6449722,-0.009894203,-0.026491297,2.1189082000000004,-0.5605935999999999,0.19282147,1.6814650000000002,1.1786573999999999,-1.4087588,0.973618,-0.4790687,0.23445295,-0.94953746,0.56981534,-0.17510025,0.28400505,1.5119536,1.0169443999999999,1.2853378999999998,-0.117437296,1.0003341000000001,0.5203894,-0.9753696,0.02262551,-0.9031929,1.3152223,0.2557443,1.688669,0.45365992,-0.72343963,0.36635712,0.021069035,-0.14220536,1.4631885,-0.4046552,0.14036523,1.2795898,0.5931496999999999,-0.94803387,0.6119064000000001,-0.7110444,0.23792964,-0.78953886,0.2520288,-0.1896171,0.32398499999999997,1.2059995000000001,0.64631695,0.9153659,-0.15680616,0.71468586,0.30551225,-0.91120756,0.12673394,-0.79792666,0.76039135,0.27945796,1
-0.11440599,0.28880993,-1.0113524999999999,1.0817941,-0.7556772,0.67760295,-0.4039488,-0.86427164,-0.65586114,0.2815042,-0.24859323,0.048135082999999995,-0.3380059,-0.23940757,-0.28576490000000004,-0.8196623,0.6327176999999999,0.053928132999999996,-0.05183253,-0.7872967,-0.7400673000000001,0.28469226,-0.3337465,0.19264735,-0.29360688,-0.746949,-0.7663694000000001,-0.45936266,0.30190644,0.37697800000000004,0.12653416,-0.48753658,-0.46263576,-0.010011471,-0.35775068,-0.1975959,0.10993709,-0.3009114,0.27658720000000003,0.4788617,-0.14723378,-0.54320014,0.20202807,0.27819479999999996,0.24759734,-0.40789714,0.80620134,0.057520684,0.5102542,-0.36966792,-0.02209804,0.21307607,-0.661387,-0.32178855,0.24743503,0.31371003,0.5604471999999999,-0.31188723,1.3095538999999998,-0.11007169999999998,0
0.56756467,-0.7495196,-0.98138297,0.95765734,-0.34128004,0.27214790000000005,0.26724896,-0.75176716,0.47572684,1.398406,-0.4122215,-0.41997004,0.038674854,-0.36587286,0.6961703,-0.23329633,1.100918,0.7336741,-0.15498354,0.11484549999999999,-0.63475376,0.20541832,0.65363765,-0.5111808,-0.063525245,-1.0649631000000002,0.07903787,-0.1317356,-0.9583145000000001,0.48725596,0.35079145,-0.74206066,-0.8659826999999999,1.0484531,-0.29441214,0.21382244,0.21109296,-0.47899064,0.37935559999999996,1.1306714,-0.20049433,-0.231361,-0.13823554,-0.31903806,0.49348345,-0.07227519,0.8354636999999999,0.6778261,-0.061559382999999995,-0.02621243,-0.5378615,0.20684277,0.5460519,-0.4504393,-0.11503898,-0.8414870000000001,0.035552725,0.0032066845,-0.86968297,0.5470213,1
0.15620947,-0.3929176,-0.9892334999999999,0.33319777,-0.50914145,0.2914614,0.03017918,0.3941156,0.22543013,0.39214268,-0.41684833,-0.6409189999999999,-0.67709184,-0.48096824,-0.47810754,-0.9931960999999999,-0.023659818,0.44394565,-0.48699278,-0.71975964,0.45596385,-0.123046435,0.60494757,-0.018179437,-0.516893,-0.2916757,-0.3264006,-0.037149765,0.76976633,0.48224977,-0.6624124,1.2851540000000001,-0.7156876,1.7867789,-0.15468203,-1.0656181999999998,-0.11210007,-1.2472305000000001,-0.027372565,-0.42055914,0.8629992,0.25512087,-0.21217817,0.16768467,-0.3439578,-0.39969167,0.4682436,0.22486982,0.058977474,0.7560624,-0.0029204536999999997,-0.2403324,0.7202235,-0.2814449,-0.28056917,-0.42930340000000006,1.2305533000000002,0.13984698,0.9799329999999999,0.6750225000000001,0
0.18100153,-0.5783248000000001,-0.27042708,0.1727835,-0.52875227,-0.24888675,-0.042687174,-0.22636575,0.27184993,0.52725345,0.09067985,-0.34343737,0.24179189,0.28760752,0.072976544,-0.5910795999999999,1.0588235000000001,0.24397649999999999,0.81044316,-0.63681734,-0.24589443,0.14238457,-0.97907424,-0.23036724,0.43540382,0.3144019,0.7893281,-0.41473573,1.9100894,-0.33621445,-0.32211196,-0.22391953,-0.5448408,0.45363593,-0.9794299999999999,-0.22083473,-0.09484694,0.30376494,0.21966644,0.6910999,0.39110887,-0.61902386,-0.52182186,-0.24125149999999998,-0.36002280000000003,-0.46212074,-0.050940677999999996,-0.33554146,-0.32287526,0.2560093,-0.33557865,0.42697266,-0.57722616,-0.46362266,-0.56703526,-0.3207874,-0.23467689999999997,0.07108108,0.24061067,0.30989602,0
-0.95530415,0.30032453,0.5334165,0.8142759,-1.0901235,1.1683544,-0.50390935,-1.1723914,0.19803102,1.9776096,-0.8766480999999999,-0.5214884,0.7599983,-0.38360298,-0.0961918,-0.15574859,0.7595593,1.5807463,1.6543182,0.62044126,-0.6524178,-3.336101,0.45580718,0.019007545,-0.20047803,0.74061584,-0.62173903,1.8273225,-0.4313111,2.45421,-0.70701736,-0.06314045,-0.6428588000000001,0.70851856,0.6980903,-0.16143282,0.6357459,0.28742322,-0.9784975,0.08442803,0.95305276,-0.40783995,0.41967225,-0.30960235,0.5206968,-1.3974456,-0.34189907,0.24499194,0.11654489,-0.03848806,-0.49706513,-0.5561459,0.4937573,0.49755505,0.65122014,-0.5795258000000001,-0.09813072,1.2748045000000001,0.17779094,1.4788063,0
-0.20990439,-0.15389098,-0.48021072,0.5261952,-1.1449368999999998,-0.34353352,-0.06441996,0.48880205,0.4271067,1.0067322,0.47664133,-0.6680039000000001,-0.5711953000000001,-0.12607929,-0.20716636,-0.5463244,-0.0039467434,-0.35138386,-0.36702874,0.29257616,-0.43763977,0.5357238000000001,-0.69416714,-0.2569914,-0.58886844,-0.20993982,-0.32292387,0.054527982999999995,0.23879039999999999,0.31036425,-0.32211196,-0.22391953,-0.5448408,0.45363593,-0.9794299999999999,-0.22083473,-0.09484694,0.30376494,0.21966644,0.6910999,0.39110887,-0.61902386,-0.52182186,-0.24125149999999998,-0.36002280000000003,-0.46212074,-0.050940677999999996,-0.33554146,-0.32287526,0.2560093,-0.33557865,0.42697266,-0.57722616,-0.46362266,-0.56703526,-0.3207874,-0.23467689999999997,0.07108108,0.24061067,0.30989602,1
0.7019043,-0.38518828,-0.04831353,1.2633778999999998,-0.030512089,0.28648946,0.042335335,-1.3812494,0.7001385999999999,0.7428372,0.5222318,-0.17098182,-1.0367725,-0.91856605,0.27731138,-0.02605713,0.44853473,-0.42943028,-0.6258658,-0.7123735999999999,-0.8270271,-0.3987785,0.43405494,-0.6084315,0.09429638,-1.219,-0.19662547,0.32061866,0.85722417,-0.19893599,0.028873398999999998,-0.5348906,-0.6190074999999999,1.0236607,0.16397063,0.548847,-0.2644552,-0.5627005,0.9454678,0.4356771,0.10279461,0.14544003,-0.15432402,-0.5049369,0.10557106,-0.18019253,-0.14862123,-0.84903103,0.22484165,-0.618316,-0.47537053,-0.6665008000000001,0.23892385,-0.33555168,-0.42205968,-0.90466213,0.013284826999999999,0.34530140000000004,0.8241412,0.05474968,1
0.76011676,0.78939605,-0.302913,0.27183604,-0.06959072,-0.6196387,-0.54566437,0.10869927,0.021986142,0.35701683,-0.19694337,-1.4809214,-0.23705177,-0.61316264,-0.6098754,0.5201029,0.0422017,0.54816884,0.6553698,-0.25223222,0.36212102,-0.932113,-0.30472842,-0.310113,-0.005698961999999999,0.046012532,-0.6420517,0.6285043,0.46345332,0.19924384,-0.010229659,-0.65151286,0.33523600000000003,2.5672197,-0.6726075,0.59173805,-0.41865185,-1.3254409,0.04819646,-0.30720004,-1.3950979,0.45549592,-0.58325034,-0.77935266,0.11002842,0.49418032,-0.53750867,0.8926813,0.32991508,0.6675366,-1.118158,0.7029514,0.28274527,-1.0646235000000002,1.0857202,-0.7416874,-1.1601937,0.52302194,1.0161607,0.8788275999999999,0
-0.96175665,-0.3709604,-1.0501417,0.79498523,1.0889487,-0.16657868,0.9998360000000001,0.44484702,-1.0615014999999999,0.08812194,1.3460728000000002,-0.79963076,0.69085354,-0.6092665,0.56362486,-1.7866349999999998,-0.73161745,-0.058030523,0.10792123,-0.21134691,-0.6530291,-0.7580657,0.7427123000000001,0.36993292,0.55374104,-0.82603985,-0.046535123,1.848741,0.30101928,1.7845427,-0.70701736,-0.06314045,-0.6428588000000001,0.70851856,0.6980903,-0.16143282,0.6357459,0.28742322,-0.9784975,0.08442803,0.95305276,-0.40783995,0.41967225,-0.30960235,0.5206968,-1.3974456,-0.34189907,0.24499194,0.11654489,-0.03848806,-0.49706513,-0.5561459,0.4937573,0.49755505,0.65122014,-0.5795258000000001,-0.09813072,1.2748045000000001,0.17779094,1.4788063,1
1.6230162000000001,1.6048416,-1.8558912,2.3198907,-0.23830058,-1.7757018,-0.36859304,-0.23769137,1.0219308,0.92868286,-1.3901018,-0.97912574,-1.9211441999999999,0.56144667,-0.36996222,1.1593821000000002,-1.3726933000000001,0.12002493,0.99138093,-0.2957607,0.8427325000000001,-2.1189504,-0.64799774,-1.8053994999999998,1.4571645,-0.3121952,-0.8291475,1.6022782,-0.18188511,0.75522345,1.3388792999999999,1.4334252,-1.5380459,2.173893,-0.15806268,-1.601151,-0.25722417,-0.10574528,0.6930655,0.62739867,-0.8360032,-0.6099336999999999,-1.4729611999999999,0.6225651,-0.56063205,0.98200977,-0.8867520000000001,-0.012935262,0.4899982,-0.52047026,1.2191653,-1.7644068,-0.70413756,-1.557631,1.423027,-0.7631514,-0.9295091000000001,1.2272713,-0.11509312,0.862453,1
-0.42296612,0.78611207,-1.0601254999999998,0.5300273,0.59926486,0.0051771086,0.6322361,1.1002165000000002,0.16670582,-0.29993367,-0.3357732,0.13921736,0.43770950000000003,-0.71838146,0.2217291,-0.66194934,0.27321663,0.12876043,1.201583,0.086903855,-0.6138600000000001,-0.09939854,-0.21966703,-0.7251227,0.46407965,-0.2514053,-0.77763414,0.9294902,0.29153705,0.0955733,-0.6061063,0.81752706,-0.9008289,0.45938009999999996,0.36884072,-0.11984925,0.68464047,1.0126754999999998,0.14817202,-0.23531339,-0.09723139,0.06818842,0.33257085,-0.5318149999999999,0.06874175,-0.72106206,0.36169090000000004,0.11463621,1.0679450000000001,-0.13662103,-0.4010138,-0.20493321,-0.040690523,-0.6100531,0.5872498,-0.29817528,-0.6470974,0.7411661,0.12792444,0.25857553,1
0.72850597,0.9175056,-2.0833874,-1.1712722,-3.2212281000000003,-0.35788012,-1.9994338,1.1171186000000002,-0.2599618,4.623533,0.1803483,-1.7920246,0.67313063,-1.2583437,2.6768593999999997,0.51604337,0.08724334,-0.29031799999999996,-0.13009323,3.7398736000000006,-1.6348169,1.6660877,-0.757672,0.85980195,1.8889046999999999,-2.3738759,-0.7328318,4.0215874,1.1986153,2.4666371,0.7759574,0.9682838,-1.9604517,-1.0343004,-3.2817547,-0.25382274,-1.9114463,1.0069518,-0.4900535,4.6488533,0.13490717,-1.8397238,0.7069656,-1.3168342,2.6926386000000004,0.43612316,0.083634,-0.40578538,-0.05123589,3.6994767,-1.6567836,1.564741,-0.75772023,0.9534767,1.7722999,-2.253828,-0.7646559,4.052805,1.28034,2.4217908,1
0.9234834000000001,0.014905381,-0.46366203,0.29059625,-0.29040858,-0.9339178,-0.016404148,-0.44605866,-0.13941666,0.05115336,0.27606198,-0.15856892,0.30103764,-0.20269549,0.09727307,-0.963635,-1.1446826,0.8965554,-0.5271384,0.47544040000000004,-0.009610302,-0.46671757,-0.7589393,-1.1054492,-0.48526818,-0.09066609,0.18377542,0.77516395,0.5838039,1.2270792,0.7220753000000001,0.3443476,0.34428677,0.19911170000000003,-0.11426996,-1.4822456,0.9451591,-0.37706459999999997,0.41368803,0.22218747,-0.07376876,0.44034111,-0.28345305,-0.41886562,-1.2949013999999999,-0.83558565,-1.2593758,1.6086596000000002,-0.64966625,0.023024496000000002,0.33546495,0.100638434,-0.55760825,-0.27609935,-0.203833,-1.2115641000000001,-1.9635636000000003,1.2203388000000002,0.96843886,0.17389353,1
0.7859808,0.83447963,-1.1202134,-0.5928591999999999,0.52863556,1.1730903,-0.31191832,-0.80159855,-0.98615724,0.78961027,1.3806331,0.041333955,-0.54288656,0.8478874,-1.2412517,-0.663456,-1.195376,0.9965146999999999,2.378745,0.8563983000000001,0.18546945,0.59789765,0.072639324,-0.8205091999999998,0.29298848,0.16343878,-1.7036790000000002,0.51198137,-0.58344084,0.9173625,0.31275105,1.8239975,1.023579,-0.30161279999999996,-3.8292553,-1.1091516000000001,-0.44927442,0.89112395,0.91877073,2.5521483,-1.0776781000000002,-5.937364,1.1747296999999999,-2.09405,1.9485613999999998,-2.1306665000000002,-0.23282419,-2.2780244,0.7092853,1.2791801999999999,-2.4671228,0.9051624,0.74377257,0.39542309999999997,0.5664899999999999,-1.1996089,-0.39312202,3.2591443,1.2571219,2.1491119999999997,0
1.6605232,0.36822036,0.5501701,1.4115375,-0.27196473,-0.3671276,0.31001133,-1.7699642,0.14627266,1.0176961,0.38381809999999994,-0.3403759,-1.6974201,-1.9028015,1.4131973999999998,0.533612,1.3194181,0.77066034,-0.83906496,-0.14726356,-1.1772716,0.51920456,1.2472891000000002,-1.495696,0.8856274,-1.7231001,-1.0374459,1.1172243,1.3980694,-0.08615029,1.6892525,0.274563,0.38939822,1.2423353000000001,-0.17292407,-0.21464846,-0.088825345,-2.0625792,0.46168876,0.7655533,0.37090638,0.09653148,-1.4910915,-1.8340093999999998,1.1012937,0.47880825,1.3786771999999998,0.88628435,-0.6521246,-0.020065168,-1.2156608,0.48952642,0.9261706000000001,-1.0940322,0.41264778,-1.365062,-1.1565847,0.89805686,1.1747805,0.11548121,1
0.65679103,0.75351894,-0.054853674000000005,1.1644542,0.17939472,1.3042622,-1.6393278999999998,-0.60482043,0.8755671,2.2531037,0.9460724,1.6659414000000001,-0.06574408,-1.5321303999999998,-1.3351979999999999,-1.0705243,0.17453226,-1.2279973,1.393294,1.2715933000000001,0.799098,0.49837804,1.3374883,-0.78087664,0.6500142,-0.34620515,0.10287315,0.11361273,1.4049132,0.70551366,1.6388876,0.9655335999999999,-0.5532121999999999,-0.052598625,-2.7308261000000003,0.48244604,-0.09677555,2.1135142000000005,-2.797618,4.979568,0.7686203,-2.4337258,0.54644585,-2.9969883,1.4491216,-0.5253043000000001,-0.76866484,-1.3860143,1.2078316,2.47495,-1.1483382,0.17161454,-1.2227858,1.2550458,2.4322414,-2.0164618,0.8612009,3.4496717000000006,2.5150057999999995,1.5289553,0
-0.6890691999999999,-0.60667735,-0.42053652,2.8137543,1.0599878999999999,0.45704979999999995,0.5435493,-0.5330915,-0.9235211,0.08808941,-0.47137737,0.66094154,-1.2989223,-1.1751530000000001,-1.2435507,-1.8409794999999998,-0.7052082,0.64884895,-0.44662613,1.262017,-1.1704097,1.583575,0.38117138,0.6686478,1.2653277,-0.33794147,-1.3046592,2.3787515,0.36337274,1.9835001,-0.20596692,-0.67553824,-0.3179866,2.9875546,0.7997084,0.81190574,0.44163862,-0.2570108,-0.5740553,-0.22447465,-0.2859596,0.40397313,-0.9356349,-1.1562584999999999,-0.92597026,-1.7346447,-0.5704951,0.9857581,-0.441385,0.8674109,-1.0727686,1.5456653,0.303796,0.8961901,1.2721577,0.012191293,-1.1853249,2.1948225,0.10523031,1.9705573,1
0.25545478,-0.14484018,-0.34555990000000003,0.23678112,-1.0710841,0.06908462,-0.40308990000000006,0.009051284,-0.12846459999999998,0.14890175,0.043050196,0.5237885,0.63440186,-0.27143595,-0.5823326,-0.5274409999999999,-0.15734999,0.36917922,0.92286086,0.37205613,0.5859799,-0.025654572999999996,-0.36319676,-0.33019679999999996,-0.009487763,-0.23553216,-0.18052420000000002,0.7147241999999999,0.062056974,-0.2753923,-0.43663853,-0.27083054,-0.19277698,0.7491831999999999,0.10209451,0.31518304,0.800266,-0.26653940000000004,-0.05262776,0.21798211,0.43033950000000004,-0.737052,0.07188207,0.90115166,0.08921409400000001,-0.07456155,0.44296107,0.57615656,0.2740568,0.074623235,0.27096853,-0.023315175,0.021774052000000002,-0.15369903,-0.17033283,-0.3030219,-0.51244926,0.3947142,0.44753736,0.0006357923,0
0.6312224,0.23110242,0.40212600000000004,1.2156376,-0.42748959999999997,-0.0014075923000000001,-0.74317306,0.35565105,0.51393527,0.77507854,0.43985329999999995,0.09975418,-0.15167524,-0.5498395,-0.22053963,-0.26797748,0.6176401,0.24237625,0.72057104,0.23187824,-0.18699583,0.6721083000000001,0.43632182,-0.20637585,-0.21032910000000002,0.36506867,-0.14635518,-0.42827767,1.6637831000000003,0.76144606,1.6388876,0.9655335999999999,-0.5532121999999999,-0.052598625,-2.7308261000000003,0.48244604,-0.09677555,2.1135142000000005,-2.797618,4.979568,0.7686203,-2.4337258,0.54644585,-2.9969883,1.4491216,-0.5253043000000001,-0.76866484,-1.3860143,1.2078316,2.47495,-1.1483382,0.17161454,-1.2227858,1.2550458,2.4322414,-2.0164618,0.8612009,3.4496717000000006,2.5150057999999995,1.5289553,0
0.47514278,-0.09337129400000001,-0.19973569,-0.20253004,-0.004662391,-1.2691153999999998,0.6228352,-0.078587905,0.41642973,0.18337043,0.13164783,0.71550035,-0.37750027,0.18292195,-0.8649902,-0.6488885999999999,-0.48799396,1.2724174,-0.1271501,0.30401775,-0.04278348,0.050712198,-0.61920357,0.25026116,1.0001838,-0.6889029999999999,-1.3993976000000001,0.86174935,0.7005100999999999,0.5029471,0.7220753000000001,0.3443476,0.34428677,0.19911170000000003,-0.11426996,-1.4822456,0.9451591,-0.37706459999999997,0.41368803,0.22218747,-0.07376876,0.44034111,-0.28345305,-0.41886562,-1.2949013999999999,-0.83558565,-1.2593758,1.6086596000000002,-0.64966625,0.023024496000000002,0.33546495,0.100638434,-0.55760825,-0.27609935,-0.203833,-1.2115641000000001,-1.9635636000000003,1.2203388000000002,0.96843886,0.17389353,1
0.1597357,0.65098447,-0.82091564,0.50396466,-0.43130466,-0.22376375,0.69981503,-0.7750136999999999,0.06482431,0.63597834,-0.18243606,0.50727123,0.49619725,0.13559094,0.17301998,0.08821575,0.2397209,0.3573345,0.2825875,-0.0102383755,-0.25064465,-1.278234,-0.26931307,-0.016078416,-0.52636606,0.2019476,0.14375669,-0.17229263,0.5539545,0.42506206,0.50708795,-0.64574474,-1.121689,0.9824065999999999,-0.8325024999999999,0.39580622,0.36848024,-0.2796189,0.27841252,0.51918745,-1.1216829,-0.5502603,-0.021941975,0.0045532617,0.52286655,-0.2368472,-0.06527229,-0.24097511,0.15244724,-0.5513899,-0.47153416,-0.84397763,-0.1854276,-0.38369924,-0.015514086000000002,0.10232068,-0.8062971,-0.18421122,0.63189393,0.08091233,1
