@relation relation_name
@attribute Number1 real
@attribute Number2 real
@attribute Number3 real
@attribute Number4 real
@attribute Number5 real
@attribute Number6 real
@attribute Number7 real
@attribute Number8 real
@attribute Number9 real
@attribute Number10 real
@attribute Number11 real
@attribute Number12 real
@attribute Number13 real
@attribute Number14 real
@attribute Number15 real
@attribute Number16 real
@attribute Number17 real
@attribute Number18 real
@attribute Number19 real
@attribute Number20 real
@attribute Number21 real
@attribute Number22 real
@attribute Number23 real
@attribute Number24 real
@attribute Number25 real
@attribute Number26 real
@attribute Number27 real
@attribute Number28 real
@attribute Number29 real
@attribute Number30 real
@attribute Number31 real
@attribute Number32 real
@attribute Number33 real
@attribute Number34 real
@attribute Number35 real
@attribute Number36 real
@attribute Number37 real
@attribute Number38 real
@attribute Number39 real
@attribute Number40 real
@attribute class {True, False}
@data
0.055313744000000005,0.34685895,-0.35392916,0.3171036,-1.3385721000000002,-0.055892155,-0.08873977,0.5270263000000001,-0.37601402,0.57395995,0.08977079,-0.07880163,-0.82157165,1.3796058,-0.38309827,0.77386963,-0.7752968000000001,1.0491062,-0.42144224,-0.64805156,-0.013103554,1.1194307,-0.668045,0.60869896,-0.3412504,0.56152344,-0.08181712,0.9210656999999999,-0.65198475,-0.24417172,1.0617706,-1.444027,0.40921098,-0.869081,-1.2819611000000002,0.9601204,-0.0011360812,0.7324155999999999,-0.38415533,0.5403776,False
-0.3505885,0.8419594000000001,0.09784246,1.4008075,-0.18395664,-0.8009664000000001,-0.17310472,-0.23783475,0.17898801,0.1559961,0.5459959,-0.6885144,-0.06683277,0.3331637,-0.7244257,-0.267872,-1.1076661,-0.27024508,0.31503317,0.11575039,-0.22667657,0.7890293,-0.408289,0.75435096,-0.7737129,-0.53096926,0.5597548000000001,0.11850564,0.28355798,-0.34430814,0.54893565,-0.22881149,0.15095922,0.15239763,-0.019024367,-0.27578896,-0.51356715,-0.2008656,0.33360058,0.16382214,True
1.1908367,0.5905577,-1.9863998999999999,1.7058061000000002,0.27799278,0.48660829999999994,-0.30100584,0.24306056,-1.2150952,0.36792156,2.3814979,-1.6834168,-0.34506175,-0.24526460000000003,-0.11167282,-0.49808607,-1.8283491000000003,-1.6994297999999999,-0.6786314999999999,0.5556677,-0.035347193,0.7375758000000001,-0.12100997599999999,0.6601191,0.044254195,0.63566315,-0.26361647,1.4168266,0.28324187,0.037848216000000004,0.5986654,-0.96712196,-0.90648043,-0.30538297,-0.9479921999999998,0.47796464,0.25598943,0.63836235,-0.6052615,-0.031902045,False
0.5667663000000001,-0.56815606,-0.27050787,0.6494867,-0.67873067,0.2832534,-0.24282478,1.6052176,0.036764316,-0.046012066,0.5801789,-0.63507575,0.50008994,-0.102661654,0.53918034,0.16953687,0.35190663,-0.46853575,0.98689497,0.37669697,3.84354,1.3204107,-0.51074964,0.76991916,-1.7062234,-2.4170563,-1.5454173,3.8185153,-1.602006,-0.8418433000000001,1.3503889,-2.1061263,5.9274572999999995,-2.5904355,0.2024328,-2.3551292,-3.5586836,1.8636786,-1.3523601,0.33229196,False
0.16409871,-0.18117978,0.014571561499999998,0.44439676,0.22786504,0.26725933,0.35626516,0.43066773,0.70877695,0.37729457,0.83696663,-0.718264,0.1990752,-0.25750968,-0.25875127,-0.6266338,-0.09053703,-0.5966316999999999,-0.29524043,-0.8834185,-0.14212324,-0.43629688,-0.22069610000000003,0.3320494,-0.28390762,0.07603488,-0.08885462599999999,1.3585703000000002,-0.52817506,0.49211509999999997,0.31292072,-1.1596125,-0.65994346,-0.99764127,-0.7874770999999999,0.108198956,0.641567,0.5280845999999999,-0.8706485999999999,-0.37882608,True
-0.32915956,0.5070800999999999,0.32863694,0.6148079000000001,-0.77247435,-0.29981613,0.29987302,0.47659725,-0.6388214,-0.26710300000000003,0.15985183,-0.71991736,-0.7761285,0.9948005999999999,0.07893426,0.34252682,-0.08894993,0.31482503,0.10541758,-0.17238913,-0.8035108,0.13819712,0.019037087,0.25048867,-0.7871895999999999,-0.20804572,-0.072912835,0.8292934999999999,-0.67241615,0.057909586,1.3553448000000001,0.59847873,-0.22648591,0.5929173000000001,-0.36039740000000003,-0.39875859999999996,-0.70112115,-0.17084482,-0.8032636,-0.9264059000000001,False
0.26074007,0.05747945,-0.25408396,0.5792489000000001,-1.1356068000000001,-0.26064885,0.05770681,0.16573195,-0.31216013,0.34684178,0.57556003,-0.18273513,0.2367087,-0.3303031,0.8202742000000001,0.3422905,-0.8029456,-0.24925634,1.0726109,-1.267665,-0.2885027,0.7708015,-0.23662521,0.035511147,-1.3871841,-0.26578906,0.7158715,0.15354457,0.22081177,0.3668699,0.6139422,0.10551372,0.3929922,0.74777013,-0.0029775365000000004,0.25609583,-0.028244643,0.7257971,0.055664322999999995,-0.8316681999999999,True
-0.5618141,-0.583947,0.4864536,0.15177159,0.57517177,-0.018867854,0.8545744000000001,0.7950745,0.19242585,0.8099811,0.43878100000000003,-0.9772263000000001,0.07758132,0.5558918,0.49283022,-0.35043338,-0.29246020000000006,0.24706349,-0.47832155,0.73218936,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
-0.29516497,0.775806,0.021298602000000003,0.5513560000000001,-0.11855510000000001,-0.27585194,-0.57989943,0.5915583000000001,0.08297628,0.43358976,1.4288156,0.017235074,0.34999108,0.115277514,-1.1318301000000002,0.9926778,-0.42462826,-0.10911346,1.2991726000000001,-0.34787467,-0.19709434,-0.12736982,-0.11982228,0.36868805,-0.582015,0.083101414,-0.16669261,1.0601218000000001,1.1545032,-0.5227335999999999,1.4674139,-0.40718540000000003,-0.61129075,-0.5803833,-0.44353414,-0.41036890000000004,0.047888074,-0.29002985,-0.6998339,-1.1919,False
-0.5257510999999999,0.44671243,0.67176247,0.05227046,-0.24203765,0.33570698,0.5098965999999999,0.41431624,0.59772736,-0.22574273,0.7157101,-0.7908850000000001,0.3901917,0.47495413,-0.48066396,0.09268431,-0.92022395,0.1298646,0.4520264,-0.8307017,-0.5993755999999999,0.324019,-0.23857872,0.6733617,-0.14245498,-0.49821344,0.23349002,0.32921106,-0.31683663,-0.44084979999999996,0.5887253,-0.49931949999999997,-0.29272836,0.45724127,-0.18174073,0.54538494,-0.48874447,0.06981909,0.7465208999999999,-0.1450318,True
0.62782747,0.060870662,0.45225137,-0.751908,-1.8727205000000002,-0.4213292,0.46568123,2.1530577999999996,-0.6859437,1.7703308999999998,1.6401592,0.098955885,-1.6994759999999998,-0.39487982,-0.033902213,1.0954423999999998,0.12346849,1.5093302,-0.108459875,-3.0037105,0.37554434,-0.66094005,-0.1560093,0.5535164,-0.634196,0.25045797,-0.34476322,1.4491489,0.05872682,0.015547031999999999,0.57343227,-0.7631045,0.3939841,-0.023213647,0.3537132,0.19295307,0.21241824,-0.37730163,0.90464514,0.42387453,False
0.42708305,-0.18890344,-0.5525104000000001,0.8510251,0.5475843,-1.1965951000000001,-0.3159307,0.5827858,0.024799632000000002,-0.008719771,0.15266667,-0.50277954,0.019746892,1.5564512,0.7065883000000001,0.15674970000000002,0.68412006,0.43327412,0.12671141,-0.6547021,0.2651138,-0.38166478,-0.64081967,0.6677017,0.26070178,-1.0527483999999998,-0.10180576,0.29946712,-0.20373872,-0.09051707,0.11699883,-0.40064679999999997,0.04591569,1.2493326999999999,0.49011526,-0.07575958,0.41532907,0.19237728,0.21237189,-0.48823524,True
-0.29516497,0.775806,0.021298602000000003,0.5513560000000001,-0.11855510000000001,-0.27585194,-0.57989943,0.5915583000000001,0.08297628,0.43358976,1.4288156,0.017235074,0.34999108,0.115277514,-1.1318301000000002,0.9926778,-0.42462826,-0.10911346,1.2991726000000001,-0.34787467,0.37752090000000005,0.44341403,-0.90147036,1.7522964,-1.8219775000000002,-0.9274698,0.8747222,0.35170895,-0.43594787,-0.97908026,0.97617376,-0.58900607,-0.6571274,1.9020823,0.2684765,2.6290753,-2.6734736,0.049360607,-1.3952183,0.31771535,False
0.47003537,1.0904174,-0.09904031,0.02257849,-0.68985456,0.31956345,-1.0252348,1.069548,-0.26736340000000003,1.0111934,2.0346456,-0.48818573,0.32393804,-0.5284691999999999,-1.6007696000000002,1.1370053,-0.42892890000000006,-0.0028046066999999997,1.4053972,-0.37101993,0.12861271,0.36879414,-0.16870168,0.23643497,-1.1788356000000002,-0.24403733,-0.07055123,0.42809018,-0.41424040000000006,0.4037651,0.061808474,-0.19612731,-0.71979433,1.2701882,-0.30769548,0.52253044,-0.7697814000000001,0.7046673000000001,-0.38942519999999997,-0.5287776999999999,False
0.15764287,0.5359354000000001,-0.5465011,0.72392,1.2246633,-0.0010000995,0.12954792,0.551131,0.3273554,0.62594634,0.09925649,0.6071354,-0.6548041,1.2023317,-0.8143347,0.064507335,-1.0915784,1.1352292,-0.26736474,-1.0351288,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,False
0.42506313,-1.7221787,-2.5387082000000003,2.5233629,0.2725808,0.41264272,-1.2347525,0.6069215,-1.1431352,0.22729927,1.6362704,-1.9378846999999997,2.7907603,1.5506555,2.1739162999999997,1.6114826999999998,-1.7558136000000002,3.3811285000000004,-2.9856012,0.15276788,0.46716735,-1.6227741000000002,-1.6863240000000002,1.7595450000000001,0.28175947,0.31823364,-0.8997487,0.9373091,-1.4287125,0.0006000489,0.8760894,-2.0854635,2.619443,0.911041,2.0277982,1.4819,-1.4586122,2.8515701,-2.5759087000000003,0.18898679999999998,True
-0.5157105,0.31626135,-0.19373792,0.39525646,-1.125313,-0.528116,0.46298,0.36901012,-0.082118645,0.9043374,-0.15094274,0.27132207,-0.17552276,1.1492366000000003,0.11430981,0.26283538,-1.429265,0.307548,-0.34171772,-0.32128662,-0.5907704,0.29487315,-0.26528418,0.28183302,-1.0716606000000002,-0.49928199999999995,0.26568142,0.3997902,0.027095597000000003,0.7535864000000001,-0.13015410000000002,0.13141394,-0.13976070000000002,1.169011,-0.06554568,0.2468721,-1.1148943999999998,0.20710278,-0.2717819,-0.36838743,True
-1.3380566999999999,1.2223366000000002,-0.18029732,1.1338843,1.1196861,-2.4391293999999997,-0.02355601,2.2946470000000003,-1.5826497,-0.87685424,1.3928938,-0.7454426,0.58391255,-0.3957678,0.7674254,-1.7317993999999999,-1.2281446000000003,0.19770811,0.41601590000000005,0.41242516,-0.93367195,0.07254315,-0.18666607,1.0290986,-0.83810383,-0.24491462,0.2349411,1.1631993,0.7583089,-0.21410972,-0.41820085,0.3667573,0.7457018,0.09836726,0.5188611,0.070610836,-0.8453917999999999,0.779948,-0.3619197,-0.32737225,False
0.009611059,-0.6214114000000001,-0.5444781,-0.40340596,-0.14584763,0.29844075,0.329033,0.86653316,0.20513022,0.26100078,1.0207318,0.33077276,-0.17038956,1.0035412000000001,-0.67114913,0.9306620999999999,-0.5328198000000001,-0.23467763,0.22588699,-0.12373708,0.22699177,-2.0484273,-0.51280844,0.5422650999999999,0.52798843,-0.9734924999999999,1.3704523000000002,0.6670433000000001,-0.33886158,2.2427464,0.36249283,-0.542593,0.9461823,0.8130609999999999,-1.3630722,1.4171737,-2.814681,-1.453861,-2.5343400000000003,0.25978878,False
0.43688175,0.3404824,-0.5378079000000001,-0.8685470999999999,-0.20683198,0.40278178,-0.43200500000000003,1.7717898,0.052831467,0.90742826,1.0429415000000002,0.7365797,0.4828076,2.2176595,-0.81513315,-0.33318314,-0.71212226,0.6929496,0.48681940000000007,0.667623,-0.08353880000000001,0.35360706,-0.6351213000000001,-0.8521479999999999,-0.5524974,-0.22069453,0.5079337,0.8931125,0.34888825,0.21576762,0.27173498,-0.31105304,-0.1079117,1.1193208000000001,-0.26573998,0.12280045,-0.8383216,-0.13452315,0.013385495,-0.031222899,True
-0.34918699999999997,-0.8162755,-0.5919118,1.3534476999999998,0.36459990000000003,0.53416085,1.4968976999999999,0.701238,3.7635152,0.7292046,2.011314,-2.2971327,0.8158314999999999,0.60414207,0.46040067,0.87452036,0.5937079000000001,2.1883334999999997,-0.85884994,-0.752795,0.37554434,-0.66094005,-0.1560093,0.5535164,-0.634196,0.25045797,-0.34476322,1.4491489,0.05872682,0.015547031999999999,0.57343227,-0.7631045,0.3939841,-0.023213647,0.3537132,0.19295307,0.21241824,-0.37730163,0.90464514,0.42387453,False
0.042153247000000005,0.4621617,1.0656404,-0.9576551,-0.37407935,-1.3870907,2.2778153,1.9824609,-2.1533616,1.503918,2.0665143,0.7831395999999999,0.5112645,0.19622563,0.6096518,1.0255921000000001,-0.7586025,1.1554855,-1.8060426,-0.56904566,0.05680272,0.70468503,0.9568671999999999,-0.53451174,-0.5592146,-1.3593563999999998,1.9595916000000002,1.6275275,-1.9750947,1.4861966,1.9682107,0.7811451,0.44855624,-0.032914575,1.1329446,0.9781204,-0.7772486,1.0808563999999998,-1.6863238,-0.68179756,True
-1.0112966,1.3732010000000001,-0.24106021,1.0941443000000002,1.1097499,-2.5129325000000002,0.10785868,2.304237,-1.6095959999999998,-0.64534444,1.0083208000000001,-0.5608904,0.53959364,-0.52908474,0.84230876,-1.4940298,-1.1256433000000001,0.1405491,0.43149507,0.20152032,-0.019865725,0.40754634,-1.0394993000000001,-0.9210959999999999,-1.3507413000000001,-0.09844494,0.273986,1.6764709999999998,-0.33152843,1.8864409,0.42790443,0.40988767,0.95886993,1.2932951000000001,-0.9210988999999999,1.1136278999999998,0.13135625,-0.7104712,0.5004469,-1.0940148,False
-0.06844919,0.5952165,-0.69900393,0.7687596,0.17256396,0.073169336,-0.08459252,0.36687315,-1.0395478,-0.34703379999999995,1.2698976999999998,-0.9816396000000001,-0.3568239,0.5386631,-0.013879262,0.49168208,-1.0021423,-1.0028911,-0.006820774,0.35309938,0.5829516,0.33976004,0.3720156,-0.44286847,0.1419345,-0.9837543,1.5814172,1.1211761,0.23257825,2.1018496,0.9540662,-0.2915946,0.29641458,-1.5378588,-0.8146357,0.6043185000000001,-1.9599613,-0.14828646,1.057947,-0.019214563,False
0.7094011,-0.5877707,-0.25038879999999997,-0.12950028,0.24004667,0.19187574,0.4928825,0.5996178000000001,-0.32289429999999997,0.9594406999999999,0.3937156,-0.9052037,0.5611366999999999,0.18007920000000002,1.5432951000000001,0.3013754,-0.73112214,-0.04108503,-0.54067785,-0.75887024,0.27694538,-0.20074634,-0.18768148,0.92214453,-0.16008793,0.28341326,0.13868424,0.78490764,0.08170794,0.34250885,0.7373935,-0.6455166,-0.6900808,0.07672024,-0.7901892,0.055298872,0.6220293,0.13748659,-0.52158284,0.53145885,False
1.1123482,-0.35283366,0.16383882,-1.0379926,-1.9851279999999998,-0.5083525,0.77900344,2.8747453999999997,-0.8054878000000001,2.6615212,1.7976723999999997,0.834053,-2.1542962,-0.5056130999999999,0.2531544,0.93637615,0.0057390905,2.6044099999999997,-0.35529720000000004,-3.367231,0.27694538,-0.20074634,-0.18768148,0.92214453,-0.16008793,0.28341326,0.13868424,0.78490764,0.08170794,0.34250885,0.7373935,-0.6455166,-0.6900808,0.07672024,-0.7901892,0.055298872,0.6220293,0.13748659,-0.52158284,0.53145885,False
-0.9032351000000001,0.59861374,0.10577805,-0.2633914,0.2863246,-0.73691016,0.08674007,1.4029853,0.27773064,0.8850471,0.21629202,-1.104694,0.07260747,0.9520055000000001,1.4092121000000002,0.11119406,0.17748927,0.44248694,-0.55715775,-0.75375265,1.2895046000000001,-0.8071397,-0.083520345,-0.199909,-0.91915625,0.6761726,-0.3499156,1.0146394,-0.47047436,3.0443177,0.7594173000000001,0.14171728,0.2293654,-0.13903217,-0.21429768,-2.8105187000000003,-1.2268575000000002,0.51045585,-1.1232635,-1.2678825,False
-0.031569526,0.9238767,-2.0388327,4.2878795,1.8551754,1.5774008,0.9573464,2.2956855,1.0703008,-0.9687011999999999,-0.06598489,-1.7775596000000002,0.14289875,3.0257075,0.7472579,-0.6498975,-1.9043769,-0.67703557,-2.616635,-0.29301086,0.22451083,-0.4326572,-0.1895944,1.0068156,-0.8787176999999999,0.29013166,0.5572645,1.6370677,0.874233,-0.5295529999999999,1.6702566000000003,0.72373194,0.10517707,-0.5032565,1.0709788,-0.5957713000000001,0.1692582,0.7427866999999999,0.15694349,0.08295431,False
-0.119771585,-0.7874935000000001,-0.3355937,-0.113898076,-0.6531934,-0.6255642,0.5428324000000001,0.67214173,-0.14559321,-0.57610136,0.09807992,-0.21634293,-0.25005162,1.8323718,-1.137075,0.6050532,-1.1402375,0.6670857,-0.5978355,-1.6749737,-0.7300625,-0.28473878,-1.1912403999999999,0.9004584000000001,0.55468696,0.39989418,0.9788437,0.3990971,-0.45134285,0.7627144,1.2161351,-0.37328032,-0.5917333,0.39238358,0.34339812,1.121796,0.61061317,0.55663073,0.32018498,-1.1105458000000001,False
0.3586511,0.12943056,0.21729241,0.6673053000000001,0.71972525,0.9305548,0.27394956,1.0149248,-0.36121246,-0.44903743,0.028581437,-0.29784027,-0.4821567,0.6656041,-0.5055996,0.11087191,-1.0159897,0.8190388000000001,0.31114277,-0.81663877,1.3191164,0.37936312,0.31852552,1.0826023999999999,-1.1189586999999999,0.30541779999999996,1.3828461,0.49689546,-0.5536724000000001,-0.83952796,0.3221844,-0.5421425999999999,-0.8695261999999999,1.7063574000000001,0.055539273,1.396125,-1.6286029,0.7914140000000001,-0.57182133,-0.16636395,False
0.96871924,0.6929466999999999,-0.058927737,-0.2032102,0.37877554,-1.420764,2.7193716,1.9869823,0.2936135,3.192991,1.1797956,-0.11314955,0.25699005,-2.0083067,-2.1692696,0.8949455,-3.1673473999999997,-0.69287753,1.009527,-0.022136327,0.9108371999999999,0.52974147,-0.9127927,0.9548226999999999,-0.7328919,-0.48297894,0.5848281999999999,1.2336353999999998,1.7141001,0.2267156,-0.23630603,-0.91819036,0.556215,-1.0711501,-0.11153201,0.76932174,0.30258176,0.63333917,0.18481705,0.54108477,False
-0.7804588000000001,0.7400992,0.14841804,-0.44282827,0.13551544,-0.7296045,0.29269034,1.1920363,0.26670352,0.84124136,0.39343458,-0.96316427,0.07460019999999999,1.0140828000000002,1.1810633,0.19255264,0.16639419,0.31796822,-0.40202448,-0.8591905000000001,4.29033,0.14967637,0.7237718000000001,1.1088004999999999,-2.741893,-2.6322273999999997,-2.3809307,3.5504544,-2.9224488999999996,1.4135852,0.25735176,-2.2321556,4.516893,-1.5183889,0.22131884,-1.7940052,-2.859881,-1.1150591,-1.8424418000000002,-2.658076,False
-0.20057096,0.47251899999999997,-1.1549791999999999,-0.6376187,-0.8951720999999999,-0.11719949999999998,0.40618983,1.39004,-0.4018302,1.37261,0.24202558,0.6118465999999999,0.46288100000000004,0.8597688,-0.71993244,0.07635460000000001,0.25424924,-0.10425971,0.88955504,-0.32430127,-0.26949865,0.23376068,-1.1820897,-0.12227165,-0.39242083,-0.13465369,0.34333220000000003,0.72506607,-0.5957683000000001,0.490415,0.032657217,0.14868256,0.12908365,0.46590346,-0.46904573,-0.6088153000000001,0.11467828599999999,0.53114206,0.5174234999999999,-0.03894675,True
-0.32957917,-0.34741747,-1.1979488999999999,0.21739522,-0.26201504,0.37059262,1.0188370999999998,0.95577806,-0.7284378,0.7777637,0.30716659999999996,0.51514554,0.25363714,0.6011156,-0.6068639,-0.20121019,0.4127424,0.8126685,1.2089437,0.12478431,-0.26949865,0.23376068,-1.1820897,-0.12227165,-0.39242083,-0.13465369,0.34333220000000003,0.72506607,-0.5957683000000001,0.490415,0.032657217,0.14868256,0.12908365,0.46590346,-0.46904573,-0.6088153000000001,0.11467828599999999,0.53114206,0.5174234999999999,-0.03894675,True
0.43258792,-2.8450456,-0.9989991,0.47722533,0.13955826,-1.0880766000000002,1.3979343000000002,0.72786623,-0.11739052,2.0669427,0.5740516,-0.3302903,1.5955618999999999,1.2489190000000001,-0.9322908000000001,1.0181288,-2.9453888,-1.4880306,-2.4417236,0.06812176,0.636181,0.5812517,-1.3263049999999998,0.83852714,0.25390820000000003,0.3671304,-0.039197937,0.358162,-1.2461323999999998,0.43787757,1.3614553999999999,-1.4159666000000002,0.06777205,-0.110930495,-0.15458612,-0.10146918,-1.1489757,-1.432872,-0.43430683,0.65467954,False
0.5399235,0.7692635,-0.117244065,0.47302479999999997,0.06810607,0.45014426,0.51760894,0.27933356,0.536222,0.45084593,0.5806508,-0.8824554,0.7446443,0.0479787,0.33547908,-0.88938636,-0.52386165,-0.5105407999999999,-0.20310204,-0.7261908,-0.8035108,0.13819712,0.019037087,0.25048867,-0.7871895999999999,-0.20804572,-0.072912835,0.8292934999999999,-0.67241615,0.057909586,1.3553448000000001,0.59847873,-0.22648591,0.5929173000000001,-0.36039740000000003,-0.39875859999999996,-0.70112115,-0.17084482,-0.8032636,-0.9264059000000001,False
-0.14354117,-0.41887820000000003,-1.1571193000000002,0.3119867,-0.16737258,-1.6893328,-0.39130983,0.19000742,0.36917096,0.7541116,0.30243388,-0.6584390999999999,0.058664817,1.3307596000000002,0.696047,-0.5456445,0.32786750000000003,-0.24366757,0.25452703,-0.57933825,0.46702307,0.01943871,0.17043768,1.2016096,0.20636828,-0.118289344,-0.32600412,1.1477899999999999,0.321022,-0.23951195,0.43260765,-0.6274338,-0.31714234,-0.2179641,-0.92306095,-0.16732171,0.8293992,0.5873959,-0.48199302,-0.74879366,False
0.83406174,0.24783173,0.033571325,1.6823458999999998,0.25905365,-0.5119855999999999,0.37479967,0.9924427,-0.49358866,1.1262431,-0.19126028,-0.25584865,0.46325424,-0.16763122,0.09612214,0.5243359000000001,0.37407395,-0.82751536,-0.06354546,-0.25859392,0.83607495,0.11381465,0.05807345,1.4982692,0.28424240000000006,-0.55904543,0.39494872,1.0778853000000002,-0.6206009,1.0333875,-0.13684656,-0.1516771,0.31352377,-0.1559843,0.010355876,0.61078745,0.38262945,-0.8057541,-0.16674484,-0.24497913,True
0.37697995,-0.5427875,-0.09574528,0.6515734000000001,-0.77300936,0.20090993,-0.612838,1.505581,0.050933822999999996,0.15002006,0.51220274,-0.80279547,0.3772967,0.0022285997,0.31091082,0.1378489,0.13889213,-0.40953204,1.0830685,0.5285194000000001,1.3191164,0.37936312,0.31852552,1.0826023999999999,-1.1189586999999999,0.30541779999999996,1.3828461,0.49689546,-0.5536724000000001,-0.83952796,0.3221844,-0.5421425999999999,-0.8695261999999999,1.7063574000000001,0.055539273,1.396125,-1.6286029,0.7914140000000001,-0.57182133,-0.16636395,False
0.15845662,-0.3255941,-0.04928282,-0.13418229,-0.32235858,-0.25864556,-0.078430444,-0.07966992,-0.08803078,-0.008033929,0.4084489,-0.9497378000000001,0.41769207,0.5022225,0.045782853,0.5635884,-0.39358407,0.83479834,-0.26808935,-0.30636466,0.12861271,0.36879414,-0.16870168,0.23643497,-1.1788356000000002,-0.24403733,-0.07055123,0.42809018,-0.41424040000000006,0.4037651,0.061808474,-0.19612731,-0.71979433,1.2701882,-0.30769548,0.52253044,-0.7697814000000001,0.7046673000000001,-0.38942519999999997,-0.5287776999999999,True
3.6229546000000004,1.2945418,-0.6345099000000001,0.9577087,-1.581113,-2.568877,-1.6121421999999999,3.8083284,-1.5495341999999999,-0.9757739,1.4452208,-2.1642034,5.9359875,-2.6818292,0.42922193,-2.4626419999999998,-3.4839842000000005,1.9540502,-1.3373803999999998,0.49523310000000004,3.84354,1.3204107,-0.51074964,0.76991916,-1.7062234,-2.4170563,-1.5454173,3.8185153,-1.602006,-0.8418433000000001,1.3503889,-2.1061263,5.9274572999999995,-2.5904355,0.2024328,-2.3551292,-3.5586836,1.8636786,-1.3523601,0.33229196,True
-1.0305307,-0.009985625,-0.17691042,1.1320158,-1.0009317,-0.17721671,0.31064886,1.3027532,0.6720114,-0.14302629,-0.53240246,0.37758094,0.9777889999999999,0.07234491,0.5842128000000001,0.07400244,-0.6792271,0.93412066,-0.4414186,-0.29638782,0.5300251,0.13135962,-0.7295853,-0.52534276,0.32446579999999997,-1.1846956,0.5508253000000001,1.6985754000000002,-0.8166255,-0.7152231,-1.1919468999999998,-2.036124,0.9353101,-0.14687334,-1.0155898,-0.004118005300000001,-1.52465,0.7815918000000001,-0.53220093,0.83751416,False
-0.29329628,0.41589996,-0.108159095,-0.65754455,0.6859694000000001,-0.15346012,0.728755,1.3355246,-0.052626204,0.37108803,-0.537738,-1.1187778,-0.32740268,0.9975572,0.18120918,-0.08259693,-0.14277574,0.6156508,0.13683599,-0.67122626,-0.08353880000000001,0.35360706,-0.6351213000000001,-0.8521479999999999,-0.5524974,-0.22069453,0.5079337,0.8931125,0.34888825,0.21576762,0.27173498,-0.31105304,-0.1079117,1.1193208000000001,-0.26573998,0.12280045,-0.8383216,-0.13452315,0.013385495,-0.031222899,True
-0.44334912,0.47390446,-0.030705895,-0.3339364,1.0605972,-0.18702304,0.80948013,1.3296834,-0.2033497,0.6355041,-0.47751590000000005,-1.2510246999999999,-0.22592425,0.9477758,0.30960557,0.15345474,0.17424518,0.53645325,0.030186607,-0.87554175,-0.7874066999999999,0.59461963,0.29962796,-0.29227793,0.06014153,-0.6555251999999999,0.19072066,1.100096,0.096762925,0.65318644,0.2710018,-0.98979825,0.09720534,0.7951625,1.1702143999999999,0.16192913,0.043847933,0.24585064,-0.43846682,-0.72854483,True
0.16686435,0.20002685,-0.17121908,0.30065036,-0.2818805,0.23170143,-0.037786014,0.69860166,0.64477617,-0.25842488,0.9934561,-0.46002665,-0.54190534,-0.43892378,-0.33145440000000004,-0.4706519,0.19278905,-0.109303586,-0.3103114,-0.8734464,0.636181,0.5812517,-1.3263049999999998,0.83852714,0.25390820000000003,0.3671304,-0.039197937,0.358162,-1.2461323999999998,0.43787757,1.3614553999999999,-1.4159666000000002,0.06777205,-0.110930495,-0.15458612,-0.10146918,-1.1489757,-1.432872,-0.43430683,0.65467954,False
0.098479934,0.11672212,-1.0397874,0.9315049000000001,0.9085863999999999,1.0887527,0.94022375,1.2104344,0.2700574,-0.3942171,0.27835107,-0.50162864,0.26690698,1.1492208000000002,1.0667328999999999,-0.21137007,-0.94193226,-0.29251259999999996,-0.8163541999999999,-0.2802097,1.6868534,-0.70430356,0.42254028,-0.6242057,-0.55735844,1.7686529999999998,-1.8966345000000002,2.9973813999999996,-0.36795267,2.0284705,2.329096,1.0885136,1.4744855,3.5891967000000005,-1.5750087,-0.5179782999999999,-0.9548646999999999,1.796554,0.04182542,0.87031054,False
-0.71578985,0.43873826,-0.066353194,0.8702474,-0.05660385,-0.6919388000000001,0.18049496,0.38793567,-0.4557424,-0.5004108,0.6804551,-0.5633174,-0.40703276,0.46012616,-0.18927985,0.38448590000000005,-0.6474154999999999,-0.13948508,0.89206785,-0.22796744,0.2651138,-0.38166478,-0.64081967,0.6677017,0.26070178,-1.0527483999999998,-0.10180576,0.29946712,-0.20373872,-0.09051707,0.11699883,-0.40064679999999997,0.04591569,1.2493326999999999,0.49011526,-0.07575958,0.41532907,0.19237728,0.21237189,-0.48823524,False
-1.0503203,-0.01837079,-0.29256868,1.1948885,-0.9900996,-0.32058173,0.24987216,1.2966423,0.76536965,-0.16809148,-0.6450505,0.30217659999999996,0.71196944,-0.016671563,0.6265758000000001,-0.13556097,-0.8686122,0.90192175,-0.4880942,-0.43173718,-0.93367195,0.07254315,-0.18666607,1.0290986,-0.83810383,-0.24491462,0.2349411,1.1631993,0.7583089,-0.21410972,-0.41820085,0.3667573,0.7457018,0.09836726,0.5188611,0.070610836,-0.8453917999999999,0.779948,-0.3619197,-0.32737225,True
