Number1,Number2,Number3,Number4,Number5,Number6,Number7,Number8,Number9,Number10,Number11,Number12,Number13,Number14,Number15,Number16,Number17,Number18,Number19,Number20,Number21,Number22,Number23,Number24,Number25,Number26,Number27,Number28,Number29,Number30,Number31,Number32,Number33,Number34,Number35,Number36,Number37,Number38,Number39,Number40,Number41,Number42,Number43,Number44,Number45,Number46,Number47,Number48,Number49,Number50,Number51,Number52,Number53,Number54,Number55,Number56,Number57,Number58,Number59,Number60,Number61,Number62,Number63,Number64,Number65,Number66,Number67,Number68,Number69,Number70,Number71,Number72,Number73,Number74,Number75,Number76,Number77,Number78,Number79,Number80,Number81,Number82,Number83,Number84,Number85,Number86,Number87,Number88,Number89,Number90,Number91,Number92,Number93,Number94,Number95,Number96,Number97,Number98,Number99,Number100,Number101,Number102,Number103,Number104,Number105,Number106,Number107,Number108,Number109,Number110,Number111,Number112,Number113,Number114,Number115,Number116,Number117,Number118,Number119,Number120,class
-1.1884661,0.90526456,0.6029394,-0.27882558,1.9695798999999998,-0.30642056,-0.47052944,0.50892746,1.6805061000000001,1.4956198,0.90737015,0.93192005,1.2411869,1.2984048000000001,0.13605765,-1.4546754,-0.5192656,0.17657308,0.08387452,-0.9275886000000001,0.41596112,-0.5499803000000001,-0.02292168,0.50839293,0.76292175,-0.31972113,0.8292801,1.064906,0.06667607,1.0682818,0.0028833493,-0.39098108,0.7324056999999999,-1.569178,0.34035826,-0.9047581,0.022549838,0.34212909999999996,1.4903436,0.42685592,-0.43110672,-1.3909252,-1.0801694,0.38230872,-0.65071726,-0.21466589,1.6138002,1.4973857,0.10033029,0.4558666,-0.12420326,-0.98474103,0.9485747,0.7245401,-0.5633216999999999,0.60981184,0.26757208,0.29352954,-1.1645222,-0.4012325,-1.3081515,0.74390846,0.62482345,-0.59365815,1.8471619,-0.26324695,-0.5832109000000001,0.066276886,1.0954727,1.140554,0.64875144,0.90877664,1.595801,1.1493729,0.25819570000000003,-1.6294563,-0.5719005,0.10276806,0.28453165,-0.8934308000000001,0.4726275,-0.64212924,-0.16445698,0.43118244,0.7405578,-0.15010628,0.7651001000000001,0.83675003,-0.03354466,1.10556,0.07971104,-0.23888136,0.50225943,-1.4257361000000002,0.16504088,-0.39983416,0.16583810000000002,0.6283974,1.4373075000000002,0.16213678,0.022384478,-1.4347128,-0.89388204,0.805289,-0.31376734,-0.13530919,1.5263591,1.3319649,0.20291011,0.5010074000000001,-0.1943106,-1.2928883,0.6774706,0.86842364,-0.48970854,0.4988786,0.027329834,0.121040836,-1.2675302,-0.0015131251000000002,1
-0.5749801999999999,-0.43497068,0.13422482,0.30748764,0.3585122,0.32160878,0.33214495,-0.35558809999999996,0.19789842,0.41588962,0.073300086,0.38488024,0.07024584,-0.07715759400000001,0.8611913,-0.9354110000000001,-0.16503172,0.27837923,-0.07117432,-0.06804245,0.79440606,0.07271631,0.06336747,-0.08727962,0.25103045,0.31594637,0.7392549,-0.010673025,0.51853925,-0.08145166,-0.26816556,-0.231805,0.085888036,0.23204229999999998,-0.13005675,0.18281853,-0.28971326,-0.28701509999999997,0.29248583,0.4545326,-0.2719736,-0.075844176,-0.5050766,-0.5602841,-0.22506256,0.99633616,0.02095323,0.1359013,0.19029732,0.5940339,-1.2989136000000001,0.32413718,0.39825526,-0.01180732,-0.9660066999999999,-0.39072266,-0.02860432,-0.30569774,0.020121219,-0.09361163,-0.7020464,-0.3211289,-0.14393063,-0.6813113000000001,0.9489953000000001,-0.5210264,0.50452894,0.04156603,-0.034849435,-0.15193479,0.02438253,0.68132794,0.09305126,0.020178976,1.0027095,-1.001477,-0.7495519,0.12400396,-0.180258,0.09456967,0.9868766999999999,0.71916133,0.30142742,-0.18827918,0.75117683,0.17010897,0.5003466,-0.34326378,0.29470408,-0.76371753,-0.5944742,-0.18851882,0.27210227,-0.1835217,0.3211648,0.0031123506,-0.45818374,-0.28946500000000003,-0.041487212999999995,0.18595,-0.63593274,0.008182100999999999,0.19326310000000002,-0.2311699,-0.029657517,0.5559308000000001,0.06902145,-0.03175978,0.20130229,0.07118921,-1.4229530000000001,1.1496612,0.14818773,0.28484985,-0.84980065,-0.35854015,0.020154972,-0.56589496,-0.10916571,0.6784125,1
0.54977167,-0.5580741,0.16085322,-0.09805775,0.8166764,0.08686226,-0.10958713,-0.18847962,0.5515209,-0.0863145,0.100136764,0.41947493,1.0807121000000002,-0.0019770616,0.62720746,-0.5373033,1.2849807,0.50218195,-0.5886136,0.008239874,0.24401297,0.71693856,0.33556604,0.1381358,1.1893351,-0.28441882,0.11123724,0.6443788,0.46892062,-1.1023912,0.7079569,0.42844132,0.25716567,0.55037963,-1.1258736999999999,-0.58863556,-0.16617848,-0.41331992,0.2280945,-0.599804,0.44176543,-0.4010783,0.98802733,-0.6948031,-0.56323284,0.32976459999999996,0.2547201,0.9038661,0.29728618,0.19335356,-0.12641305,-0.28446147,-0.16853055,-0.1616957,0.19722056,-0.58935326,-0.69024223,-0.13775054,-0.85394216,-0.29149148,-1.3081515,0.74390846,0.62482345,-0.59365815,1.8471619,-0.26324695,-0.5832109000000001,0.066276886,1.0954727,1.140554,0.64875144,0.90877664,1.595801,1.1493729,0.25819570000000003,-1.6294563,-0.5719005,0.10276806,0.28453165,-0.8934308000000001,0.4726275,-0.64212924,-0.16445698,0.43118244,0.7405578,-0.15010628,0.7651001000000001,0.83675003,-0.03354466,1.10556,0.07971104,-0.23888136,0.50225943,-1.4257361000000002,0.16504088,-0.39983416,0.16583810000000002,0.6283974,1.4373075000000002,0.16213678,0.022384478,-1.4347128,-0.89388204,0.805289,-0.31376734,-0.13530919,1.5263591,1.3319649,0.20291011,0.5010074000000001,-0.1943106,-1.2928883,0.6774706,0.86842364,-0.48970854,0.4988786,0.027329834,0.121040836,-1.2675302,-0.0015131251000000002,0
0.8145045999999999,0.9355292,-0.19172643,-1.0099305,0.20405364,0.6482491,-1.0140616,-0.09614534,0.07146661,0.7400024000000001,1.0010021,-0.026787404,-0.26683809999999997,2.157622,2.1183386000000004,-0.38758814,-0.41359377,-0.5633657,0.6485327,-0.33927116,1.3169716999999999,-0.41262440000000006,-0.118773274,0.1653029,-0.048967555,1.1356505,-0.8151701,0.69556874,-0.7635303000000001,-1.1860306,2.1803193,-0.2888027,0.2481987,0.31334850000000003,0.029443191,-0.33099076,-0.6774880999999999,0.9044744,-0.5632199000000001,-0.12040615,0.06517664,0.5416741999999999,-0.65278894,0.39799845,-0.2747866,0.28040883,-0.6265562,0.8816198000000001,0.13799155,0.089154065,-0.78412986,-0.11034845,1.2200904,-0.83110815,0.21760477,-0.46112075,0.35768452,0.0879197,0.9185143,-0.4432737,-0.03909325,-0.19794520000000002,-0.42920247,-0.32408765,-0.31404883,-0.5526641,0.54556805,0.33385056,0.60343707,-0.41415498,1.0486093,0.5587081,0.04968604,-0.29907432,0.3312837,-0.13179797,-0.35014457,-0.03346216,-0.21254362,-0.20761925,-0.04611052,0.45467868,-0.040022735,0.096689716,0.8727166999999999,-0.74702084,0.7884024000000001,-0.07330897,-0.13848457,-0.08055782,-0.078688055,-0.33784056,0.45971948,-0.009907548,0.1548682,0.3509962,-0.96894395,0.17140771,0.05437223,0.35706209999999994,-0.027981972,-0.53187853,0.3245876,-0.039719093999999996,0.17379832,-0.10629797,0.5147068,0.23747133,0.40635425,-0.57891417,-0.21086858,-0.34348340000000005,0.32522708,-0.11443457,0.7063683000000001,-0.36443186,0.2518774,0.30270573,0.18465865,0.2262681,0
-0.12751575,0.13256206,-0.33496323,0.037877027,0.6706907,0.37810984,0.32770965,-0.16558696,0.88603354,0.5656376000000001,0.5817824,-0.32731536,-0.6632706,0.63412434,-0.11681781,-0.52053636,-0.022465501000000002,-0.07720016,0.049119957,0.7175483,0.05966796,-0.45075944,0.21479687,-0.28458583,-0.49716341,-0.0748297,-0.07573572,0.31632143,-0.37839198,-0.2526064,0.04755447,0.07263104,0.2954811,0.21703927,0.12428534,-0.07857751,0.062981084,0.08173789999999999,-0.14649156,0.31580102,-0.15593007,-0.21019104,0.43005288,-0.117296435,-0.11204639,0.17915034,0.30757824,-0.004514677,-0.25565773,0.11423297,-0.24465251,-0.09100958,0.06186819,-0.13949509,0.69161606,0.07039598400000001,-0.35531902,-0.34736216,-0.3539097,-0.24863727,-0.23687667,0.9986335999999999,0.93265456,1.335748,-0.92114395,-0.83291173,-0.49260628,-0.08463992,1.219586,0.68609834,-0.15124466,0.49228162,-0.56583905,1.7418422999999998,1.8024144,-0.2638232,-0.4093687,-0.86082506,-0.23072723,-0.47952944,0.38593605,-0.49408284,-0.7687108,-0.33506790000000003,0.68839353,0.37230226,1.5604191,0.43209448,1.1784493999999999,-0.5205412,1.0729928,1.0451977,0.6704005000000001,0.10176081,-0.21978724,-0.52291757,0.7129964,-0.06466024,1.5646669,0.3021634,0.6201033,-1.7039075000000001,0.3110466,-0.40641975,-0.43515542,1.1110286,1.4455291000000001,-0.012265798,0.6573720999999999,0.5746874,-0.35694426,-0.8284494000000001,-0.10793986,-0.16965696,-0.008971175,-0.24454673,0.38833168,-0.3576577,0.3911837,-0.19969068,0
-0.41674605,-1.0180485000000001,0.2137094,-0.06293656,0.20093505,0.6121123,0.14917032,-0.5878772,0.16105455,0.28759673,1.3396381000000002,-0.2884291,-0.009323513,0.30499774,0.6046643,-1.0007827,0.12623969,0.33344254,-0.36358112,0.6580615,-0.049340855,0.7535935,-0.13383201,-0.4160027,0.9334681999999999,0.6504578000000001,0.36270428,-0.20667280000000002,0.11351571,0.5438775,0.7343723000000001,0.46006402,0.3236071,-1.2354198,-0.12921314,-0.8509313000000001,-0.08375997,-0.083362095,0.09170412,-0.64047396,-0.14412460000000002,0.07074264400000001,1.8540511999999998,-0.24399771,-0.42972258,-1.0322933,0.22669831,0.13831618,-0.36525264,0.030106807000000003,-1.4774368,0.79395485,-1.0544437,-1.4124451999999998,0.13638037,0.27752164,0.31065086,0.10288577,0.7352244000000001,-0.39555168,0.6888833000000001,0.30788165,-0.4951322,0.02415705,0.38289848,-0.0042542457,-0.14948416,-1.0570767,0.16870503,0.17179276,0.58867705,0.39072263,-0.38378045,0.5203377,-0.106901556,0.09681934,0.35527802,-0.46595308,-0.21345943,-0.04144554,0.23135348,-0.28249022,0.32996792,-0.17206892,0.21599427,-0.13859501,0.17131327,-0.28574586,0.5350158,-0.26900366,0.6001386,-0.48443815,0.365666,-0.22372358,0.15871298,-0.08591116,0.044413693,0.8064253,-0.6291736,-0.026557592999999997,-0.56929535,-0.09087783,0.5112055999999999,0.35415359999999996,-0.8968681999999999,0.81276834,-0.12257149,0.62321824,-0.49460468,-0.022595694,-0.34537023,-0.14019485,0.16807336,0.05011896,-0.030401163,-0.511379,0.19124757,-0.58574367,0.19548374,-0.29923916,0
1.5065122,0.38861809999999997,1.3222143999999998,0.9244203000000001,0.53639317,-0.016995747,-0.07388022,1.3628888000000001,-0.43406647,0.74711186,0.7947429,1.1856563,0.45552075,1.7190361,1.2794052,-1.1246312,0.8960786000000001,0.6144138000000001,-0.099571005,0.41729587,0.47166446,-0.6623176,-1.2155694,0.68383086,0.13035505,-0.09589383,-0.4969599,0.3304316,-0.19977246,0.04706835,-1.2740666,0.17915101,0.06850966,0.09619982,0.34703937,1.132665,-0.47863397,0.29000464,-1.3486768,-0.61926883,0.31478575,-0.3188002,0.5506774,-0.57500196,0.55849516,1.6625898000000001,0.7571464,1.4028854,-0.7071579000000001,0.06092641,0.040315647,-1.5119326000000002,-1.2749639,0.34003454,-0.018542964,-0.98590195,-0.21034561,0.24089544,0.52187806,1.4333618000000001,1.3987031,0.24241897,0.58557713,0.88225234,0.38430482,-0.056117244000000004,0.022734938,1.2387489,-0.32447709999999996,0.5342956999999999,0.7188414000000001,1.7048875,0.40247859999999996,1.4997143999999998,0.9127685999999999,-0.74596435,0.98977137,0.79827696,-0.21651320000000002,0.2993352,0.4730326,-0.5654986999999999,-0.9408354999999999,1.1194807,-0.021620046,-0.08022236,-0.82258344,0.0053245006000000004,-0.36965165,-0.12233815,-1.29233,0.22901203,-0.066773295,-0.095690444,0.43263176,0.9521857,0.07645336,0.1351299,-1.2485288,-0.46853915,0.08517192,-0.5208064,0.65287024,-0.36914240000000004,0.44394269999999997,1.3195115,0.53224796,1.3578874,-0.7821823,0.07885843,-0.09276685,-1.1486762,-0.9415872999999999,0.023045008999999998,0.22584333,-0.90891063,-0.4670113,0.45531207,0.71735924,1.3113451,1
0.18589197,0.35008815,0.43546328,-0.99120194,0.34466013,0.36861163,0.22047873,0.25790182,0.27553162,-0.10093164,0.12357387,-0.6320307,0.46379793,1.1223295,0.39707990000000004,-0.6678293000000001,0.40588832,0.07682535,0.27903593,0.10212383,-0.11118536400000001,-0.27305233,0.43641353,-0.06454577,0.45725709999999997,0.5314747,0.6261414000000001,0.06689997,0.19113836,0.27685076,0.17532746,-0.47456235,0.24365032,-0.89103764,-0.44742550000000003,1.0294582,0.09471856,0.41297328,0.27049887,0.5052895000000001,-0.0104172835,-0.05544484400000001,0.58970195,-0.8448328000000002,-0.4708499,0.48832408,-0.056576703,-0.15469138,0.4852967000000001,-0.18451281,0.21554449,0.079791315,-0.0069656894,-0.13364758,-0.06864694,0.37617272,-0.52208996,-0.41405082,-0.30204523,0.38515165,-1.3081515,0.74390846,0.62482345,-0.59365815,1.8471619,-0.26324695,-0.5832109000000001,0.066276886,1.0954727,1.140554,0.64875144,0.90877664,1.595801,1.1493729,0.25819570000000003,-1.6294563,-0.5719005,0.10276806,0.28453165,-0.8934308000000001,0.4726275,-0.64212924,-0.16445698,0.43118244,0.7405578,-0.15010628,0.7651001000000001,0.83675003,-0.03354466,1.10556,0.07971104,-0.23888136,0.50225943,-1.4257361000000002,0.16504088,-0.39983416,0.16583810000000002,0.6283974,1.4373075000000002,0.16213678,0.022384478,-1.4347128,-0.89388204,0.805289,-0.31376734,-0.13530919,1.5263591,1.3319649,0.20291011,0.5010074000000001,-0.1943106,-1.2928883,0.6774706,0.86842364,-0.48970854,0.4988786,0.027329834,0.121040836,-1.2675302,-0.0015131251000000002,0
0.0020488123000000002,-0.4912321,0.28904596,0.042389977999999995,-0.14324704,0.81591284,-0.19169419,-0.5476243000000001,0.45503765,0.17593364,0.8553688,0.69642884,-0.06446106,0.7925609,0.29242826,-0.28232092,-0.050438135999999995,0.004004816,0.34058520000000003,-0.38754427,-0.23147017,-0.1298817,-0.36404794,0.19322845,-0.05031659,-0.39235076,0.38150677,-0.19770928,0.07700832,0.024721611,0.08940307,-0.14923409,0.62464595,0.086472884,0.38803059999999995,0.16828167,0.18729807,-0.2269949,-0.24769948,0.095413946,0.006678061,0.40725887,-0.21136905,-0.2620763,-0.20217898,0.12738276,-0.35231653,0.42449692,0.22383016,0.27581292,0.23619537,0.19403294,-0.23108645,0.30858824,0.38703537,-0.096188925,-0.20055395,0.08041017,0.01809887,0.45111632,0.3353543,0.21774077,0.07495062,0.12018459,0.2712075,0.43956143,-0.19897114,0.21545334,0.5283415,-0.025502,0.51061124,0.041868918,-0.35498205,0.15600641,0.16109866,0.20235504,0.14647992,0.3395858,-0.33800992,-0.33822018,0.1701383,-0.21252567,-0.07238895,0.5734219,0.7665503,0.21276662,0.33274594,-0.39532802,0.21626179,0.13255578,0.005793812,-0.6628754,-0.17831673,-0.21623352,-0.43322253,0.10450587,0.27562597,-0.54364324,-0.23667441,-0.23964103,-0.42690390000000006,0.31879747,0.19320144,-0.006822188000000001,0.11432238,0.46291092,0.24622211,-0.13324499,-0.32550344,0.47596487,-0.53694004,-0.09376999,0.04555192,0.18517384,0.70278335,0.19543809,-0.30126005,-0.38077646,0.25722417,-0.34296885,1
-0.1633549,-0.40677977,-0.5148136,-0.041101373999999996,0.34025025,-0.9462171999999999,-0.30672103,0.5815971999999999,0.58916146,-0.89328635,1.0611863000000001,-0.6185059,-0.46539024,1.7538855,0.6266533000000001,0.7733753999999999,-0.3032849,-0.36198425,-0.46751509999999996,-0.39655495,0.48059914,0.8399203000000002,-1.0266154,0.41884399999999994,0.05037601,1.088576,0.5114318,-0.39891756,-0.31736479999999995,0.26738313,0.87002796,-0.62022495,0.3987367,0.5604891,0.97763973,0.33013946,0.034343023,0.08072621,-0.6551954000000001,0.68935066,0.5716608,0.7606903,-1.0250494,0.1447519,-0.8295986999999999,1.4732238000000002,-0.1718686,1.3954163,-0.5536165,0.08886116,-0.575971,-0.6787578000000001,0.6259060000000001,-0.8810216999999999,0.058676016,0.04678727,-0.38991004,-0.6585517,-0.9052896,-0.31029642,0.61847687,0.8623076999999999,-0.36201707,-0.7742064000000001,0.054360885,0.24183168,-1.1233021,0.07285395,-0.072790414,0.607213,0.8844257,0.082226485,-0.24792181,2.0080268,1.6108296999999998,-0.19714232,-0.38266295,-0.3366183,0.3019809,-0.26046503,1.4541289,-0.7588494,-0.13039376,0.16968477,0.22076880000000002,0.92065096,-0.63611245,0.7520233000000001,-0.67422646,-0.78597516,1.9733522000000001,-0.60128516,0.22582155,0.31327823,-0.21014623,-0.34602818,-0.43654343,1.2919278,-0.4742447,-0.18530327,0.060767323,0.33335543,-0.62546647,0.3132133,-0.38524628,0.12392449,-0.6154232,0.88509053,-0.016322747,0.043033857,-0.9262978000000001,0.029399512000000003,1.0667291,-0.6548308,0.2712538,-0.2959159,0.58211136,-0.055870800000000005,0.9160685,-0.7146885999999999,0
0.11593692,0.42531422,-0.3424943,0.40484294,0.1948185,0.9601806999999999,-0.35046366,-0.41134313,0.76772153,-1.2877256000000001,0.5491851,0.14894335,0.49578240000000007,0.18300733,-0.21474887,-1.1312943000000002,0.28316876,-0.93611616,-1.1075628999999998,-0.82357746,-0.14942542,-0.18685670000000001,1.3113678,-0.042842407,-0.61258394,0.21111473,-0.09108540400000001,0.552481,0.67346126,-0.9223214,1.6401208999999999,-0.5890687,-0.29119,0.43114589999999997,0.044550367,-0.36731932,-0.8174604,1.9012485000000001,-1.2834625,0.5799141999999999,-0.80372804,0.63170105,0.9426398000000001,0.5540678000000001,-3.1174834,0.6342233,0.33379188,0.98317933,0.66962594,1.4319144,-1.1837591,-1.5955502000000001,-0.6154805,-0.09330477,-0.32328817,0.3763783,-0.6003344,-1.459919,0.5541322,-0.40876728,0.18234327,0.11093751,-0.60206085,0.43071678,0.450622,1.1370613999999999,-0.1360384,-0.32203564,0.5691725000000001,-1.0517733999999999,0.37935594,0.0149702905,0.3230241,0.19237912,-0.28871873,-1.1207305,0.09558563,-1.0264401,-1.2252878,-0.7397123999999999,-0.21270032,-0.2166937,1.068357,-0.13485889,-0.65293175,0.24216251,0.013848896999999999,0.6029783000000001,0.56141764,-0.8362347,1.5804718,-0.55569994,-0.19526047,0.5644939,0.18930191,-0.10002593,-0.40184899999999996,1.8642442,-1.206173,0.45858827,-0.80998164,0.467891,0.84705627,0.5893016,-2.9181247000000003,0.4166956,0.30075857,1.3933041000000002,0.53523153,1.3351005,-1.2490852,-1.716937,-0.8230638000000001,0.12613705,-0.31176190000000004,0.35509753,-0.6374423,-1.044151,0.3901493,-0.7085768,1
0.23911053,0.12877479,0.31830782,-0.012909941999999999,-0.22383511,-0.38692302,0.12744051,0.7990826,0.51313126,0.8952034,0.7904291,-0.33163863,0.055328507,0.1700121,0.07462944,-0.43029347,0.29531768,0.26526540000000004,-0.38008463,-0.19132879999999997,-0.09546666599999999,0.18329959,0.32433406,0.35174906,0.6345666999999999,-0.33905223,-0.27070636,0.059278972,0.21443123,0.0849013,0.21121517,-0.27710366,0.8110421999999999,-1.1290858,-0.08498344,-0.33482940000000005,0.3802735,0.18199769,-0.10881865,0.4011113,0.21500035,-0.16788605,-0.23511878,-0.37608466,-0.007935718000000001,0.62598985,-0.88830334,1.2390158000000002,-0.1892581,0.29066559999999997,-0.9605049999999999,-0.07802631,0.47689256,-0.12418952,0.25869749999999997,0.70767516,-0.44165987,0.44929929999999996,0.26768568,0.20689708,0.10066084,-0.39320016,0.08353002,0.5806291,-0.09344288,0.60848385,-0.16917723,-0.36295256,-0.03501657,0.40051416,0.41201657,0.10423148,-0.095385015,-0.13877366,0.24563019,-0.25782964,0.31465077,0.23229007,-0.49527037,-0.03142896,0.5971871,-0.17798492,-0.024922213999999998,-0.024998302000000003,0.15604714,0.14206763,0.6101694999999999,0.17263594,-0.14984842,0.01988078,0.10200133,-0.7727704000000001,0.11409621,-0.27022976,-0.32898644,0.5366908,-0.047151975,0.12484935,-0.30096278,-0.29639924,-0.13425039,-0.19265848,-0.25554445,-0.09843377,-0.22097063,0.73354465,0.089114234,-0.017940924,0.04146291,0.86244196,-0.39785385,-0.14385729,0.3157514,-0.44039209999999995,-0.044349737,-0.04256964,-0.7022299,-0.27680814,-0.11796221,-0.06947048,0
0.8195344999999999,0.24927796,-0.5311871,-0.22001538,0.05644946,0.22143272,-0.41663992,0.1675938,0.11741368,0.5789288,0.8415735999999999,-0.19241665,-0.5598653,0.93074155,1.2214565,-0.032809597,-1.0790579,-0.5866232,0.5208532,-0.76601964,0.6676563,-0.6304399,-0.7620882,0.7424095,1.4191877,0.80408883,-0.6323401,0.17955676,0.0040962687,-0.6644368,1.5430188999999999,-0.23469383,0.50905144,-0.9729718,0.31779006,-0.27759892,0.381257,1.1093452,-0.30493307,-0.14679174,0.064620934,0.31586513,-0.41696832,0.14833146,0.10388471,-0.28971338,0.14758518,0.6752,-0.27934298,0.8492595,-1.0790378,0.23591946,0.5589994,-1.6009143999999997,0.52191484,-0.28581083,0.32383123,0.5657568000000001,0.5261938,-0.10285277,-0.66205156,-0.0075098635,1.3299986000000001,-0.15452401,0.36875176,0.4294496,-0.23541395,0.11746717,-0.91993725,0.42951354,0.46858829999999996,-0.33783692,0.53998584,1.3700238,0.8864110000000001,0.6399898,0.28066912,-0.44266596,-0.15210712,-0.46592388,0.38949034,0.16544001,0.25112903,-1.5004357,-0.43180317,-0.13017768,0.6472228,-0.28959402,-0.0032743143,0.32563509999999996,-0.5633771,-0.20996621,0.09397235,0.26602268,0.2269266,-0.01421775,-0.6185246999999999,1.9966681,0.83369887,-0.1057228,-0.6469788000000001,-0.5156007,-0.3460857,1.2009193,0.9749861999999999,0.6244967,0.18401323,0.88184047,-0.40716577,-0.48705077,-0.6491671999999999,0.25007579999999996,0.05947104,-0.49758014,2.0213323,-0.39327204,-0.8071508000000001,-1.0345509,0.31061065,2.0271866000000003,0
0.27550128,-0.19452576,-0.1081238,-0.056149196,0.46344697,0.3165277,0.0023682122,0.41387635,1.2754047,-0.5957109,0.09748031,0.65917385,0.113358565,-0.11031549,-0.14337938,-0.26997498,0.037688807000000005,0.37495843,-0.32443842,0.34481242,0.15034406,0.17645884,0.025837502000000002,-0.6045588000000001,0.37625805,-0.4927457,0.95430726,-0.050395075,-0.2681873,-0.6112015000000001,0.5163782,-0.64838713,0.30351964,-0.08331832,0.657309,-0.41739666,-0.815163,-0.27861828,0.38278702,0.652103,0.16989335,0.19704556,-0.17999637,-0.053873718,0.44041318,0.6987714,0.85959655,0.17521721,-0.14034773,-0.5772691999999999,0.21951170000000003,0.24404956,0.36223474,-0.78165454,-0.1287778,0.19415307,0.01317845,0.41125320000000004,0.7649924,0.7710971,1.5298884,1.2506495,2.0520682,-0.32300273,0.37123870000000003,2.2407699,-0.49763834,0.42638493,0.9745898999999999,-0.16548093,3.1086357000000002,0.11069643,0.35396492,-0.63483274,2.617909,-3.3164472999999997,1.0678858999999998,-0.09678204,-0.36422613,-0.33060744,0.95544356,1.92078,1.4412025,-0.81463623,-0.568908,-0.013764201,-0.47266677,0.77868086,0.96448636,0.044296835,0.6236837,-0.8913139999999999,0.68292034,-0.055042434,0.65877646,0.63909364,-1.3142104,2.0270599999999996,-0.12861839,-0.061667368,0.86156136,1.7616405,0.64439565,-0.37587425,-0.7677015,-0.0011206862,0.3196672,-0.6064305,2.2724962000000004,1.6312128000000001,-1.8978602999999998,-0.96118814,-1.4603148000000001,-1.5759968999999998,0.2756935,0.5484444,-0.36105675,0.23745811,1.5325722,2.4808698,0
-0.14873055,-0.2578464,-0.027727843999999998,0.26512682,-0.028352737000000003,0.029599728,-0.04590435,-0.8108414,0.59261507,0.06518284,0.21251708,0.2384706,0.6556407,0.45997816,0.16403568,-0.04287671,-0.029954237999999998,0.19723897,0.030398164,-0.19618416,0.7070949000000001,0.08971609,-0.66138893,-0.23522179999999998,0.58978003,-0.10483532,-0.110639684,0.33810335,0.022655994,-0.2998099,-0.02033757,-0.0533047,0.08326453,-0.25525656,0.24463135,0.17102163,-0.13854434,0.46613953,-0.10895136,0.20522710000000002,-0.39224312,0.033957843,-0.13632008,-0.40226978,0.42926309999999995,0.17831957,-0.5009937,0.18075074,-0.081457816,0.23828036,-0.21226412,-0.47168532,-0.6904125,-0.16078092,0.46334955,0.6176218000000001,-0.24671577,-0.11167897,0.053105853,0.42874628,0.10066084,-0.39320016,0.08353002,0.5806291,-0.09344288,0.60848385,-0.16917723,-0.36295256,-0.03501657,0.40051416,0.41201657,0.10423148,-0.095385015,-0.13877366,0.24563019,-0.25782964,0.31465077,0.23229007,-0.49527037,-0.03142896,0.5971871,-0.17798492,-0.024922213999999998,-0.024998302000000003,0.15604714,0.14206763,0.6101694999999999,0.17263594,-0.14984842,0.01988078,0.10200133,-0.7727704000000001,0.11409621,-0.27022976,-0.32898644,0.5366908,-0.047151975,0.12484935,-0.30096278,-0.29639924,-0.13425039,-0.19265848,-0.25554445,-0.09843377,-0.22097063,0.73354465,0.089114234,-0.017940924,0.04146291,0.86244196,-0.39785385,-0.14385729,0.3157514,-0.44039209999999995,-0.044349737,-0.04256964,-0.7022299,-0.27680814,-0.11796221,-0.06947048,1
0.012451212,0.13960153,-0.16100441,0.27181187,-0.22323647,1.1440629999999998,0.66345304,0.6664393,0.26585478,-0.16876538,-0.064210266,-0.7137011,-0.37566823,1.3289608,0.67898095,0.09355186,-0.22690904,-0.1532711,1.364309,-0.11305742,0.8269389000000001,0.8916245999999999,-0.38325846,1.3549155000000002,0.6070609,0.21679210000000002,0.7797193,-0.37247047,-1.0678005,-0.70325226,-0.35246700000000003,-0.47828716,1.9674686999999997,1.0101151,0.40140507,-0.93655187,0.45582473,-0.1209438,0.36844948,-0.75086284,-0.5034862,-0.3917806,0.41134570000000004,0.47414294,-1.1495678,0.73032147,0.60123634,-0.34993747,-0.52733815,-0.10330856599999999,-0.20186938,0.20988522,0.25608894,-0.81327635,-0.18805973,1.1111108,-0.19191,0.12107478,0.7510962,0.15009834,-0.08816814,-0.69909513,-0.5616992,-0.30434313,0.7439127,-0.027591623,-0.033476636000000004,0.5258811,0.90859413,-0.33438826,0.7326961,0.119703166,0.36889833,-0.15708841,0.4446047000000001,0.50690156,0.02535253,0.15873851,-0.8247761,-0.17539471,-0.2696432,-0.5214232,-0.03487884,0.5449284000000001,0.7504757,-0.3843196,0.3919077,0.38990313,0.32906127,-0.34255767,-0.31757490000000005,-0.46152964,0.34073985,0.10361553,0.16951236,0.38027945,-0.75799555,0.0049166908,0.44472159999999994,0.5219069000000001,0.12931375,-0.051787245999999995,0.12708618,0.37795708,-0.6490883000000001,0.25689065,0.06869718,0.2626901,0.41241179999999994,-0.68608963,0.26428866,0.015660299,0.10397181,-0.37053862,0.26050887,-0.4167375,-0.11726177,0.16240497,0.9047586,0.26054305,0
