@relation relation_name
@attribute Number1 real
@attribute Number2 real
@attribute Number3 real
@attribute Number4 real
@attribute Number5 real
@attribute Number6 real
@attribute Number7 real
@attribute Number8 real
@attribute Number9 real
@attribute Number10 real
@attribute Number11 real
@attribute Number12 real
@attribute Number13 real
@attribute Number14 real
@attribute Number15 real
@attribute Number16 real
@attribute Number17 real
@attribute Number18 real
@attribute Number19 real
@attribute Number20 real
@attribute Number21 real
@attribute Number22 real
@attribute Number23 real
@attribute Number24 real
@attribute Number25 real
@attribute Number26 real
@attribute Number27 real
@attribute Number28 real
@attribute Number29 real
@attribute Number30 real
@attribute Number31 real
@attribute Number32 real
@attribute Number33 real
@attribute Number34 real
@attribute Number35 real
@attribute Number36 real
@attribute Number37 real
@attribute Number38 real
@attribute Number39 real
@attribute Number40 real
@attribute Number41 real
@attribute Number42 real
@attribute Number43 real
@attribute Number44 real
@attribute Number45 real
@attribute Number46 real
@attribute Number47 real
@attribute Number48 real
@attribute Number49 real
@attribute Number50 real
@attribute Number51 real
@attribute Number52 real
@attribute Number53 real
@attribute Number54 real
@attribute Number55 real
@attribute Number56 real
@attribute Number57 real
@attribute Number58 real
@attribute Number59 real
@attribute Number60 real
@attribute Number61 real
@attribute Number62 real
@attribute Number63 real
@attribute Number64 real
@attribute Number65 real
@attribute Number66 real
@attribute Number67 real
@attribute Number68 real
@attribute Number69 real
@attribute Number70 real
@attribute Number71 real
@attribute Number72 real
@attribute Number73 real
@attribute Number74 real
@attribute Number75 real
@attribute Number76 real
@attribute Number77 real
@attribute Number78 real
@attribute Number79 real
@attribute Number80 real
@attribute class {True, False}
@data
0.43354097,-0.43579218,-0.33993277,0.41323346,-0.41213468,0.08129598,-0.03739803,0.2560634,0.7502327,-0.8824291999999999,0.09233469,0.027762394,-0.3194734,0.20091361,-0.11922019,-0.43688473,0.027459694,0.15132919,0.36766997,0.24064226,-0.48266923,-0.06947262,-0.19664581,-0.10402602,0.0037852486,0.4458148,-0.33127344,1.0364321,-1.0671225,0.35629317,-0.6620189999999999,-0.32284029999999997,-0.08888288,0.25209987,0.23223285,0.12497922,-0.2863111,0.95586,0.0015583843,0.48205906,0.30203134,-0.64896524,0.31142077,-0.062301345,-0.33253783,0.9670025999999999,-0.35906404,-0.35968554,1.139042,0.47352934,0.18502972,-0.04998315,0.1590946,0.5855948000000001,-0.12554127,-0.9443568999999999,0.2745085,0.359028,0.84047794,-0.030380646,-0.39568081,-0.31589870000000003,-0.29118590000000005,-0.66101223,0.44848999999999994,-0.76091677,-1.0188448,1.0444294,0.6376354000000001,-0.20166728,1.0664153,-0.16498442,0.41809988,-0.48920414,0.12861389,-0.5317714,0.75883335,0.36198887,0.08724376,-0.64243484,False
0.9834206,-0.7666779,0.38961613,0.6444767,-0.77452517,-0.29072353,-0.4166606,-0.036508757999999995,-0.061043065,0.13986275,0.59203255,0.0021897731,-0.11192674,-0.38960300000000003,-0.7796581,-0.019455108999999998,0.3674108,-0.3198009,0.35790822,0.18304658,-0.19350564,0.5172810999999999,-0.19346282,-0.18049891,-0.18636346,-1.2297653999999998,-0.7186846,0.14608216,0.28235134,0.0019470645,0.33348882,0.4648377,1.0446886,-0.031784732,0.16336979,-0.21511558,-0.20401923,0.49424827,-0.27141329999999997,-1.0297114,0.872948,-0.5435317,0.3738067,0.44829350000000007,-0.7181668999999999,-0.18860313,-0.10757906,-0.15848665,-0.08917302,0.21325578,0.61656487,-0.02372158,-0.025438368,-0.22438489,-0.38266954,0.0065030669999999995,0.10636326,-0.26510626,0.22783904,0.21701375,-0.19670127,0.2510947,-0.26672295,-0.3525784,-0.15598801,-0.8937596999999999,-0.88401645,0.3359744,0.010214254,-0.06416576,0.408517,0.32270834,0.72726005,-0.021285633999999998,0.28939226,-0.37619040000000004,0.18445252,0.42987803,-0.24602012,-0.7191675999999999,True
0.17518744,-2.138312,2.3646564,0.7783213999999999,-0.48402172,3.0586898,-1.04526,1.5916525,1.1182613000000001,-2.277903,-1.2375946000000002,-0.6212165,-0.08005703,0.022761105,-1.9275681,-1.6328143,-1.6616886000000002,1.415931,2.2181273,0.4035482,-1.1893238000000002,-2.0991912,0.51241374,0.48174393,-0.28061396,0.3721196,-2.1451955000000003,-0.40533683,0.9377389000000002,0.94640017,2.0418227,0.2085522,1.6470563000000003,1.3699409,3.2085211,0.3582557,-2.0474424,-1.394511,-1.1258768999999997,-3.9019976,-0.8679819999999999,-1.5076303,1.3662433999999999,1.6205183,-1.0144247,4.4804726,-2.7672827,1.4345656999999998,1.0050727,-2.387053,0.67651373,-0.23901041,0.13127406,0.29697332,-2.0535207,-1.5915841999999998,-0.9421943000000002,1.6260492,1.9419311000000001,-0.8292048000000001,-1.685573,-0.7405893,1.7249843999999996,-0.59186405,-0.8211238999999999,0.34927577,-1.9449258000000003,-0.11717272,-2.0490953999999997,0.10659414,-0.46434426,0.7755951999999999,1.6510375,-0.25956818,1.157558,-0.07865762,-2.3067153,-3.1459894,-0.8051541999999999,-2.7817497,False
0.4497938,0.43752384,-0.77967846,1.3151897,-0.18831883,0.24058539999999998,-0.19448519,0.046596207,-0.30687714,-0.28215250000000003,-0.5653391,-0.21879074,-0.19330329999999998,0.10826,-1.1891036,-0.5450362,-0.09487218,-0.0043101879999999995,-0.2583268,-0.24110529,0.16472848,0.28750658,-0.1280318,0.30525053,0.087517425,0.45577347,-0.93414927,-0.2564706,-0.009393256,0.12681763,-0.16765608,-0.099435836,0.27652112,-0.08224142,0.10140627,0.40622866,-0.51517034,0.12146710599999999,0.9349629,-0.94598675,-0.19643953,-0.35377592,0.013340129,1.0062414000000002,-0.9466299000000001,0.37396666,-0.11131543,0.09608721,0.25392482,-0.0032109783000000003,0.17239441,0.13512354,0.42587823,0.5350809,-0.31175804,-0.35783947,-0.035859194,-0.38697523,0.60585856,-0.6686519000000001,0.58999634,-0.67338794,-0.09626476,-0.06771664,-0.4587116,-0.45516062,-0.18785964,0.17875727,-0.23855102,-0.37090555,0.02454674,-0.024319049,0.29066625,-0.3878258,0.44831459999999995,-0.34493062,-0.28921694,-0.4865248,-0.48040104,0.073303774,False
-0.9682506999999999,-0.1440681,0.56455255,0.39281422,-0.85213405,0.20451525,0.25005332,0.48764113,0.86065495,-0.96886265,0.15643929,-0.69658995,0.028006362000000003,-0.9524893,-0.103408284,0.04634267,0.52906567,-0.1213374,-0.20173965,-0.6122152,-0.44126302,0.6085269,-0.15704273,-0.15169922,-0.27893559999999995,-0.6902616,0.026544478,-0.018343843999999998,0.4616885,-1.0650325,0.06363831,0.4546964,0.25779364,-0.08009968,0.6619773,0.42831993,-0.10537524,1.1745033999999999,1.0430506,-0.52948105,0.42514813,0.393667,0.012506433,1.6760488999999998,0.7045074,0.6539292,-0.29259118,0.58432126,1.0419303,0.66671467,-0.88936204,0.43253252,-0.49909005,-0.1676047,-1.8944296000000003,-1.0430269,0.042883113,0.7579675,1.6157222,0.44992703,-0.30884084,-1.3632892,-0.7466054,-0.99706346,0.78992814,-0.12377228,-0.35178012,-0.5700472,0.67407024,-1.2680373,0.11400215,-0.48955688,1.3866007,1.1509426,1.6413115000000003,1.7915775,-2.0297127,1.4622643999999998,-1.0216037,-1.2172418999999999,False
0.0013133160000000001,-0.20718451,-0.65912247,-0.6303858,-0.9054549000000001,0.3659667,-0.22974907,0.7201689,0.92462665,-0.46149397,0.14036596,0.41612878,-0.026891303999999998,0.26788864,-0.27158190000000004,-0.2598351,0.14527465,0.053394273,-0.15797985,-0.39291757,-1.1424898,-0.15789476,0.6472366999999999,0.11689731,-0.22907375,0.49346513,-0.64585656,0.24292550000000002,-0.40268973,0.073101535,-0.007451954,0.22420001,-0.054915257,-0.06978354,0.22296913,0.76426584,-0.6683429,-0.24191785,-0.38692018,-0.122069485,2.123888,0.3675644,0.29606724,1.3287464,-1.1758496999999999,0.4452478,0.6090848000000001,-0.79099923,0.21462585,-0.49490562,-0.91808367,1.0718193,-1.3491126,2.2212264999999998,-1.282007,0.17566909,0.52338386,0.75434524,1.3578426000000001,-0.7026659000000001,-2.0523013999999997,0.57787204,-1.2539878,0.5274378000000001,0.60302573,0.24931324,-1.0919482,0.30161145,-1.3899041,-1.8448764,0.12469012,-1.1276412,0.8000567,-1.5548208000000001,1.2016876,0.44337574,-0.31029650000000003,1.6699529,-0.5128549,1.144253,False
-0.43090895,-0.20222406,0.35237604,0.14633298,-1.0608357,-0.15764743,1.2967191999999998,-1.1397713,-0.73012847,0.002325568,0.40286750000000005,0.5800953000000001,-0.29082343,-0.99166405,0.04994163,-0.8188407,0.88323,0.24707843,-0.3906498,0.4915343,0.26086143,-0.70380825,-1.1031669,-0.6337803000000001,-0.3545778,-0.6256807,-1.2279023,0.88805586,-0.05055632,0.040647887,0.77788126,0.7415805999999999,0.50414866,-0.066677615,0.71607363,0.48466358,0.24028467,0.19517714,0.23140010000000003,-0.7790434,-0.23536384,-0.21440019999999999,0.22083989999999998,0.33502784,-0.8632027,-0.17111619,0.71918875,-0.75725734,-0.3277835,-0.086742304,0.42146114,0.34755754,-0.03457424,-0.7745434,-0.09476325,-0.54294467,0.5366347,0.27976449999999997,-0.2653197,0.25728490000000004,0.19459176,-0.37304404,-0.7619805000000001,-0.69826686,-0.12403018,-0.31273168,-0.97404486,0.6536076999999999,0.107135504,-0.10464511,0.48823273,0.4571157,0.5224863000000001,-0.14190988,0.41759524,0.22853443,0.22426254,0.23451948,-0.23069622,-0.6831648,True
0.122776635,-0.27953118,0.29216143,-0.48931363,-0.86895555,-0.50037813,-0.052617483,-0.20971628,0.59527564,-0.25567496,-0.54468554,1.3349345,0.30231032,0.5694629,0.30691326,-0.38588035,0.047761884000000004,-0.40731248,-0.38487977,-0.41140825,-0.69345284,0.043482546,-0.24084336,-0.54635054,0.026784602999999997,-0.14796900000000002,-0.55885357,-1.1948326,0.5233109,-0.93362415,-0.44573238,0.8658804,0.5665958999999999,1.2067719,-0.15883017,-0.23780903,-0.7441535,-0.06907640400000001,-0.3781394,-0.046854094000000006,0.41870973,-0.044335872,-0.44133177,0.14459639999999999,-0.896932,0.20098935,-0.30741474,-0.69058776,0.26000708,-0.24988848,0.38469663,0.6429439,0.40530279999999996,-0.9790669,-0.18434334,-0.26872694,-0.41819194,-0.285515,0.045697138,0.092456184,0.6168946,0.09216113,-0.138957,-0.058767572000000004,-0.21896894,-0.3864651,-0.55951136,0.45379746,-0.47702202,-0.25377658,0.36424243,0.5257082,-0.14780317,-0.015329677,0.4523077999999999,-0.22097328,-0.23697773,0.17025235,0.16432574,-0.045147307000000005,False
0.2854673,-1.2717439,0.7867109999999999,0.3153342,-0.42369840000000003,-0.13095872,-0.8042768,-0.8627671,0.4070085,-0.39832768,0.07520344,0.18678182,0.98222184,0.13306989,0.9127236999999999,-0.7557649000000001,-0.605003,-0.09376637,-0.0033814622999999997,-1.6556365000000002,-2.369854,-0.068358816,-0.4620054,0.25527185,0.08603781,-0.4843933,-1.3711084999999998,0.06527852,0.37728372,0.6354310000000001,-1.416138,0.19066368,-0.6958365,-1.1722323000000001,1.2019353000000002,0.053989142000000004,-0.08003526,0.5081047000000001,1.8381147,0.3843296,0.539754,-0.22980931,-0.7755585,0.022783368999999998,-0.48805222,-0.51674074,0.74272245,0.23158124,0.6026845999999999,0.010044278,0.5037438,-0.60637367,0.4142383,0.31345716,-0.313183,-0.2710931,0.3545871,0.85957134,0.33535168,0.39862186,-0.54326993,0.21842355,-0.02482801,-0.053423103,0.19794738,0.10430857,-0.56515956,-0.13966547,-1.0119709000000001,-0.14073887,-0.27790493,0.5097651,0.32466334,0.5705281999999999,0.24661966,-0.116298914,-0.37829462,-0.02293515,0.4922924,0.21264225,False
-0.020788835,-0.30627695,0.014258274,-0.4444759,-0.6187648,-0.066165425,0.13676123,-0.08740469,-0.09489566,-0.25074077,-0.41086530000000004,0.68480265,0.46509862,0.3591523,-0.034134567000000005,-0.028005837000000002,-0.02446897,0.3566442,0.5446684,-0.039322443,-0.4732513,-0.2644808,-0.12036111,0.18679605,-0.54214364,-0.15156235,-0.57969975,0.5645148,0.42586409999999997,-0.35049382,-0.15162337,-0.41608238,0.75762284,0.90375805,-0.37717098,0.09126335,0.00854918,0.25233737,0.37808058,-0.37780678,0.30203134,-0.64896524,0.31142077,-0.062301345,-0.33253783,0.9670025999999999,-0.35906404,-0.35968554,1.139042,0.47352934,0.18502972,-0.04998315,0.1590946,0.5855948000000001,-0.12554127,-0.9443568999999999,0.2745085,0.359028,0.84047794,-0.030380646,-0.39568081,-0.31589870000000003,-0.29118590000000005,-0.66101223,0.44848999999999994,-0.76091677,-1.0188448,1.0444294,0.6376354000000001,-0.20166728,1.0664153,-0.16498442,0.41809988,-0.48920414,0.12861389,-0.5317714,0.75883335,0.36198887,0.08724376,-0.64243484,True
-0.57591766,-0.14348562,-0.0011900674,-0.12743688,0.30173677,0.17739762,-0.0384668,0.2809317,0.47020686,0.26505074,0.30764458,-0.21719731,0.27061552,-0.5573111,-0.37174615,-0.20387624,0.33690584,0.54490685,0.45432213,0.19560460000000002,-0.25947657,-0.45622662,-0.51474845,-0.19503029,0.041218806000000004,0.0014812910999999998,-0.62040555,0.17570844,-0.033945587,-0.40086383,-0.32928938,-0.010143951,0.47695872,0.19697413,0.31077003,0.39472613,-0.6774949,0.41533163,0.16285099,0.21093959,-0.3384317,-0.46743348,-0.66498,0.8730851999999999,-0.08361271,-0.23378466,0.20191513,0.27406412,0.73169225,-0.7368763,0.34594065,-0.32142872,-0.3389835,-0.34256577,-0.4877374,-0.117500305,-0.03522343,0.46277648,-0.28160104,0.14734465,-0.29470643,-0.84364295,-0.7700621,0.44667219999999996,0.79980046,-0.31850448,-0.57670534,0.5103893,-0.27439424,-0.06173916,0.39602724,-0.18599914,-0.064230755,1.0061412,0.101648584,0.06294642,-0.25941545,-0.07796777,0.6082464,0.30394885,True
0.5534710999999999,0.012430345,-0.17960335,0.016441222,-1.0732453000000002,-0.7659404000000001,-0.08874376,0.23182362,-0.42104045,-0.06525359,0.12065048,0.43790606,0.44321415,0.23609650000000001,0.1693753,-1.1402388,-0.25171685,-0.8454533999999999,0.6548514,0.84511244,-0.45655498,-0.39216435,-0.47625074,-0.088322885,-0.5629536999999999,-0.87981254,-0.17860478,0.026352206,0.6266576,-0.20184000000000002,-0.10583448,0.7183111,-0.27459082,-0.5674224,0.50660276,0.29166937,-0.09115779,-0.18527643,0.41959584,-0.36418125,0.565519,-1.6654485,0.93016815,0.33458853,-1.5377778999999998,1.3179867,-0.8470103000000001,1.5030738000000001,0.8048941,-1.9349977999999999,-0.107930996,-0.25842288,0.6636555000000001,1.4000593000000001,-0.83053774,-2.39037,-1.0593298999999998,0.66437393,2.1599288,-0.27339458,-1.5065903999999999,-2.5156507,0.07337023,1.0291581,0.17589684,1.0181218,-0.60485315,-0.92512095,0.34159055,-0.50284874,1.6433891,2.2880523,0.60510445,1.6693151999999998,3.0011412999999996,0.8707364,-2.232771,-2.2454452999999996,-1.4229505,-4.699693700000001,False
-0.38582924,-0.13785791,-0.5412316,0.99760145,-0.72856,-0.3236976,0.28514686,0.019973973,0.84326535,0.13341562,0.32231733,-0.08697656,0.31243703,-0.07830427599999999,-0.5689312,-0.07385617,-0.30953136,-0.0014020554,0.1999349,-0.9800545,-0.91397226,-0.5721387,0.31314325,1.0361812,0.077982806,-0.30587372,-0.09402549,0.23445718,0.37972152,-0.47868538,0.39227515,0.09455394,-0.8984184999999999,0.80647933,-0.15051717,0.28795257,-0.6408891999999999,-0.16408923,0.11387602,-0.08100137,0.11663843,-0.15327512,-0.66147995,-0.33285713,-0.52552664,0.22725545,-0.16310112,0.7246739999999999,0.8363951999999999,-0.27606840000000005,0.24527575,0.32426766,-0.107593566,0.30030918,-0.17380336,-0.045817617000000005,0.08513874,0.07883303,-0.071289256,-0.31338722,-0.91698474,-0.18309222,0.44490534,0.072358005,-0.17376895,0.5153615,-0.67281365,0.27366948,-0.32918665,0.023469215,-0.1169703,0.23431462,-0.30126244,0.028716804,0.19300453,0.6734895000000001,-0.47985566,0.07312602,-0.023346132000000002,-0.10166152,True
-0.35443652,-1.0325857,-0.9170826999999999,0.8589293,-1.3618516,0.46723732,-0.072810054,-0.40650362,0.41385868,-1.0528896,-0.45180288,-0.48539269999999995,0.30153906,1.2726892,0.4738834,0.585236,0.10777751,-0.089311086,-0.024073865,0.5437359,-1.0080544,-1.6300085,-0.9956046000000001,0.39886170000000004,1.0956036,-0.9202357,-1.89811,-0.42100137,-1.7442353,0.96152717,-0.7788590999999999,-0.4204964,0.43651545,-0.23235367,-0.88737524,0.92743766,-0.24000253,0.21440472,0.3010224,0.11679444,0.3624638,-0.24134275,-0.7394901999999999,0.46962616,-0.35335964,0.5378119,0.054510042,0.2819802,0.66165787,0.11190071,-0.2292067,-0.5251899,-0.5738557,-0.56126595,-0.29563582,-0.057155088,0.04679727,-0.41600597,0.065226905,-0.26129916,-0.46341035,-0.27982786,-0.28911763,-0.23982374,-0.1589375,-0.10100563,-0.56630754,0.2881585,0.4960528,0.11293723,-0.6235385,-0.4282303,-0.010229203000000001,0.20405693,0.15207759,-0.38921469999999997,0.1688152,-0.14457706,-0.052492667,0.079799,False
0.40922773,1.3241522,-0.2954598,-0.29499567,-0.099462755,1.1105707,-0.46522373,0.40067536,1.3873494,-1.187978,0.10470663,0.23960039,-0.48940426,-0.73888284,0.8538846999999999,0.3050418,1.7762965,-0.0040826034,1.9488301,0.26955175,0.8176684000000001,-0.93830806,-0.9874036,0.19835944,-1.1109186000000002,-0.8270517,-1.9718381,0.035144914,0.7433095999999999,-0.92374206,2.5064485,-0.0029826555,-0.3841091,-0.12786399,1.7255828000000002,-1.0685841,-1.5317491,0.12384397,1.4369298000000001,0.113601625,0.6321384,1.4132651000000003,-0.41250858,-0.25777078,-0.54034716,0.7598991999999999,-0.44978392,0.60901976,0.72723794,-0.8863274999999999,0.23558542,0.54457194,-0.47451013,-0.8392149999999999,0.6688457,0.28691858,1.463445,0.00706713,1.7819741999999998,0.18303715,0.9280323,-0.5738249,-0.69117504,0.50969476,-1.1565589,-0.5143075,-1.4893299,-0.2012864,0.5165935,-0.9573806,2.0923637999999998,0.14281529,0.07394276,0.11179807,1.631859,-0.84885335,-1.4687543,-0.2898638,1.3797786,0.028842757000000004,True
-0.27405393,-0.9239654,-0.9239519,0.7382448,-1.5160886,0.48895200000000005,-0.013221141,-0.5350108,0.4855457,-1.2181295,-0.43219027,-0.50037193,0.35593453,1.4317298,0.44064012,0.6586411999999999,0.16580157,-0.06729412,-0.2760408,0.71856153,-1.3354837,-1.4978378,-0.93327934,0.39000675,1.1736915,-0.98845345,-1.9872689,-0.51325226,-1.7873808,1.0588520000000001,-0.72981685,-0.7673694000000001,0.6015218000000001,-0.3836668,-0.75438696,1.452123,-0.19895227,0.061075617,0.28096053,-0.16396753,0.5309672,-1.1596653000000001,0.24185349,-0.96368855,-1.1729450000000001,1.6018245,0.21793364,-0.54313326,1.1298437,-0.046572287000000004,-0.4481644,1.1727878999999999,0.25879237,-0.33765516,-0.2517973,-0.60316485,0.20506091,-0.55323,1.2897606000000001,-1.3418115,-0.5844288000000001,0.93003577,-1.9200848000000001,-0.19699104,1.8452106,-1.3525635,-1.7732151999999999,0.8013716,-0.86637837,-0.43819195,0.5356622,0.48369235,1.2403449,-1.8687612,-0.26610568,0.6511329,0.10975109,-0.29175907,0.5147351,1.502075,False
0.016345253,1.476697,-0.40584835,1.9022163,-0.013589578,0.21557786,0.9757855,0.30754128,1.2928882,-0.9449728999999999,-0.60178924,1.4332296999999998,-0.38079209999999997,1.3777224,1.5092832,-2.161868,-0.86929804,1.8327308,0.5093272,-0.58364594,-0.34937176,-0.43533555,0.72125304,-0.6084991,0.69865185,-0.46331000000000006,-1.5136691,-1.1259208,0.7971746999999999,0.24416462,1.1141039,-0.9692304,1.6247938999999998,0.15671057,-0.036852962999999996,-1.2764395,-0.103632726,-0.51093763,0.41565642,0.017683376,-0.12525152,1.1445673,-0.13934429,1.8161492,-0.31248268,-0.08615391,0.70297855,0.4729238,1.4614148999999999,-0.93395734,-0.070466444,0.9535169,-0.5218364000000001,1.383518,1.7366905,-2.0686478999999998,-0.72609836,1.9090699,0.23367077,-0.3377044,-0.2676383,-0.55909944,0.77741337,-0.59884244,0.152503,-0.40261152,-1.3190713,-0.51256543,0.74253243,0.46329063,0.874762,-0.6187929,1.4054497,0.08366280000000001,-0.29983926,-1.4221583999999998,0.10165214,-0.27858499999999997,0.5197224,0.09257124,True
0.2903598,0.023656731,-0.111575976,0.5954752,-0.18329643,0.7421076,0.582805,0.7939695999999999,-0.30064833,-0.6827613,-0.25923485,-0.3628544,0.5172982,0.16990887,-0.5821615,-0.7250257,0.035246916,0.48676202,0.3268873,-0.3487764,-0.20686139,0.28378904,-0.23800282,-0.5833517,0.124948725,-0.3415366,-1.4032701,0.020349005,0.5528023,0.30115965,0.04882729400000001,0.34043255,-0.89135647,0.8830758,-0.7391251999999999,0.6367458,-1.1813334999999998,0.03726728,0.08930382,0.7967156,0.15747379999999997,0.14202207,-0.059157677,0.6669153,-0.20622599,0.6692015,0.3417295,0.60846317,-0.17566097,-0.8244763,-0.063136645,-0.2231833,0.37218562,0.11684392,-0.17916559,-0.48983923,-0.047373797999999995,0.39186242,0.38471186,-0.22160113,-0.30091196,0.40694752,-0.22845468,-0.4431799,0.058778185,-0.20783205,-1.115693,0.12491193,0.32306936,0.08297494,-0.021899229,0.3261906,-0.5267345999999999,0.6970885,-0.7680672,0.60299015,-1.1569538000000001,0.13455379999999997,0.084453955,0.5837266999999999,True
0.46373859999999995,0.77728665,0.1585105,0.67311007,-0.7731140999999999,0.29525068,0.24317233,0.716689,0.52922595,-1.1072716999999999,0.28398743,0.3937163,0.14528458,-0.20960286,-0.016287053,-0.81734335,-0.16717501,-0.35397345,-0.08959669599999999,-0.04344633,-0.45409160000000004,0.8642380999999999,-0.24814941,-0.36677012,0.011782497,-0.13386415,-0.0041189584999999996,0.8432700000000001,0.13481994,0.44692138,0.06151641,-0.28454864,0.47007975,0.72691447,-0.34885633,-0.3572442,-1.4136024,0.7846373000000001,-0.021558248,0.44499740000000004,0.3624638,-0.24134275,-0.7394901999999999,0.46962616,-0.35335964,0.5378119,0.054510042,0.2819802,0.66165787,0.11190071,-0.2292067,-0.5251899,-0.5738557,-0.56126595,-0.29563582,-0.057155088,0.04679727,-0.41600597,0.065226905,-0.26129916,-0.46341035,-0.27982786,-0.28911763,-0.23982374,-0.1589375,-0.10100563,-0.56630754,0.2881585,0.4960528,0.11293723,-0.6235385,-0.4282303,-0.010229203000000001,0.20405693,0.15207759,-0.38921469999999997,0.1688152,-0.14457706,-0.052492667,0.079799,False
0.33973345,0.1974422,0.38814992,0.6703796,-0.82354873,-0.8886767,0.18597865,0.74622,-0.8017588000000001,0.21296707,0.15375666,0.5317878,-0.59743434,-0.063897915,0.32823882,-1.0907196000000001,-0.004962509,0.1995162,0.31167573,-0.422984,-0.3714387,-0.45125297,-0.6224724,0.0052586740000000005,-0.39153000000000004,-0.19680583,-0.14107212,0.14503191,0.4133395,0.017955618,-0.35941609999999996,0.71730953,0.18297227,0.5830814000000001,0.54249793,-0.8590747,-0.0067829452,0.6988866,0.4945843,-0.51565766,-0.24068965,-1.100134,-0.7178268,1.0786875,0.5761210999999999,-0.184841,0.7512654000000001,-0.48708823,0.22345655,-0.49476427,0.50193346,1.138531,0.0057019433,-0.55791533,-0.041409872,-0.6299736,0.16490799,0.24359916,0.24415714,-0.33108142,0.17271836,0.9018568000000001,-0.5589795,-0.4178193,-0.6243972,0.39364284,-0.8591691999999999,0.5814551,-0.14508793,-0.23555441,0.16938218,0.39913145,0.14332674,0.08945655,0.21975139,0.104280755,0.8188045,-0.47301704,0.2252051,-0.45921698,False
0.19770199,-0.08887841,-0.29004240000000003,0.60589206,0.63829386,0.6428759000000001,-0.33874592,0.25191979999999997,1.2365878000000001,-1.1012458,-0.09114207,0.2745885,-0.058282535999999996,0.08185815,0.025278403999999997,-0.36967555,0.7627646,0.064008705,0.5883383000000001,0.16142902,-0.48866743,0.17603014,-0.24852908,-0.41846398,0.39171809999999996,-0.15376379,-0.008450796,0.74300516,-1.1222731000000001,-0.053114876,-0.13469683,-0.5627259,-0.10918173,0.16309345,0.59923226,0.010412678,-0.19992168,1.0968331,0.9301822,0.11140775,0.31368816,-0.26099098,-0.53236306,0.22512949,-0.48757744,0.02247639,-0.03335273,0.36704427,0.6659948,-0.7460207,0.023948297,0.086088024,-0.19359335,0.11811905,-0.19496518,-0.5780411,0.063840516,0.1570734,0.21458249,0.08243385,-0.5693786999999999,0.049899332000000005,-0.17243518,-0.31410936,-0.024349397000000002,0.41973809999999995,-0.14682312,0.72474444,-0.9362594000000001,0.25204906,-0.49709609999999993,-0.21653223,-0.08469605,0.25593236,0.23270608,0.027289221000000002,-0.22741674,0.86269575,0.0731388,0.468897,True
0.5107775,-1.1559082,0.37608555,-0.5294049,-1.0230494,-0.010398149,-0.17760868,-0.18886608,0.8915017,0.7808979,0.08938964,1.2531678999999998,-0.60026103,0.51943386,-0.38661054,-0.91454995,0.40581048,-0.30692565,-0.15444137,-0.21943426,-0.7221810000000001,1.3862491000000001,-0.33277023,0.29586565,-0.8971218000000001,-1.0941066000000002,-0.40250388,-1.3425548,-0.21470532,-1.4690128999999998,-0.3170496,-0.47679657,-0.026591782,0.28632095,0.49298800000000004,0.56026995,0.028117887999999997,0.08530847,-0.54579335,0.6171641999999999,0.11663843,-0.15327512,-0.66147995,-0.33285713,-0.52552664,0.22725545,-0.16310112,0.7246739999999999,0.8363951999999999,-0.27606840000000005,0.24527575,0.32426766,-0.107593566,0.30030918,-0.17380336,-0.045817617000000005,0.08513874,0.07883303,-0.071289256,-0.31338722,-0.91698474,-0.18309222,0.44490534,0.072358005,-0.17376895,0.5153615,-0.67281365,0.27366948,-0.32918665,0.023469215,-0.1169703,0.23431462,-0.30126244,0.028716804,0.19300453,0.6734895000000001,-0.47985566,0.07312602,-0.023346132000000002,-0.10166152,False
-0.20089279999999998,-0.71101713,-0.51175445,-0.15930389,-0.42851478,-0.03457024,0.8887709,-0.08729159,0.45269030000000005,-0.37528726,-0.16014820000000002,-0.1570691,0.14415355,0.37900302,-0.008908656,0.30777058,0.029021707999999997,-0.6879919,-0.40037727,0.09450617,0.24353147,-0.35832062,0.14134052,0.03432339,-0.05467472,-0.3341303,-0.5670015,-0.11359579,-0.5305168,0.45971137,0.064725146,0.30146998,0.18029587,0.48883909999999997,0.6011396999999999,-0.5213598,-0.79598016,0.4377022,0.65556234,-0.09753014,-0.11056715,-0.59925693,-0.3499493,-0.078312226,-0.39890483,0.20798816,0.6407235,-0.11152309,0.51786155,-0.46581152,-0.1958149,-0.18370421,-0.0234542,0.584353,-0.12886168,0.13980889999999999,0.14096929,-0.46380904,-0.39297882,0.117288955,0.0948383,-0.21159536,0.06647897,0.05671149,-0.11651472,-0.45985296,-0.4014995,-0.15247077,-0.3850852,0.52148515,0.18276478,0.020758616,0.075650595,0.34250265,0.37378514,-0.17974679,-0.540932,0.4436380999999999,0.60395366,-0.050950800000000004,True
