@relation wekaa70

@attribute Number1 numeric
@attribute Number2 numeric
@attribute Number3 numeric
@attribute Number4 numeric
@attribute Number5 numeric
@attribute Number6 numeric
@attribute Number7 numeric
@attribute Number8 numeric
@attribute Number9 numeric
@attribute Number10 numeric
@attribute Number11 numeric
@attribute Number12 numeric
@attribute Number13 numeric
@attribute Number14 numeric
@attribute Number15 numeric
@attribute Number16 numeric
@attribute Number17 numeric
@attribute Number18 numeric
@attribute Number19 numeric
@attribute Number20 numeric
@attribute Number21 numeric
@attribute Number22 numeric
@attribute Number23 numeric
@attribute Number24 numeric
@attribute Number25 numeric
@attribute Number26 numeric
@attribute Number27 numeric
@attribute Number28 numeric
@attribute Number29 numeric
@attribute Number30 numeric
@attribute Number31 numeric
@attribute Number32 numeric
@attribute Number33 numeric
@attribute Number34 numeric
@attribute Number35 numeric
@attribute Number36 numeric
@attribute Number37 numeric
@attribute Number38 numeric
@attribute Number39 numeric
@attribute Number40 numeric
@attribute Number41 numeric
@attribute Number42 numeric
@attribute Number43 numeric
@attribute Number44 numeric
@attribute Number45 numeric
@attribute Number46 numeric
@attribute Number47 numeric
@attribute Number48 numeric
@attribute Number49 numeric
@attribute Number50 numeric
@attribute Number51 numeric
@attribute Number52 numeric
@attribute Number53 numeric
@attribute Number54 numeric
@attribute Number55 numeric
@attribute Number56 numeric
@attribute Number57 numeric
@attribute Number58 numeric
@attribute Number59 numeric
@attribute Number60 numeric
@attribute Number61 numeric
@attribute Number62 numeric
@attribute Number63 numeric
@attribute Number64 numeric
@attribute Number65 numeric
@attribute Number66 numeric
@attribute Number67 numeric
@attribute Number68 numeric
@attribute Number69 numeric
@attribute Number70 numeric
@attribute Number71 numeric
@attribute Number72 numeric
@attribute Number73 numeric
@attribute Number74 numeric
@attribute Number75 numeric
@attribute Number76 numeric
@attribute Number77 numeric
@attribute Number78 numeric
@attribute Number79 numeric
@attribute Number80 numeric
@attribute Number81 numeric
@attribute Number82 numeric
@attribute Number83 numeric
@attribute Number84 numeric
@attribute Number85 numeric
@attribute Number86 numeric
@attribute Number87 numeric
@attribute Number88 numeric
@attribute Number89 numeric
@attribute Number90 numeric
@attribute Number91 numeric
@attribute Number92 numeric
@attribute Number93 numeric
@attribute Number94 numeric
@attribute Number95 numeric
@attribute Number96 numeric
@attribute Number97 numeric
@attribute Number98 numeric
@attribute Number99 numeric
@attribute Number100 numeric
@attribute Number101 numeric
@attribute Number102 numeric
@attribute Number103 numeric
@attribute Number104 numeric
@attribute Number105 numeric
@attribute Number106 numeric
@attribute Number107 numeric
@attribute Number108 numeric
@attribute Number109 numeric
@attribute Number110 numeric
@attribute Number111 numeric
@attribute Number112 numeric
@attribute Number113 numeric
@attribute Number114 numeric
@attribute Number115 numeric
@attribute Number116 numeric
@attribute Number117 numeric
@attribute Number118 numeric
@attribute Number119 numeric
@attribute Number120 numeric
@attribute Number121 numeric
@attribute Number122 numeric
@attribute Number123 numeric
@attribute Number124 numeric
@attribute Number125 numeric
@attribute Number126 numeric
@attribute Number127 numeric
@attribute Number128 numeric
@attribute Number129 numeric
@attribute Number130 numeric
@attribute Number131 numeric
@attribute Number132 numeric
@attribute Number133 numeric
@attribute Number134 numeric
@attribute Number135 numeric
@attribute Number136 numeric
@attribute Number137 numeric
@attribute Number138 numeric
@attribute Number139 numeric
@attribute Number140 numeric
@attribute class numeric
@data
-0.8832401,-0.16381462,-0.37385306,0.43730640000000004,-0.48466176,-0.08705158,-0.09272905,0.66702473,-0.22024226,0.16642089999999998,-1.5866451000000001,-0.39807990000000004,0.28296888,-0.25614858,-0.22327508,-0.11462855,0.16990258,0.15349203,0.093807705,0.172221,-0.42175397,0.11542419,0.075325675,0.74411666,-0.10050174,-0.1359026,0.7102677,0.5449911999999999,0.6772484999999999,-0.8535086,0.9004945,0.7718078,0.16960368,1.0762163,0.5175582999999999,0.08429421,-0.43141118,-0.68113256,-0.49435908,0.28224570000000004,0.6187967,-0.15496574,0.17062782,-0.79690796,-0.034423377000000005,0.04468748,-0.104197375,-0.6833774,-1.3688165,-0.76083994,1.2571143999999999,0.49369633,-0.49227157,0.73426896,1.159341,0.06769051400000001,0.7962335,-0.4542032999999999,-0.14276660000000002,0.6380911,-0.51726776,-0.22587559,-1.0415975,1.0714878,1.1044455,0.011727826,-0.20750675,-0.4112262,-0.48693666,-0.30366509999999997,-0.9003968000000001,-0.15586475,-0.13500452,0.13322754,-0.32061967,-0.21374908,-0.39353362,0.4998583,-0.21479949999999998,0.10443942,-1.2230426,-0.27214134,0.33491948,-0.23092739999999998,0.026010534,0.0061704554,0.16157755,-0.13823453,0.0932954,0.1248068,-0.24666996,0.23607129,0.047804400000000004,0.35177670000000005,-0.33248022,-0.0083813695,0.42431623,0.13303477,0.53261477,-1.011675,0.755365,0.5660991,0.31645992,0.6493994000000001,0.38064176,0.20462942,-0.23126578,-0.6777469,-0.5511550000000001,0.24518947,0.59518605,-0.13415304,0.21439178,-1.0086025,0.3060187,-0.107734546,0.17540832,-0.66217524,-1.0019091,-0.50994146,0.84438807,0.44261536,-0.24732846,0.64840126,0.89464945,-0.13491648,0.8033998,-0.32298067,-0.24147594,0.4615838,-0.2451574,-0.048099823,-0.81299514,0.95477146,0.8826301999999999,0.15666288,-0.2849777,-0.65654624,-0.41955087,-0.13654125,1
0.21167047,0.15330362,0.50051385,0.15000144,0.65375656,0.16491845,-0.56242955,0.15241173,0.23875651,0.25372297,-0.7775503,0.34365135,-0.072055966,-0.28370850000000003,-0.28446442,0.13257714,-0.38010064,0.36981090000000005,-0.021462758999999998,-0.11949489999999999,0.14006999,-0.024749952999999998,0.102727994,-0.39855295,0.5762483,0.28889713,0.2096598,0.2251679,0.03127882,-0.19813104,-0.20535772,0.78713906,0.0987589,0.31405040000000006,-0.25923923,0.32847273,0.22452101,-0.27542073,0.0123076895,0.00866191,-0.06997623,-0.26868206,0.12581843,-0.112799846,0.031133944,-0.9255418,-0.24871309,-0.2672547,0.18049249,-0.11709156,0.54762405,-0.1915874,-0.25188032,0.22620353,-0.25144047,0.32929745,0.21684232,-0.120473236,0.01315517,-0.23648976,-0.1425949,-0.33030790000000004,-0.51635295,0.39829203,-0.23847999,-0.02516196,-0.06850681,0.6289520000000001,0.23014882,-0.26667714,0.25780544,-0.029778706000000002,0.35700703,-0.12992252,0.17358762,0.16004424,-0.5220982,-0.09849195,0.030479087999999998,0.11140407,-0.825442,-0.012435731499999998,0.039278515,-0.25718343,-0.13802820000000002,-0.3681373,0.14353345,-0.03822542,-0.01990013,-0.13319857,-0.59713167,0.05653993,-0.035983413,0.39429369999999997,-0.12739481,-0.60322165,0.052988034,-0.015775332,0.028528183999999998,-0.19045547,-0.032088812,0.063137755,-0.025603672,0.048659846,-0.21489507,-0.15561289,-0.045536022999999995,-0.5912291999999999,0.0013628678,0.07261637,-0.1885289,-0.75584084,0.296585,-0.084055774,-0.20822635,-0.21032710000000002,-0.13640049,0.0015844082000000001,0.0029263739,-0.3095946,0.20991614,0.06551229,0.18277025,0.36659244,0.2711471,0.61318046,-0.12937899,-0.53535104,0.22591384,0.23988949,-0.20444535,0.07738435,-0.1494835,0.060152337,0.5407731,-0.24609378,-0.21614091,-0.14174828,0.75567967,0.10708427,1
0.33380628,0.558794,-0.5715467,-0.5488019000000001,0.045575675,0.22953603,-0.83003205,0.033668767999999995,0.7036209,-0.07313742,-0.276746,0.28297693,0.031775635,-0.364206,0.42466706,0.5130177,0.46338493,0.023898466,-1.1232725000000001,0.48304020000000003,0.40245190000000003,-0.59796834,0.2785782,0.029911345,0.5563206,-0.5858220000000001,0.08093835,-0.22765644,0.26296762,-0.19536206,0.27233857,0.2473871,-0.74480164,-0.28759474,-0.04808941,-0.0032769437,0.2882281,0.18431117,-0.39356804,0.2774346,0.5729536999999999,0.18168373,-0.26712447,-0.30217814,-0.21970332,-0.109109804,-0.012519232,0.020199705,-0.15993834,0.06909526,0.07875839999999999,0.129702,0.7283364999999999,0.7903806999999999,0.0045791976,0.16315337,-0.46811405,-0.03519226,0.31470054,-0.12164388,0.47093126,-0.93288165,-0.030521296,-0.52233195,0.065727465,0.5480636,-0.43996385,-0.20973144,0.3513918,1.0659558999999998,1.071289,-0.19069861,-0.8038485,-0.55824625,-0.57278776,-0.8841416999999999,-0.26705450000000003,-0.3707492,0.74169207,-0.32905832,-0.46603495,0.18617578,-0.47951663,-0.087916955,-0.5857232,0.5829272,0.5768743000000001,0.36054927,0.5743504,0.43387120000000007,-0.17986748,0.87589115,0.5613598000000001,0.36914596,0.7224289,-0.25965056,0.48509709999999995,0.37631097,0.20013408,-0.040426638,-0.2069328,0.77387387,0.20611036,0.29576814,-0.7197356,0.5481938000000001,0.9664371999999999,-0.55414563,0.09141808,0.14439955,-0.1883572,-0.07495496,-0.7399588,0.43850437,0.26270570000000004,0.9506339,-0.3652734,-0.078411065,-1.2674665,0.09135802,-0.047893435,-0.9631371999999999,-0.58977354,0.17211792,-0.11742496,-0.37263468,-1.0957755,-0.6663838000000001,-0.6772493,-0.017701194,-0.6555541,0.011412412,-0.51268065,0.9415187,0.24095087,-1.0111238,0.3532143,-0.11898544,0.09640592,0.1839986,0
-0.10128958,0.3113876,0.5746164,-0.27662995,0.64940643,-0.25002110000000005,-0.14657336,0.56215525,-0.06325268,0.09755335,-0.4351888,-0.4501076,0.5739628000000001,-0.16504902,0.27949238,0.35740107,0.40024105,-0.12283005599999999,0.45616886,0.31862468,0.31832474,0.22852309,0.08252226,0.043325707000000005,0.71062994,0.2499416,0.6093002,0.71181124,0.74874246,0.04498476,0.50651234,-0.2907012,-0.110967636,0.43145785,0.39371398,-0.58077013,0.6836234999999999,-0.15425168,-0.2312716,-0.050034095,-0.13172323,0.19063543,0.25697285,0.14437434,0.31973192,-0.11810079,-0.19384603,-0.1078126,-0.028634714,-0.12502733,0.6500399,0.111048624,0.1991529,0.32415172,-0.07594792,0.49603686,-0.32908154,-0.8427247,0.35338309999999995,-0.8078433,0.15069194,-0.27610245,0.055680793,0.8086965,-1.0159854,-0.31583863,-0.19570811,0.35255149999999996,0.5612189999999999,0.23232442,1.1872755,0.16814338,0.40818396,-0.7794147,-0.74607885,-1.0289146,0.45498420000000006,0.7137817,0.9179436,0.5638583,-0.27088237,0.3359647,0.04423753,-0.7791551999999999,0.5833765999999999,-0.25969854,0.4193821,-0.70963174,0.4345035,-0.68356615,-0.43399295,0.8549111999999999,1.2107983,0.41989133,-0.09724912,-0.70292515,0.5992273,0.8026222,-0.08857701,-0.2767809,0.708472,0.15200025,0.8144383000000001,-0.2517136,1.4050536,0.08470524,0.25769314,-0.8746206,-0.80186456,1.4933033000000002,0.3286125,0.1495475,-0.02032901,-1.1250652,1.1072122,0.6060828,-0.5816237,-0.13567807,0.12526157,0.97576267,0.7610557,0.15067483,0.9954008,0.23479936,0.015089373,-0.2988469,-0.0032523219,-0.29153353,0.27019322,-0.10366601,0.60100174,0.83706206,-1.1547949,-0.5498084,-1.0807149999999999,-0.961319,0.102640636,0.35851339,-0.026091672000000003,-0.44406322,0
-1.2873963,-0.6125995,-0.32839632,0.005536835,-0.09622937,0.026309162,-0.22914407,0.8386466,0.05408451,-0.07059522,-1.7207845000000002,-0.08897903,0.6397288000000001,-0.24397813,0.13747203,-0.21401854,0.5376666999999999,-0.6356998,0.059131600000000006,0.38142392,-0.40284342,-0.012161578999999999,0.047978035999999995,0.37035564,-0.17474842,0.2829448,0.6687539,0.41336182,0.61676437,-1.0854018,0.79578656,0.43376709999999996,0.15780996,0.9912153,0.6319888000000001,0.15544234,-0.3553255,-0.757908,-0.5399678000000001,0.5415741,0.66721416,-0.268877,0.050966736,-1.0219333000000002,0.09711733,0.09519048,-0.10692512,-0.6168695,-1.4830781000000002,-0.780311,1.0050904,0.4182398,-0.14043145,0.6283833000000001,1.2090187,-0.14808321,1.0265749,-0.23690082,-0.2878405,0.42404777,-0.5396549,-0.24070789,-0.9739912000000001,1.4615388,1.0212796999999998,0.32955393,-0.34266746,-0.6648494,-0.5629487,-0.37866700000000003,0.57222885,-0.40951917,0.71881664,-0.63031584,-0.08359107,-0.051758233,-0.8840896999999999,0.3755829,-0.4734859,0.38753256,-0.29980975,0.19319838,0.12406361,-0.13764213,0.25202262,0.3254382,-0.26721168,-0.6632904000000001,0.08035519,0.4039007,0.03932531,-0.17010263,0.27985284,0.059176072,0.40978149999999997,-0.14427103,0.03711166,0.003938998,0.61949,0.1808085,0.6074775,0.23436293,-0.34057987,0.46585953,0.08122257,-0.8452944,-0.14619261,-0.25431734,-0.68112236,-0.062725596,0.31464133,-0.5364988,0.39838272,0.05545463,0.09144308400000001,0.19121741,0.47630605,-0.06047845,-0.17375466,-0.11292582,-0.5217948,0.08627444,-0.29355836,0.32783785,0.20021842,0.2687615,-0.06645084,0.0524975,0.17027396,-0.17748706,-0.5901751000000001,-0.35069892,-0.35844457,-0.18769737,-0.7174020999999999,-0.13107665,-0.20141204,-0.26234752,0.2839942,-0.34252509999999997,0
-0.0036713493,-0.5810346,-0.2502218,-0.31441325,-0.14722833,-0.5159756,-0.6145041,-0.68462,-0.21906559,-0.010298269,-0.4219604,-0.31540490000000004,0.799042,-0.49405777,-0.26429784,-0.022823336,0.30111498,-0.49410093,-0.3285322,-0.4234963,0.8633129,-0.05779147,-0.059137642000000004,-0.07208793599999999,0.63349843,-0.46048019999999995,0.42174750000000005,0.14250870000000002,-0.14820835,0.21598423,0.42906976,0.19466244,0.022852012999999997,0.1526843,0.22053150000000002,-0.11993253,1.1023631,-0.0980913,-0.37114918,0.33834538,0.0058380715,-0.74746037,0.40344793,-0.55413496,0.4642371,0.12099757,-0.27868947,-0.010458654,-0.24216534,0.39573753,0.6716863000000001,0.3265038,-0.3115137,0.82975906,-0.3053032,-0.43045020000000006,-0.16676788,-0.25873512,0.23073214,0.17248355,0.023509325,-0.14508146,0.12406871,-0.07105248,-0.5631901999999999,-0.76312923,0.09906405,0.05386727,-0.2724218,0.033329427,0.3765393,0.059353594,0.5815846,-0.23322488,0.15145756,0.17966963,-0.1889455,0.10406498,0.20779775,0.10654137,0.15507525,-0.21749383,0.32302907,-0.09930383400000001,-0.20840499,0.61481804,0.032613914,-0.24955107,-0.5919770000000001,-0.113720596,-0.22466694,0.54253584,0.049138397,0.3375077,0.513551,-0.50042015,0.36203444,-0.07516227,-0.23439059,-0.027113417,-0.30575284,0.33937928,0.12934516,0.23946668,0.20166835,-0.3525089,0.56416744,-0.29263198,-0.32256335,-0.23747942,0.11060626,-0.35601655,0.20454115,-0.29591927,0.21066347,-0.07669867,-0.5626324,-0.08344481,-0.09086233,-0.12756030000000002,0.16565369,-0.05359511,-0.309825,0.58899176,0.31001225,-0.11292337599999999,0.2911931,-0.05206866,0.5624191999999999,-0.21759003,-0.7934213999999999,-0.51947236,0.0262031,0.002264875,-0.30257308,-0.12590982,-0.050775192999999996,0.12496736,0.1778502,0.16076776,1
0.7162056,0.22306585,0.16667520000000002,-0.49193454,0.43470228,-0.2990159,-0.14656036,0.16893450000000002,-0.4246207,0.29564995,-0.28476837,0.5750128999999999,-0.0009633355,-0.10143476,-0.0077896854,-0.05870939,0.6006458,-0.20421566,-0.48012877,-0.68234223,0.59582067,-0.06323018,0.26066223,-0.36529315,0.021609494,0.33415902,-0.24658261,-0.38804412,0.46127772,-0.2882088,0.38711953,-0.20694214,0.0013490260000000001,0.08603405,-0.19841543,-0.01131207,0.6620761,-0.13102445,-0.56283003,-0.21179225,-0.21153666,-0.32531932,-0.9042026,-0.19621082,0.765763,0.20618205,-0.23681094,0.35150248,0.33889958,0.09618889,0.02305348,0.26144123,0.07741179,0.36733140000000003,-0.24636598,-0.04782731,0.72355795,-0.5472166,-0.21550377,0.27099225,-0.34875107,0.14222744,-0.19260392,0.2637993,0.7319036,0.34625825,0.45507115,0.007966798,0.40560484,0.27592734,0.8668889999999999,-0.33977428,-0.023956254,0.5233413,0.38060978,0.17210166,-0.49996015,0.2811848,-0.3124275,0.020949336000000002,-1.0891993,0.33459479999999997,0.32300508,-0.16064166,0.38946968,0.8461419,0.21321793,0.024250902,-0.042397755999999995,-0.18621336,-0.427907,0.24229872,-0.72452116,-0.2513526,0.32222947,-0.54674935,-0.2516403,-0.17520070000000001,-0.14802794,-0.08556623,0.4454657,0.51119417,-0.72902685,0.20737045,-0.36587670000000005,0.25590864,1.0108595999999999,0.18452762,1.1747248,0.96595436,-0.4346167,0.66599137,0.02087147,0.09554633,-0.44474745,0.46804932,0.23232062,0.16342556,0.12828238,0.30308622,0.7303268,0.14165477,0.27241534,-0.30384052,0.58493876,0.0709624,0.6249451,0.30766709999999997,0.39489856,0.59327376,-0.31644982,0.42046484,-0.56092185,0.8448818000000001,-0.2569604,-0.42680824,-0.13144635,-0.6427059,-0.065554634,0.21918547,0
0.19043516,0.13752161,0.06349416,0.19343229999999997,-0.48907787,-0.640459,0.2610912,0.30536357,0.25041857,-0.07264058,-0.35415903,-0.07477339,0.26175922,0.10890309,0.11768561599999999,-0.28568992,0.35129,0.28312373,-0.27000496,0.6709071,0.19287564,-0.52137375,0.47711793,-0.05006338,-0.57329434,-0.40900722,1.1848588,0.11928317,-0.12625867,0.33841209999999994,0.60164785,0.34589106,-0.5798379,0.093411535,-0.12651558,-0.34038997,0.25236347,-0.12897687,0.2569439,0.010600938,0.15557301,-0.61150306,-0.7631488000000001,-0.3873438,0.17564906,0.053834955999999996,-0.035458147999999995,-0.44953954,0.46989840000000005,-0.69670904,1.0194511,-0.1602436,0.6603098000000001,-0.27999559999999996,-0.2706298,-0.3227001,-0.377347,0.301966,0.6579103000000001,-0.3492361,-0.5265887,-0.40901852,-0.26943573,0.37870076,0.19006047,-0.11424086,0.5031424,0.05598653,0.43765792,-0.31641379999999997,0.059412192999999995,0.10672938,0.24284898,0.37645295,-0.5629413000000001,-0.58773696,0.72992224,0.6033816999999999,0.5138472,-0.17249,-0.2598717,-0.15042476,0.166603,-0.024973411,0.19082281,-0.20608868,0.3688249,0.4549623,-0.56209636,0.8024944,-0.08186224,-0.6660773,0.61651933,0.24650481,-0.64227253,-0.27066737,1.7108916,0.18248627,0.16045971,0.36192226,0.33985740000000003,0.44254717,-0.71200657,0.30001283,-0.044481702000000005,-0.48921514,0.46010947,-0.12373669999999999,0.4322915,0.28630468,0.12234257,-0.83026594,-0.3843262,-0.30726624,0.3119602,0.54183924,-0.37732009999999994,-0.46228483,0.59205955,-1.0079068000000002,1.0977265,-0.10282419,0.9181593000000001,-0.22937973,-0.44202757,-0.70675653,-0.28931695,0.5271813,0.8985249,-0.6531878000000001,-0.43577089999999996,-0.8336973,-0.29169405,0.36270535,0.38850182,-0.036310133,0.5730323,0.09203171,0.86135477,-0.39263457,1
0.18356791,-0.18085858,0.26030543,-0.40689966,-0.15341233,0.11052954,-0.65746146,0.25137472,0.06764859,-0.12859999,-0.14860271,-0.0051780767,0.26996222,0.315485,0.25319067,0.22757624,-0.28354433,-0.5429866999999999,-0.53156006,-0.011265754,-0.35455890000000007,0.2064696,-0.024514029,0.16600414,0.7899139000000001,-0.37705573,0.3239402,-0.12027997,0.19053765,-0.27987376,0.41590172,-0.07554877,-0.0053452034,0.59560996,0.07526842,-0.61803955,0.62089866,-0.043454293,-0.6654393,0.029524984,0.019931436,-0.09055697,0.36400142,0.12036832,0.2971187,-0.048105445,0.044759527,-0.3827098,0.03148021,-0.31859708,-0.55666375,0.25938475,-0.074611254,0.6259955,0.13067026,0.108005404,0.011175181000000001,0.21084487,0.28084353,-0.55841136,-0.56458956,-0.07486004,-0.14189105,0.11897706,-0.48540235,0.10944694,-0.11196713,-0.16103983,0.42113659999999997,0.065938994,0.048737425,0.038133807,-0.2267887,-0.5708174,-0.36351243,0.12736474,-0.35304374,0.2558719,0.29756436,0.015227886000000001,-0.37319005,0.22672583,0.28661588,-0.021085966,0.30077237,0.507684,0.05496994,0.066623,-0.08496499,0.11204418,0.021126267,0.109696746,0.21641603,0.5869314999999999,0.39988703,-0.84575444,0.58092004,-0.03926313,0.018394328999999997,0.4699278,0.06497083,0.23703828,-0.039359193,0.27992225,-0.2828656,0.19818339999999998,0.37312278,-0.18060577,-0.5629545,0.22099917,0.22471943,0.00892282,0.21116936,-0.18218878,-0.07253621,0.18932611,0.21124136,-0.44282874,0.23723404,0.096276045,-0.33298796,0.48934382,0.2000069,0.34731212,0.20002751,0.5533498,0.37827814,-0.24069242,0.30677268,-0.44384986,-0.3418772,-0.47950396,0.007031607,-0.043449752,-0.20390838,0.31119558,-0.37351382,0.046397492,0.27029553,0.45380163,1
-0.16151789,-0.16459945,-0.27117762,-0.38380584,-0.29664993,0.1582245,-0.23939723,0.4754528,0.317183,0.1350345,-0.39733404,0.37526107,0.30448276,-0.24650367,0.20804615,0.7060162,-0.016818148999999998,0.07999297,-0.0917577,0.1771966,0.012219371000000001,0.12031454,0.19329281,0.69148505,0.54093236,-0.9181333,0.3669406,0.057715204000000006,0.08611663,0.72092086,-0.0038690122,0.09387133,0.20823862,0.5087295999999999,-0.38069415,0.3884906,0.5480439,-0.2270661,-0.5705993,0.41350275,0.5569799,0.11852995,0.19903667,-0.24585119,-0.08220408,0.20570410000000003,0.25412703,-0.33811602,0.22982122,0.29354787,-0.2070723,0.7426439,0.1539677,0.45739350000000006,0.43590558,0.58653396,0.3857542,-0.06181132,0.25051606,-0.37116459999999996,-0.18256433,-0.51132643,-0.12927719999999998,0.10003178,-0.33113962,0.41547355,-0.41262263,-0.18410663,0.5133103,0.220119,0.048737425,0.038133807,-0.2267887,-0.5708174,-0.36351243,0.12736474,-0.35304374,0.2558719,0.29756436,0.015227886000000001,-0.37319005,0.22672583,0.28661588,-0.021085966,0.30077237,0.507684,0.05496994,0.066623,-0.08496499,0.11204418,0.021126267,0.109696746,0.21641603,0.5869314999999999,0.39988703,-0.84575444,0.58092004,-0.03926313,0.018394328999999997,0.4699278,0.06497083,0.23703828,-0.039359193,0.27992225,-0.2828656,0.19818339999999998,0.37312278,-0.18060577,-0.5629545,0.22099917,0.22471943,0.00892282,0.21116936,-0.18218878,-0.07253621,0.18932611,0.21124136,-0.44282874,0.23723404,0.096276045,-0.33298796,0.48934382,0.2000069,0.34731212,0.20002751,0.5533498,0.37827814,-0.24069242,0.30677268,-0.44384986,-0.3418772,-0.47950396,0.007031607,-0.043449752,-0.20390838,0.31119558,-0.37351382,0.046397492,0.27029553,0.45380163,1
1.9465293000000001,0.32119146,0.19717188,-0.6836823000000001,-0.0054153909999999994,-0.46924296,0.8159065999999999,0.28791514,-0.51481515,0.42884734,-1.0051686,-0.6519826,-0.32446405,-0.26703376,1.310289,0.059787825,0.39517045,0.18895905,-0.38182846,0.25804160000000004,0.593724,-0.5802489000000001,0.93285066,-1.3226252,0.23205364,-1.3829379,1.1972183,0.59284145,-0.49388674,-0.5504725,0.83908355,-0.9021663000000001,0.45269158,0.42418066,-0.6706338000000001,0.34388359999999996,0.20663184,1.4306513,0.05846963,0.27050534,-0.7675871,0.34499040000000003,0.919464,1.3410389999999999,0.54743904,-0.32575290000000007,-0.7782389000000001,-0.099841446,-1.3528258999999998,0.7568855999999999,0.54186255,0.50883883,-0.34999824,0.748925,1.5238941000000001,-0.08704117,-0.78680164,-1.7938108,0.71965003,-0.9482723,-0.08498777,0.14287378,-0.24396289999999998,-0.015988758,0.1811819,1.2752681000000001,0.56174654,-0.25580418,0.6746452,0.41740403,0.13333862,-0.04222606,-0.22840407,0.012853183,0.3562947,0.32890466,-0.29088077,0.24762802,0.095591046,0.41530329999999993,-0.49692157,-0.17411284,-0.45751163,-0.14093791,0.12859736,0.22302535,-0.1969793,-0.40455443,-0.46935153,-0.22435012,-0.10162443,-0.08240303,0.45578290000000005,0.16337816,0.2703223,-0.36134140000000003,0.45515198,-0.42604566,0.47528204,0.31913778,-0.143511,-0.10228907,0.08097175,-0.29753959999999996,-0.25667062,-0.39673236,0.20977657,0.46342582,0.7231255999999999,0.8177926999999999,-0.19412898,-0.16596963,-0.019753912,-0.2223051,0.6085376,0.5221897,-0.41031137,-0.13526192,-0.23790956,0.43005192,0.30955046,-0.28682426,-0.35270426,-0.21059455,-0.08930243,0.23884721,0.19700108,0.040360905,0.0019133197,0.08552606,0.054732006,-0.122257546,-0.28830785,0.5057666000000001,0.21008188,0.12699306,0.16936277,-0.4218366,0.020796457,-0.27679142,0
-0.28923142,0.38859862,0.57026523,0.01706749,0.8885417999999999,-0.51127905,0.117604874,0.49247290000000005,-0.22340186,0.14631476,-0.6822855,-0.10966669,0.55892694,-0.064701,0.0676501,0.29785705,0.53534013,0.066945456,0.5874791,0.28538373,0.3838626,0.09645785400000001,0.14891402,0.7629878999999999,0.7030271,0.28567475,0.6268402,0.9394861999999999,0.6277653,-0.0721522,0.41042048,-0.83328277,-0.113808975,0.79520243,0.47481817,-0.7786380999999999,0.69441825,-0.44713324,-0.09908911599999999,-0.08468682,-0.19929427,0.043241117,0.22191301,-0.05706599,0.7364133,0.24405178,-0.08042092599999999,-0.09119266,-0.43465105,-0.23278607,1.1762899,0.29204726,0.2747323,0.5637573,0.020551763,0.6324908,-0.28244832,-0.8639034999999999,0.39631653,-1.0957242,-0.15218244,-0.08790213,0.14561835,0.7766493,-0.7730454999999999,-0.15998508,-0.32155326,0.6204397,0.8827341999999999,0.29473293,-0.09980717,-0.7167929,0.53752875,-0.44555604,-0.17054267,0.32769185,-0.10270521,0.19926016,0.44279593,0.5664531999999999,-0.25714177,0.059869897000000005,0.0054370695999999994,-0.20353997,0.6520607,-0.29641202,0.5269971999999999,-0.0880983,0.32305467,-0.17848788,0.17106129999999997,0.19345337,0.034756374,-0.17184258,0.05047464,-0.48525453,0.37832144,-0.5330899,0.1937333,-0.44421190000000005,-0.24806447,0.38382235,0.13302636,0.32339555,-0.16025554,-0.46244929999999995,0.08593888599999999,-0.53536004,0.19572806,-0.048789788,0.67687947,-0.12902254,-0.5530182,-0.79271597,0.031383034,-0.09228868,0.42372888,0.07475592,-0.6207769000000001,0.197871,0.49789625,-0.21488088,0.60720366,0.7381,0.31135437,-0.31876436,-0.19212463,-0.06647578,-0.37797028,-0.4911696,-0.24908176,0.49959767,-0.16343528,0.541396,0.06436262,0.38900355,-0.37014174,-0.10642354,-0.24678713,0.51270956,0
