@relation wekaa80

@attribute Number1 numeric
@attribute Number2 numeric
@attribute Number3 numeric
@attribute Number4 numeric
@attribute Number5 numeric
@attribute Number6 numeric
@attribute Number7 numeric
@attribute Number8 numeric
@attribute Number9 numeric
@attribute Number10 numeric
@attribute Number11 numeric
@attribute Number12 numeric
@attribute Number13 numeric
@attribute Number14 numeric
@attribute Number15 numeric
@attribute Number16 numeric
@attribute Number17 numeric
@attribute Number18 numeric
@attribute Number19 numeric
@attribute Number20 numeric
@attribute Number21 numeric
@attribute Number22 numeric
@attribute Number23 numeric
@attribute Number24 numeric
@attribute Number25 numeric
@attribute Number26 numeric
@attribute Number27 numeric
@attribute Number28 numeric
@attribute Number29 numeric
@attribute Number30 numeric
@attribute Number31 numeric
@attribute Number32 numeric
@attribute Number33 numeric
@attribute Number34 numeric
@attribute Number35 numeric
@attribute Number36 numeric
@attribute Number37 numeric
@attribute Number38 numeric
@attribute Number39 numeric
@attribute Number40 numeric
@attribute Number41 numeric
@attribute Number42 numeric
@attribute Number43 numeric
@attribute Number44 numeric
@attribute Number45 numeric
@attribute Number46 numeric
@attribute Number47 numeric
@attribute Number48 numeric
@attribute Number49 numeric
@attribute Number50 numeric
@attribute Number51 numeric
@attribute Number52 numeric
@attribute Number53 numeric
@attribute Number54 numeric
@attribute Number55 numeric
@attribute Number56 numeric
@attribute Number57 numeric
@attribute Number58 numeric
@attribute Number59 numeric
@attribute Number60 numeric
@attribute Number61 numeric
@attribute Number62 numeric
@attribute Number63 numeric
@attribute Number64 numeric
@attribute Number65 numeric
@attribute Number66 numeric
@attribute Number67 numeric
@attribute Number68 numeric
@attribute Number69 numeric
@attribute Number70 numeric
@attribute Number71 numeric
@attribute Number72 numeric
@attribute Number73 numeric
@attribute Number74 numeric
@attribute Number75 numeric
@attribute Number76 numeric
@attribute Number77 numeric
@attribute Number78 numeric
@attribute Number79 numeric
@attribute Number80 numeric
@attribute Number81 numeric
@attribute Number82 numeric
@attribute Number83 numeric
@attribute Number84 numeric
@attribute Number85 numeric
@attribute Number86 numeric
@attribute Number87 numeric
@attribute Number88 numeric
@attribute Number89 numeric
@attribute Number90 numeric
@attribute Number91 numeric
@attribute Number92 numeric
@attribute Number93 numeric
@attribute Number94 numeric
@attribute Number95 numeric
@attribute Number96 numeric
@attribute Number97 numeric
@attribute Number98 numeric
@attribute Number99 numeric
@attribute Number100 numeric
@attribute Number101 numeric
@attribute Number102 numeric
@attribute Number103 numeric
@attribute Number104 numeric
@attribute Number105 numeric
@attribute Number106 numeric
@attribute Number107 numeric
@attribute Number108 numeric
@attribute Number109 numeric
@attribute Number110 numeric
@attribute Number111 numeric
@attribute Number112 numeric
@attribute Number113 numeric
@attribute Number114 numeric
@attribute Number115 numeric
@attribute Number116 numeric
@attribute Number117 numeric
@attribute Number118 numeric
@attribute Number119 numeric
@attribute Number120 numeric
@attribute Number121 numeric
@attribute Number122 numeric
@attribute Number123 numeric
@attribute Number124 numeric
@attribute Number125 numeric
@attribute Number126 numeric
@attribute Number127 numeric
@attribute Number128 numeric
@attribute Number129 numeric
@attribute Number130 numeric
@attribute Number131 numeric
@attribute Number132 numeric
@attribute Number133 numeric
@attribute Number134 numeric
@attribute Number135 numeric
@attribute Number136 numeric
@attribute Number137 numeric
@attribute Number138 numeric
@attribute Number139 numeric
@attribute Number140 numeric
@attribute Number141 numeric
@attribute Number142 numeric
@attribute Number143 numeric
@attribute Number144 numeric
@attribute Number145 numeric
@attribute Number146 numeric
@attribute Number147 numeric
@attribute Number148 numeric
@attribute Number149 numeric
@attribute Number150 numeric
@attribute Number151 numeric
@attribute Number152 numeric
@attribute Number153 numeric
@attribute Number154 numeric
@attribute Number155 numeric
@attribute Number156 numeric
@attribute Number157 numeric
@attribute Number158 numeric
@attribute Number159 numeric
@attribute Number160 numeric
@attribute class numeric
@data
-0.57320404,-0.23457752,-0.6663168,-0.19732815,-0.12360601,-0.5175941,0.59021825,0.30304042,0.11277567,0.040675886,-0.43528163,-0.3690716,-0.70223737,-0.35907018,0.52377635,0.4905639,-0.43330118,0.42859116,-0.5249199999999999,0.11571129,-0.088195145,-0.12467058,-0.2803682,-0.34591213,0.25630856,-0.2241645,-0.0010877739,-0.57196254,-0.099875875,-0.6287695,-0.8196013000000001,0.44996735,0.6775572,-0.119776465,0.2637531,-0.14425384,-0.18112412,-0.24580406,0.27456692,0.34006572,0.24800573,0.28421798,-0.17574024,0.31995624,0.37088358,0.2081346,-0.44361946,0.22855714,0.5305574000000001,-0.35162422,0.15130547,-0.025491172000000003,-0.5819304,-0.049654495,0.36846784,0.40735343,0.03530645,0.02396258,-0.39687735,0.5609331999999999,-0.4202763,-0.23252097,0.26044297,0.420073,-0.0039426773,-0.38937208,0.06468009999999999,0.05555966,-0.1518866,-0.3733666,-0.40162697,0.5934764,-0.33406544,0.1735918,0.5746355,-0.3312987,-0.16546643,0.21796672,-0.63620645,0.3845384,-0.71650493,-0.4595295999999999,0.38009068,0.2891805,-0.53160644,0.5254125,0.34549725,0.2033723,0.20554014,-0.19297779999999998,-0.059967756,0.23927836,-0.24825813,-0.62528384,-0.20298092,0.4861567,0.07969572400000001,0.012346881,0.10006053,-0.13977893,0.2189375,0.06405075,-0.24776375,0.20190008,0.060333908,-0.48035115,-0.093191266,0.36294284,0.061281808,0.13906236,0.5574722,0.3793196,0.0786928,0.2581353,-0.6179131999999999,0.22715712,-0.37877262,-0.037570104,0.21243009,0.13255744,-0.66235596,0.59461087,0.030405236000000002,0.6795619,-0.29313249999999996,-0.17529364,1.0561874,-1.0672977,-0.09166272,0.23623051,0.4579246,-0.29417990000000005,-0.04916714,-0.5829173000000001,-0.13595810000000003,-0.2110063,0.609236,0.6375529999999999,-0.22515368,0.7447851,-0.56501967,-0.09057972,0.67098725,-0.49197236,0.006266264200000001,-0.107928455,-0.45419562,0.28092873,0.38784498,-0.3637588,-0.20622404,-0.017915975,-0.53455085,0.22031318,0.3488513,0.42677525,-0.30481540000000007,0.19249028,-0.31620240000000005,-0.13051003,0
-1.2343162,-1.0394111,0.37275285,-1.1220989,0.95255476,-0.39496994,0.8616013000000001,0.0017103063,-0.35150784,-0.8844120000000001,-0.54545987,0.19991948,-0.40815535,0.48889652,-0.32821405,0.23078243,-0.8715652,0.6148378000000001,-1.2726414,0.10160141,0.48928088,0.9793324000000001,-0.91876614,0.5446701999999999,-0.5204159,0.39048606,-1.7144947,0.21253633,-0.6241145,-0.48337114,-0.6975515,1.2720835,-0.30050796,0.3122551,-0.4739144,-0.2501462,0.2665901,0.35978119999999997,1.3091449,-0.42031023,-0.24987227,0.46078485,1.3938609,1.0094904,0.81402063,0.5304436,-0.47197884,-0.60560876,0.05487025,-0.3821741,-1.5167811000000002,1.0002944,0.74533635,-1.0762201999999998,-0.36638394,0.9600635000000001,-0.15915723,0.7808961999999999,-0.03137364,1.0362122999999999,0.389565,-0.7536653,0.053982305999999994,1.2330593,-0.5153975000000001,0.17370597,0.73601645,0.67973185,-0.30868015,0.24707349,-1.0636932,-0.7160509,-0.22967725,0.51731044,0.88951945,1.060726,0.15706512,0.05574151,0.54046214,1.3678622999999999,-0.029643886,-1.0993687,0.60576093,-0.46380946,-0.06188267,-1.0567251,1.3253853,0.8755231,-0.017530737,-0.50315595,-0.66106695,0.36937952,1.1064322,0.05291209400000001,-0.4955343,-0.497355,-0.865864,0.09880001,-1.2472146000000002,-0.06628691,0.012583519,0.098105706,0.74142164,0.49840412,-0.043293614,0.6264430999999999,-0.67883646,-0.45404598,0.17197074,-0.69172937,-0.3853474,1.321974,0.9585005999999999,0.9441792999999999,-0.5489575,-0.2682806,0.6420292,0.527817,-0.7190719,1.0952896,-0.60708797,1.0160978,0.8561319,-0.60302126,0.8198996999999999,0.95830566,0.45712626,0.19371429999999998,0.15783943,0.24066176,-0.23851565,0.2848597,0.6486376,-0.33754850000000003,-1.7658697,0.06003746,0.35963905,-0.5071182,-0.031459167999999996,0.56826913,1.0484319,0.15635493,0.28368908,-0.23563208,1.316275,0.5859327,-0.2528079,1.2085191000000002,-0.5160988000000001,-0.04396772,-0.99966323,-0.67947215,1.2108792,0.4009614,1.2282349,-0.17474347,-1.1050696000000002,0.12888479,0.49739707,-0.22267921,0
-0.28190047,-0.009984152,-0.00038378645,-0.09803498,0.36298433,0.030462246000000002,-0.21931987,0.5267895,-0.010152264,-0.23825014,-0.046854354,0.003925159,-0.39916599999999997,0.015497058999999999,-0.6388835,-0.17896459,0.04530656,0.25765648,-0.31047004,-0.26715398,-0.25843668,0.1458072,-0.3828884,0.03760423,-0.1255094,0.08281716,-0.19211997,-0.2625502,0.340957,-0.106071144,0.043347627,-0.10244924,-0.37348709999999996,0.2823637,0.10089368,-0.44841620000000004,0.19867656,0.076568946,-0.56310207,0.13462609,-0.08348027,0.17895816,-0.2706303,0.15157737,-0.26884222,-0.08938844,0.34732905,-0.07323529599999999,0.0456473,0.04112215,0.30301204,-0.26522973,0.09778014,-0.12991005,-0.09348604,0.058533113,-0.034160785,-0.5047264,-0.20534919,0.5333690999999999,0.7075888000000001,0.18036495,-0.029012235,0.014812954,-0.4071026,0.023468535,-0.26202855,0.24938841,0.51221985,-0.11443239,-0.23443261,0.12249675,0.17724520000000002,0.3571913,0.5757894,0.116464354,-0.41243726,-0.17784443,-0.06609545,0.08217891,-0.019713664,-0.030932337,0.23637933,0.09080535,0.08225220400000001,-0.18583246,0.47349579999999997,0.04191565,-0.20818676,-0.35714096,0.5107044,-0.5220236,-0.051765397000000005,0.26960766,-0.44215010000000005,0.0045906166,-0.09951421,0.06627893,-0.3778623,-0.13549404,-0.15750964,0.22854021,-0.30052087,0.32643098,0.042625315,0.2667119,-0.079215914,-0.028040342000000003,0.36689302,-0.47349158,-0.09967879,-0.19809325,-0.3783413,0.2595454,-0.08342365,-0.20870189999999997,0.10336494,0.16085626,0.10644152,-0.027856346,-0.003686086,0.12810157,0.041951800000000004,0.20332547,0.0033853021000000002,0.17066003,0.23143086,0.22978695,0.07035468,0.37757316,0.7848133,-0.38112924,0.15562445,0.14898999,0.31805706,0.34358582,-0.29385984,-0.40419185,-0.3352526,-0.19120604,0.44996598,0.05565443,-0.47208527,-0.6171085999999999,0.016803918,0.31064245,-0.23979193,0.15080939,0.29847670000000004,-0.13944528,-0.67872244,0.16345716,-0.5039541000000001,0.34575135,0.14687070000000002,0.12649287,-0.10391751,0.15650994,-0.1068754,0.22229098,1
-0.59441984,-1.6886417,0.27190602,-0.15816374,-0.099979915,-0.5443066999999999,0.42612025,0.37625402,-0.35813436,-0.32291263,0.23440573,0.6112352,-0.7909616999999999,-0.6002171,0.8099429,-0.07655898,0.41928476,0.5541196999999999,0.45487120000000003,0.23890439,0.12279918,0.017452449,-0.39594042,-0.017431838,1.3340815000000001,0.32510300000000003,-0.8339704,-0.35077759999999997,-0.44847584,-0.8543559000000001,0.05373026,-0.14270937,-1.1303034,-0.93037796,0.36878118,-0.21597858,0.016798764,0.0023418523000000003,-0.49809647,1.8710605,-0.39835304,0.4697817,0.45319653,-0.7491933000000001,0.123345025,0.4786787,0.26131654,-0.49120998,-0.07177011,0.67793447,0.17064866,-0.5727153,-0.43277785,-0.15256271,-0.0065788183999999994,0.16385496,1.1444356000000002,-0.17280442,-0.8172929,-0.899488,0.01049438,0.54025435,0.31632987,-0.62353945,-0.4194973,-0.723042,-0.010199671,0.27064624,-0.2240367,0.71591216,-0.3795103,0.42327157,-0.37252614,-0.1768279,-0.2774156,0.10712029,0.17639515,0.0007911372999999999,0.38774824,0.6535073,-0.3288687,-0.6010492,-0.22346674,0.11651441,0.45855775,0.42965183,0.07752913,-0.36325714,-0.9085769,-0.10797484,-0.2457556,0.4018252,-0.6235196,-0.11787267,-0.06949742,-0.22336197,-0.010391303000000001,-0.68478614,-0.19214325,-0.7345596,-0.33398542,0.6245997,-1.8457782999999999,-0.08511419999999999,-0.061959177000000004,-0.082869135,0.17552634,-0.53121877,-0.38202020000000003,-0.3844499,-0.08436648,0.2339507,0.15847112,0.51236576,-0.58720535,0.43886435,0.4521603,0.10595805,0.69420344,-0.23354037,0.81217974,0.81435984,-0.4591929,-0.3103046,0.088677466,-0.11440542,-0.94518566,-0.9438034,-0.63952583,-0.8596171,2.1957226000000003,0.005931466,-0.94048244,-0.6068695,-1.0425029000000001,0.7797093,0.031425413,0.42123586,-0.87167865,0.6886104999999999,0.11541969,0.23400089,1.0506393,-0.46946874,-1.156079,0.16777936,-0.5909678,0.48250028,-1.1387633,0.112499766,-0.31803837,0.08669464,0.31034192,-1.2517517,0.35154966,0.25476828,-0.020880472,-0.07492106,0.2739032,0.12923682,0
0.37419403,-0.35465875,0.052903373,0.009446422,0.74763167,0.14786962,0.74890375,-0.5205487,-0.40105640000000004,-1.0440689,0.3372988,-0.3207144,-0.6040308000000001,-0.04303161,-0.73026586,-0.07508555,-0.75860095,-0.70516974,-0.94170266,-0.29447263,-0.13599336,0.42657664,0.2170891,0.96041006,0.08489755,-1.3656951000000002,0.15722993,0.2869392,0.48073658,0.08181514,-0.45240918,-1.1684497999999999,0.18686396,-0.9423931999999999,-0.8089428000000001,0.025804752,0.2948888,0.4260748,-0.8542173000000001,0.6556269,-0.6779081,0.22100265,-0.064247005,0.037555803,0.2902409,0.27210003,-0.5242765,-1.2257069,-0.14442028,0.80613375,0.13575527,0.51489675,-0.10869152,-0.0031968593,-0.83176756,-0.87487054,-0.8729553,0.03529276,-0.39077666,-0.45658305,0.7838906,-0.2056001,-0.38129112,-0.31936696,-0.65285295,0.18419248,-0.5066282,-0.02811972,-0.47620955,-0.29126564,-0.52197164,0.74884427,-1.0386544,0.26102513,0.23104315,-0.25131282,-0.5106645000000001,-0.08342244,-0.19037692,0.66624445,-1.3612528,0.04064075,0.43240365,-0.15339354,-0.3999076,0.066987276,0.748525,0.75594753,-0.7640446,-1.4484673000000001,-0.76594096,-0.26084608,-0.076740146,-0.362523,0.0019587143,1.1454325,0.57711077,-0.021181244,0.97517955,0.027821802000000003,0.37587252,0.13398969,-1.1245005,0.92036057,0.0137642175,-0.47011065,0.9290752,-1.0853708999999998,0.46744257,0.57371914,-1.4817857,0.48402053,-0.15850474,-0.94908077,0.19783470000000003,0.605309,0.7242396,-0.118180536,0.9209649,0.624441,-0.24399506,0.059496444,0.86799157,-0.19112958,-0.5861476,-0.48784804,0.68355227,0.16190197,0.79516983,-0.4514135,0.31962296,0.37464318,-0.18660572,-0.14547563,-0.2525502,0.24904273,-0.89249843,-0.27385747,-0.26615292,-0.44734055,0.13559009,-1.6154263,-0.43771759999999993,0.42124113,-1.3208387,0.948509,-0.49640605,0.4104684,0.06366467,-1.240232,0.23125939,-0.18848357,0.15223421,-0.6709605,2.066084,0.34062213,-0.0072096726000000005,-0.19730227,-0.04580852,0.058293264000000004,0
-0.46609235,-0.20750676,-0.06351332,0.171974,-0.23774864,0.38413993,0.37147990000000003,-0.24775563,-0.38794026,0.08529725,-0.1685087,-0.22295929999999997,-0.61316025,0.067056134,0.17342095,0.22943412,-0.4437759,-0.2652334,-0.035616234,-0.7871533000000001,0.2639747,0.10522666,0.06418711,-0.54651576,-0.3995677,0.27162686,0.0449824,-0.059985954,-0.03413406,-0.39701733,-0.27367416,0.2778369,0.34974977,-0.26295707,0.026294442,0.09318494,-0.5227,0.27946085,-0.01879631,0.11507611,-0.6849805,0.19711998,0.05392471,0.13253504,-0.09120534,-0.0060974723,0.26160127,0.017034078,0.13465907,0.46193323,-0.03723348,-0.44847167,-0.37170237,0.24303521,0.36665308,0.53138655,0.17421734,-0.22030757,-0.062157817000000004,-0.2833541,0.09684019999999999,0.12948883,0.13297136,-0.05115285,0.015391397,-0.15280719,0.28794438,0.27847135,0.105789416,0.11035167,-0.14475770000000002,0.014436461999999999,-0.03069495,-0.4161776,0.33056775,-0.06109768,-0.8297408000000002,-0.07593279,-0.5338833000000001,0.24497998,-0.7172215999999999,0.2062859,0.12938061,0.09925579,0.12873209,0.13766499,0.6440114,0.35446513,-0.044826034,0.1395979,0.10027565,0.06561852,-0.27895725,0.21724835,-0.15396515,-0.50355566,-0.14671354,-0.27108666,-0.08602389999999999,0.051969065999999994,0.001975427,-0.87290794,-0.5175930999999999,0.44955167,-0.09399638,0.12793605,-0.78434557,-0.03805264,0.094623215,0.13135438,0.44089139,0.47035435,0.33681154,-0.37752348,-0.64415044,0.88273734,-0.08307719,0.41540575,-0.4987084,0.17636722,-0.4793321,0.4359693,0.29751,0.08405165,-0.046627503,-0.6056800999999999,0.25292950000000003,-0.3128175,-0.010017177,0.0993207,0.42560995,0.15107833,0.24922132,-0.20078836,0.40247488,0.004688137,-0.12029699,0.24288145,-0.24648634,-0.0591633,-0.17654434,-0.1635346,0.3336579,-0.054537557,-0.3261642,-0.30216306,-0.7861982,-0.19582675,0.4285678,0.29176040000000003,-0.5358275,-0.043763734000000006,-0.061673097,0.07959568,0.16164628,0.38354499999999997,-0.18285426,-0.05040255,0.18488759999999999,-0.08599076,0
-0.21114428,-0.070670225,-0.02381229,0.0008838737,0.0572038,0.24431475,0.77322215,0.068639375,0.10847473,-0.6724106,-0.20238376,0.46662709999999996,-0.7696579000000001,-0.004573176599999999,-0.08408946,0.35212174,0.20839015,-0.37740532,0.7553826,0.18536995,0.0790227,-0.10422524,-0.03793132,0.5833491,-0.2096419,0.27545774,0.04866107,-0.20490202,0.7751833,-0.15949017,0.19997492,-0.046645973,0.29616767,-0.18985353,0.19400537,0.3822615,-0.39313096,0.67701215,0.18663451,-0.40459335,-0.34373096,0.9222925999999999,0.5160872999999999,0.6469826,0.13396117,0.30862346,0.37570970000000004,-0.7599633000000001,0.08389931,0.04019685,0.5301942,0.11891926,-0.1665784,-0.43328273,0.4225897,-0.77980363,0.055760115,0.008613264,-0.57065403,0.26973888,0.26920965,-0.3656833,0.8062295,-0.7474718000000001,-0.18673043,0.12598597,0.5480874,-0.026268817000000003,0.030737003,0.58858484,-0.22270983,-0.22768563,-0.5311020000000001,-0.13181636,-0.109010614,0.4839242,-0.20517796,0.80609,0.20358075,-0.03394786,0.5234628,-0.5675324,0.033389848,0.15592709,0.29042378,-0.20211649,0.6638149,0.14502116,-0.62630296,-0.3578833,-0.11225674,0.28080449,-0.4311647,-0.052579205,-0.284329,0.22852533,-0.089295365,0.16897008,-0.008734971,0.00824585,-0.29082745,-0.34756887,-0.24066384,0.07306280000000001,0.14547156,-0.41981393,0.17037074,0.22822118,0.2334186,-0.40642896,-0.08460836,-0.039193254,-0.11554215,0.014334191000000001,-0.42291516,0.25497708,0.5717339,0.212141,0.20048228,0.15804718,-0.09345803400000001,0.015788969,-0.012431978,0.12947649,-0.10586687,-0.01980961,-0.00086836354,-0.49173066,-0.21533683,0.2232424,-0.021189873999999997,-0.24613132,-0.33656752,0.19491129999999998,0.21208706,-0.06865447,-0.36282492,0.28733504,-0.5104794,-0.12055866,-0.08608255,0.30953714,0.09339203,0.15843892,0.1072966,0.07469552,-0.053464252999999996,0.06677407,-0.13263355,-0.23241884,-0.4172612,0.19757983,-0.16195698,-0.045652452999999996,0.09046636,-0.02644275,-0.02434831,0.10434998,-0.18558599,0.056471284000000004,0
-0.6559282,-0.18953604,0.55529463,-0.2622927,-0.18540047,-0.64641935,-0.34708157,0.74526614,-1.4006147,-0.19607125,0.74098206,0.15569362,-0.29948828,0.119937524,0.27124774,0.8623659,-0.5857334,-0.26060012,0.29290190000000005,-0.53735375,-0.4555251,0.04322416,0.7632675999999999,-0.28000215,-0.35109848,0.8523586999999999,-0.5815494999999999,0.035953246,0.12605672,-0.23466022,-0.45098177,0.01192971,-0.478563,-0.273036,0.11440001400000001,0.68187284,0.78083056,0.08073491,0.8543973,0.41196775,0.38036129999999996,0.039587535,0.42298222,0.27589643,-0.33329648,-0.5148879,-0.026157081000000002,-0.40652636,0.35951993,0.23804934,0.11143419,0.06680812,0.029052375,0.02718383,-0.8227085,-0.29792756,-0.03861754,-0.30749899999999997,-0.10232247,0.42117634,0.14558154,-0.4552517,-1.3156408000000002,-0.257385,-0.45033702,0.41965127,-0.3993292,0.39715055,0.28017506,0.28640342,-0.9707969999999999,0.22112955,-0.021256828999999998,0.67448527,0.037434906000000004,-0.6890552,-0.19620706,0.55001116,-0.031460386,0.12534125,-0.5593984000000001,-0.17978068,0.27854782,-0.2825065,-0.02583498,-0.54767257,-0.050356515,0.6267976,-0.92267025,-0.12165339999999998,0.7477852,0.15664865,0.04241354,0.016591117,0.29597822,0.5615234,-0.32943785,0.054826852,0.037224926,-0.44798595,-0.333504,0.10779149,0.49985042,-0.13290653,-0.40014994,0.7412354,-0.29058993,-0.019701041000000002,-0.025241904,-0.09511151,-0.5092106,-0.037880946,-0.17312625,-0.2339491,0.09588906,0.099306025,0.51193655,0.07019753,0.7322626,0.38682127,-0.04446912,0.16802655,0.037103537,0.34657353,-0.16702618,-0.40724066,-0.035950307,-0.4774549,0.39986235,0.29594347,-0.06406509,0.14999525,0.16261102,0.29885048,-0.6215924,-0.14414659,0.05144155,-0.04324908,-0.2128066,0.3262073,0.0006105575,-0.65276986,-0.934042,-0.22990763,-0.3807574,0.18884422,-0.3855679,0.35606977,0.34566593,0.36431143,-0.77464914,0.08159697,0.17651378,0.5417249,0.12072969,-0.45154452,-0.07840741,0.389827,0.11440214,-0.072264165,1
-1.5080781,0.38579005,0.60626984,-0.2838469,0.030282425,-0.038167246,1.1802714,0.60326076,-0.9016350000000001,-2.073625,-0.8458894,-0.26748234,0.07685908,-0.7136044,-0.21429288,1.1402923,0.4667441,-0.2251799,1.146097,0.092674434,0.35114133,0.54195184,-0.9587369000000001,0.83612186,-0.26836622,-0.60164076,0.7064473000000001,-1.6087334,0.8187746,0.37651294,-1.4709665,0.2710489,0.05768167,-1.4251505,0.21557759,0.81070006,0.2900656,0.025687473,1.6983165,0.60930645,-0.33359970000000005,0.07739148,0.9713136999999998,-0.26772340000000006,-1.006438,-0.9644125,0.68828917,0.49960740000000003,0.6242582,-0.6397401,0.6695809,0.24037904,-0.27553302,-0.13210045,-0.17607649,0.6419077,-0.88816833,-0.2717286,-0.57492745,-0.37898538,-0.23880887,-1.6185431000000001,-0.36858052,0.6066986999999999,-1.6208969,1.3107402,-0.78291863,0.61221707,0.12849744,-1.3260983,0.16930176,-0.0025247514999999997,0.26632842,-0.65449536,2.173794,0.042083614000000005,0.056314267,0.037991468,0.05218281599999999,-0.03446501,-1.3612528,0.04064075,0.43240365,-0.15339354,-0.3999076,0.066987276,0.748525,0.75594753,-0.7640446,-1.4484673000000001,-0.76594096,-0.26084608,-0.076740146,-0.362523,0.0019587143,1.1454325,0.57711077,-0.021181244,0.97517955,0.027821802000000003,0.37587252,0.13398969,-1.1245005,0.92036057,0.0137642175,-0.47011065,0.9290752,-1.0853708999999998,0.46744257,0.57371914,-1.4817857,0.48402053,-0.15850474,-0.94908077,0.19783470000000003,0.605309,0.7242396,-0.118180536,0.9209649,0.624441,-0.24399506,0.059496444,0.86799157,-0.19112958,-0.5861476,-0.48784804,0.68355227,0.16190197,0.79516983,-0.4514135,0.31962296,0.37464318,-0.18660572,-0.14547563,-0.2525502,0.24904273,-0.89249843,-0.27385747,-0.26615292,-0.44734055,0.13559009,-1.6154263,-0.43771759999999993,0.42124113,-1.3208387,0.948509,-0.49640605,0.4104684,0.06366467,-1.240232,0.23125939,-0.18848357,0.15223421,-0.6709605,2.066084,0.34062213,-0.0072096726000000005,-0.19730227,-0.04580852,0.058293264000000004,1
0.18407628,-0.73363495,-0.10045191,-0.47752994,0.8541476999999998,0.13645320000000002,0.62664235,-0.5896096,-0.3315739,-1.0567176,0.065876916,-0.26080155,-0.678396,0.17255494,-0.9824404,0.050401777,-0.72334665,-0.67013943,-0.8158854999999999,-0.6055431,-0.13808551,0.3340074,0.06948426,0.52699864,0.08466029,-1.5140487,0.061523642,0.2388344,0.46542576,0.49577382,-0.37510923,-1.1750706,-0.071368545,-1.0650017,-0.56770927,-0.07396485,0.26146582,0.5408105,-0.9577697000000001,0.70014906,-0.9311603,0.5402175,0.24841839999999998,0.2960011,0.1163395,0.44027326,-0.5548024,-1.3609957000000001,-0.11816455,0.9004353999999999,0.43468958,0.51001406,-0.12395607,-0.0020387324,-0.8201304,-0.7524642,-1.0085027,-0.26989636,-0.3963233,-0.6730636,0.65524465,-0.51676315,-0.29547468,-0.5158262,-0.8702141,0.068974316,-0.07597531,0.12884702,-0.40055817,-0.031235642999999997,-0.5524846999999999,0.7682209,-1.2827582,-0.044372685,0.19952442,-0.191799,-0.40018702,0.16463695,-0.523626,0.8562962,-0.3028887,-0.5359359,-0.3586313,-0.4069348,0.21822046,0.28554517,-0.11217347,0.28633144,-0.11031103,-0.41923577,0.113169365,-0.05504001,-0.23341711,-0.28567800000000004,0.48265969999999997,-0.07133362,0.17976429,0.31596044,-0.20692496,0.1793243,-0.14069617,0.33118302,-0.24628684,0.20485531,-0.3561375,0.32582584,0.11991461,0.2217689,0.08946119999999999,-0.5280859999999999,-0.593138,0.24159093,-0.47562444,0.27901527,-0.36739618,-0.060424915999999995,0.24304736,0.5121099,-0.3871095,0.28285697,0.15679242,0.34997459999999997,-0.031538263,-0.21407272,-0.20396242,0.10889036,0.10463939,0.014077692,-0.07288134,0.118722655,-0.14347656,-0.32100168,-0.12826537,0.6100477,-0.23686947,-0.20785005,-0.24820538,0.16118695,-0.021219756,0.1953342,0.37856108,-0.06277556,0.0041146358000000004,-0.5070716,-0.06229771,-0.27908507,-0.6207550999999999,0.07243276,0.2549444,-0.2945874,-0.06022154,0.19171835,0.19644463,0.42924437,0.59563935,0.040801153,-0.7174165,0.24627644,-0.122754104,-0.006855358000000001,0
