Number1,Number2,Number3,Number4,Number5,Number6,Number7,Number8,Number9,Number10,Number11,Number12,Number13,Number14,Number15,Number16,Number17,Number18,Number19,Number20,Number21,Number22,Number23,Number24,Number25,Number26,Number27,Number28,Number29,Number30,Number31,Number32,Number33,Number34,Number35,Number36,Number37,Number38,Number39,Number40,Number41,Number42,Number43,Number44,Number45,Number46,Number47,Number48,Number49,Number50,Number51,Number52,Number53,Number54,Number55,Number56,Number57,Number58,Number59,Number60,Number61,Number62,Number63,Number64,Number65,Number66,Number67,Number68,Number69,Number70,Number71,Number72,Number73,Number74,Number75,Number76,Number77,Number78,Number79,Number80,Number81,Number82,Number83,Number84,Number85,Number86,Number87,Number88,Number89,Number90,Number91,Number92,Number93,Number94,Number95,Number96,Number97,Number98,Number99,Number100,class
0.07009647,-0.035318725,-0.05832115,-0.09438482,-0.20740624,0.12286566,-0.682577,0.20894662,0.0041305255,0.9063363999999999,-0.41527888,-0.25254005,-0.09142721,-0.057663615999999994,-0.2799129,0.13253787,0.1855062,-0.070643485,0.6327795999999999,-0.04878770599999999,-0.25144577,-0.006271193,-0.3112607,0.8399456,0.83006644,-0.8357846999999999,-0.5619189,0.16669925,-0.7016646,-0.32568458,0.13780516,-0.1688064,0.04940676,-0.31343532,-0.10319723,1.3554950000000001,-0.026726713,-0.40457213,0.014894127,0.7702985,-0.3137491,-0.5214407999999999,0.07134781,-0.42659768,-0.3405344,-0.08135880000000001,0.4951662,0.5814233,-0.48997474,-0.5236508,0.022559129,0.0070321187,-0.006208906,-0.044145036,0.012649388999999999,0.14505510000000002,-0.6769415,-0.101606734,0.11067723,1.0749358,-0.17394216,-0.24220651,-0.14613746,-0.090780035,-0.2575591,0.010134663,0.0058299527,-0.05092046,0.5371314,0.162233,-0.24558252,0.007916521,-0.21854812,0.53414845,0.7682813000000001,-0.67407703,-0.49289215,0.23635079999999997,-0.55517215,-0.3319111,-0.122699365,-0.058255485999999995,0.003002145,-0.26361623,-0.07608989599999999,0.9590379000000001,-0.116582826,-0.25851056,-0.058209307,0.7139234999999999,-0.50073886,-0.4980937,0.033609714,-0.28549263,-0.5264770999999999,0.039491564,0.34889355,0.37856767,-0.3296726,-0.5894862,1
-1.1893151000000002,-0.4114206,0.053585127,0.08050367,0.22068559,0.31070152,-1.1353167,-0.11099155,-0.55833995,0.29103809999999997,0.01859942,-0.09345468,-0.16676973,0.5743834,0.16088963,0.30718082,0.17534527,0.20121229999999998,0.6917659,0.46459267,-0.3097178,-0.1653746,-0.19273548,-0.182858,0.4674521,-0.30978835,0.63702375,-0.48730007,-0.384696,-0.06129536,-0.4892669,0.85246724,0.23431803,-0.1420585,0.97844833,-0.06625825,-0.9206027,0.23173085,0.53427887,-0.016293077,-0.52910703,-0.31144938,-0.66666406,0.49443182,0.17857336,0.19758813,0.64049965,0.32965085,0.26307654,0.021204516,-0.8195611999999999,-0.32138845,0.0132641,-0.41728607,0.15595505,-0.46003760000000005,-0.21864377,0.21329610000000002,0.1642916,0.2682565,-0.54870677,0.22868979,-0.15926544,0.613637,-0.32785094,-0.069817625,-0.24506085,0.22611487,0.2807255,0.397862,-0.22714372,-0.15394779,0.10204147,-0.33369225,-0.03766326,-0.29980242,-0.4516115,-0.2949683,-0.5075725999999999,-0.5530702,-0.7119989000000001,0.44491327,-0.22348373,-0.19801300000000002,0.7261703,0.3859146,-0.8183453,0.23874834,-0.54277974,0.31968147,-0.9265183000000001,0.11378402,-0.02095837,0.47646147,0.41326207,0.11056505,0.46355015,0.142795,-0.693693,0.48828468,1
-0.10992241,-0.18595515,-0.9258715000000001,-0.51906353,0.7820377,0.119566835,-0.14052254,0.068401635,-0.26673275,0.25069308,0.43231487,-0.09186445,0.646528,0.8549733,-0.5885206000000001,-0.2218026,-0.18604079,0.21214952,-0.33150265,0.013045991000000002,-0.5949734,-0.41694108,-0.32586604,-0.67079544,0.33901575,0.30340952,0.15611549,0.11426520000000001,0.09711195,-0.6673845,0.7800126000000001,-0.43142045,-0.25905746,0.54346025,-0.26961809999999997,0.05198861,-0.026052627999999998,0.88840806,0.03886376,-0.6443293000000001,-0.5263975000000001,0.46655238,-0.62409014,0.23548287,-0.69606286,0.37153579999999997,0.73294216,0.49397042,0.054912563,-0.045335248,-0.55510175,-0.076051794,-0.3057232,-0.4591955,0.006291021,0.5353741999999999,0.28913787,0.12810755,0.2555583,0.6082661,0.3639124,-0.52771443,-0.4622859,0.18936905,0.6000966999999999,-0.591595,0.5439283,0.31080475,-0.3173795,0.15592732,-0.38101440000000003,0.06315254,0.45137465,0.45746452,-0.18129398,-0.76820546,-0.20988902,0.33792326,-0.4736358,0.35359222,-0.48330270000000003,0.1977323,-0.121967286,0.018887391,0.19213736,-0.22162639,-0.3044588,-0.19295779,0.34145305,-0.47049996,-1.2710909,-0.5309943,-0.12420777,-0.55605084,-0.99039674,-0.088627264,-0.08774377,0.19469345,-0.2468455,0.34648344,0
0.064074,-0.26823068,0.28590328,-0.4243762,0.9960269,-0.9562369000000001,0.28391540000000004,-0.17009312,0.03924182,0.32975975,-0.18533048,-0.10527368,0.37160993,0.24968554,0.18490481,-0.011840848000000001,0.60369265,0.34827006,0.7026427,-0.071571976,-0.09054696,0.20958537,0.25236815,-0.11290072,0.8406749,-0.40315577,0.10078443,-0.63860977,-0.77301306,-0.41330263,-0.090740055,0.7332424,-0.33268577,-0.08681513,0.07738252,0.089008726,-0.060033504,-0.51394236,-0.11637027,0.5405745,-0.45962366,-0.70480335,-0.11632527,0.24761806,-0.63978726,-0.19856656,0.2511777,0.1338458,-0.35148802,-0.4023857,-0.04047025,-0.1250621,0.25812835,-0.41654462,0.7040688,-0.8785983,0.1809695,-0.18518086,0.10797176,0.44342950000000003,-0.07938015,-0.20666803,0.29109204,0.014668851,0.028291386,-0.26263434,0.3948957,0.2345203,0.3588499,-0.04706622,0.016478556999999998,0.16582775,0.15268292,-0.23125459,0.66063535,-0.5346597,0.032706913,-0.37719718,-0.728795,-0.4315104,-0.054543299999999996,0.4633897,-0.38902602,-0.017233713,0.047942165,0.26689053,0.101154804,-0.61754143,0.0011775775,0.48685366,-0.18541351,-0.594902,-0.09825019,0.21173385,-0.54366696,-0.1394805,0.07463809,0.04637442,-0.27600482,-0.42597815,1
-0.3592648,-0.29770195,-0.18638103,0.4430813,-0.22340724,0.2028245,-0.9955641,0.045746654000000005,0.7444075,0.3456081,0.54451764,-0.0878824,-0.11303901,0.26415375,-0.39796865,-0.43436843,0.56604445,0.44301075,-0.30258,0.81783926,-0.40111032,-0.6602165,-0.34161030000000003,-0.14040439,0.64063644,-0.8461690999999999,-0.102044754,-0.40593812,0.3518165,-0.77313983,0.7894003,0.30388018,-0.23111543,-0.26428005,-1.1322155,0.95700514,0.5355288,0.36671183,0.49209577,0.86069244,-1.2997028999999998,-0.82641566,0.7061965,0.67503923,-0.13280314,-0.26105022,-0.20668754,0.36031407,-0.33113578,0.353875,-0.22338961,-0.16698398,-0.025754545,0.42096326,-0.14116813,0.14626145,-0.77509487,0.08885363,0.63248914,0.36349509999999996,0.60576123,0.04982584,-0.41776599999999997,0.37847567,-0.28684828,-0.39161468,0.47570795,0.36599377,0.027350215,0.6424605,-0.20232753,-0.42143565,-0.15322986,-0.14964871,0.27933459999999993,-0.6618746999999999,0.077342175,-0.37010103,-0.02661509,-0.9022165999999999,0.5454945999999999,0.27979663,-0.39832598,-0.24017818,-0.7617488,0.7812435000000001,0.48630297,0.12209124,0.15279312,0.7209982,-1.0429828,-0.6151696999999999,0.5460359,0.65247935,-0.007999455,-0.32303417,-0.2887167,0.34488270000000004,-0.21371534,0.27960157,1
-0.26879546,-0.5132865,0.30048448,-0.66366607,0.65803796,-0.31661123,0.37727544,-0.110038914,-0.25735372,-0.10000455400000001,0.6320869,0.14808603,0.08125902,0.05683679,0.30732787,-1.0848253,0.8250915000000001,-0.5791781,0.17081878,-0.69819885,-0.4159965,-0.119782634,0.0056685777,-0.51661205,0.9223049000000001,0.07348341,-0.21637917,-0.466621,-0.8407794,-0.24075913,-0.17860013,0.48758984,-1.005693,0.08259408,0.49954095,0.42600709999999997,0.6535434,-0.91809267,-0.62981385,1.173581,-0.24810666,-1.34265,0.1839573,0.4771565,-0.26445886,0.033306643,0.03932244,-0.43723738,-0.15496811,-0.59171367,-0.04047025,-0.1250621,0.25812835,-0.41654462,0.7040688,-0.8785983,0.1809695,-0.18518086,0.10797176,0.44342950000000003,-0.07938015,-0.20666803,0.29109204,0.014668851,0.028291386,-0.26263434,0.3948957,0.2345203,0.3588499,-0.04706622,0.016478556999999998,0.16582775,0.15268292,-0.23125459,0.66063535,-0.5346597,0.032706913,-0.37719718,-0.728795,-0.4315104,-0.054543299999999996,0.4633897,-0.38902602,-0.017233713,0.047942165,0.26689053,0.101154804,-0.61754143,0.0011775775,0.48685366,-0.18541351,-0.594902,-0.09825019,0.21173385,-0.54366696,-0.1394805,0.07463809,0.04637442,-0.27600482,-0.42597815,1
-0.98829347,-0.5184924,-0.044874172999999996,-0.5070474,0.16830783,-0.5473443,-0.49855003,-0.008637784,0.12823153,0.22417937,-0.51612085,0.39678475,-0.07526572,0.5398229,-0.36485568,-0.14212114,-0.38552270000000005,0.36670440000000004,0.30985537,0.6467102,-0.15358305,-0.16214867,0.16643840000000001,-0.5427185,-0.1430864,-0.30114463,-0.46648059999999997,-0.3338942,-0.5854577,-0.706809,-0.61419266,0.22910619999999998,-0.18493508,-0.29595828,1.0015659,0.5094613,-0.6730054,0.033566399999999996,-0.5354047,0.166909,-0.89826924,-0.15503548,-0.27580056,0.6133678000000001,0.67092675,0.060767338,0.42437088,0.07538026,-0.71131843,0.6396639000000001,-0.8195611999999999,-0.32138845,0.0132641,-0.41728607,0.15595505,-0.46003760000000005,-0.21864377,0.21329610000000002,0.1642916,0.2682565,-0.54870677,0.22868979,-0.15926544,0.613637,-0.32785094,-0.069817625,-0.24506085,0.22611487,0.2807255,0.397862,-0.22714372,-0.15394779,0.10204147,-0.33369225,-0.03766326,-0.29980242,-0.4516115,-0.2949683,-0.5075725999999999,-0.5530702,-0.7119989000000001,0.44491327,-0.22348373,-0.19801300000000002,0.7261703,0.3859146,-0.8183453,0.23874834,-0.54277974,0.31968147,-0.9265183000000001,0.11378402,-0.02095837,0.47646147,0.41326207,0.11056505,0.46355015,0.142795,-0.693693,0.48828468,1
-0.13662149,-0.8648189000000001,-0.5162869999999999,-1.0148137,0.60681003,-1.5450808,-0.09680852,-0.34297302,-0.87673295,0.61931986,-0.20659284,-0.2441299,0.09109696,-0.30649740000000003,-0.013791678500000001,-0.41379679999999996,0.9717243,0.31486228,-0.35109133,-0.0038902368,-0.09861394,0.15111667,-0.11013305,-0.49597055,0.6938945,-0.31820240000000005,-0.77916974,0.35064495,0.4668759,-0.5510101,-0.15385132,-0.2802098,-0.41572806,-0.6063525,-0.100562625,-0.6623564000000001,-0.08088841,0.043293986,-0.12713474,0.7895481,0.43349373,0.001045299,0.111734405,-0.020305363,-0.2634198,-0.027949618,0.019233445,0.011681347,-0.47557795,0.18399849999999998,-0.04047025,-0.1250621,0.25812835,-0.41654462,0.7040688,-0.8785983,0.1809695,-0.18518086,0.10797176,0.44342950000000003,-0.07938015,-0.20666803,0.29109204,0.014668851,0.028291386,-0.26263434,0.3948957,0.2345203,0.3588499,-0.04706622,0.016478556999999998,0.16582775,0.15268292,-0.23125459,0.66063535,-0.5346597,0.032706913,-0.37719718,-0.728795,-0.4315104,-0.054543299999999996,0.4633897,-0.38902602,-0.017233713,0.047942165,0.26689053,0.101154804,-0.61754143,0.0011775775,0.48685366,-0.18541351,-0.594902,-0.09825019,0.21173385,-0.54366696,-0.1394805,0.07463809,0.04637442,-0.27600482,-0.42597815,1
-0.77706224,-1.0205275,-0.14122772,-0.1671165,0.5496044,0.16003734,-0.34629595,-0.5220986,-0.27517575,0.07936696,0.34204772,-1.226111,-0.014058653,0.11907961,-0.08003885,0.3956363,0.68038255,0.6499029000000001,0.33366105,0.18249956,-0.5108697,0.45515028,-0.88453054,0.3643356,0.06622094,0.22738321,0.72052836,-0.6390208,-0.30876958,0.4385483,0.24795622,-0.29601315,0.17015062,-0.053523722999999995,0.44443065,-0.26888886,-1.1186178,-0.23463805,0.51738673,0.5717055,-0.35711807,-0.43495256,-0.51653904,0.76857525,0.24286349,-0.028666569,0.47392088,0.38442168,0.4551633,0.14998631,-1.3160748,-0.87177944,-0.23726955,-0.8986126,0.80741847,0.028005611,-0.24166346,-0.47141140000000004,-0.15481828,-0.51718533,0.12978587,-2.4706377999999996,-0.34040037,-0.30099845,-0.15944728,0.12009894,0.8016496999999999,1.0921714,0.7156944000000001,0.15376215,0.076618694,1.0725038,-0.48085657,0.96754485,-0.4049942,0.34683138,0.35045406,-0.8084595,-1.5066245,1.0317739,0.68324023,-0.42083776,-0.10735804,0.6323899000000001,-0.013255395,-0.30749235,-1.3381279,0.24044709,0.6947321999999999,0.8777734,-0.35940295,-0.7236357,0.37668070000000003,0.7469394,0.1832884,1.5099889,1.6032239,0.7122106,0.72337013,1.1524252000000001,1
-0.31892028,-0.08947174,0.19208329999999998,-0.41139778,0.607323,-0.3236412,-0.18061583,0.017311768999999998,1.2433312,0.38744473,-0.06244789,0.34588766,0.33488128,-0.9361072,0.41347390000000006,-1.069639,-0.5571764,0.92158586,0.61623937,0.5959224,-0.77576935,0.43041846,-0.71480614,-0.12624134,-0.26172233,-1.4195223,-0.31996885,0.06496968,-0.25095347,-1.1093905000000002,-0.30219468,0.29171172,-0.24724711,0.30923670000000003,0.14000408,0.37352609999999997,0.32628772,-0.41137603,-0.58655095,0.47824177,-0.52922857,-0.32721707,0.25921398,0.9816345,-0.29584187,-0.051651545,-0.26227894,-0.10578768,0.12664749,-0.43514544,-0.025143784,-0.46906668,-0.17412026,-0.21848895,0.36423832,-0.2120548,-0.29632676,0.053569473,0.41291547,0.66473633,-0.021485182999999998,0.33231506,0.33753234,-0.6340143,0.04026923,-0.7438254,-0.56675047,0.2962395,0.14746499,0.24202643,-0.5274864,0.07707234,-0.39620957,-0.007970537,-0.11941446,-0.86566687,-0.24200511,0.08509835,-0.26647657,-0.5674321,-0.15283962,0.43762496,-0.15473399999999998,-0.11530230000000001,-0.23872384,0.49609965,-0.006827105,-0.17247589,-0.19418007,0.33811742,-0.35111558,-0.23635122,0.10943077,0.63896435,-0.29976379999999997,-0.23341604,0.038688026,-0.1838316,0.15275893,-0.28509527,1
0.46867302,-1.4166652,0.12365291,0.07266973,-0.47618082,-0.07530179599999999,-0.6923159999999999,0.71879214,0.20260654,0.24597369,0.5052032999999999,-0.7195611,-0.42706653,0.8405646000000001,0.08681923,-1.0699458999999998,0.52713925,0.24388562,-0.34515086,0.52433914,-0.45880509999999997,-1.3886309,0.9634118,-0.3040839,-0.671025,-0.51815635,0.13142079,-0.10393019,0.75456107,-1.3582731000000001,0.91382486,-0.8152581,-0.44826674,-0.42857626,-0.37678644,1.0108754999999998,0.6254673000000001,-0.40987945,1.3740562,0.86372685,-1.5437154,-1.2981151000000002,1.480588,1.2816213,0.40316057,-0.14949411,-0.8234995999999999,0.49846244,0.1832859,-0.25577253,-0.269357,0.06305582,-0.23748444,-0.90200347,-0.08400643599999999,-0.18502998,-0.07054993,-0.014999117,-0.041116726,-0.5479338,0.11198744,-0.43242538,-0.7275353,-0.16349852,-0.057890464,-0.055155842999999996,0.4569525,0.33615202,0.25975382,0.014015555,-0.46070504,0.30827084,-0.17179626,-0.17934164,-0.41508234,-0.38648644,0.11267704,-0.11844769,-0.24755082,-0.37185696,0.25903586,0.047017183,-0.34906479999999995,0.15371949999999998,-0.29974,0.26954722,-0.03690737,0.52434564,0.10524038,-0.47063375,0.02515842,-0.31381398,0.3379983,-0.25082594,-0.19144864,1.054826,0.47272304,0.94357884,0.33839628,0.35555384,0
-1.207203,-0.2397119,0.12761240000000001,-0.42092162,1.0149342,-0.36235508,0.3859431,0.06626367,-0.9853864,1.0723569,-0.8361811,0.47427875,-1.124716,-0.28144354,0.13837038,-0.71365523,-0.05395063,0.7343168999999999,0.551214,0.45079207,-0.6995706,-0.5101917,0.8347164,-0.5485666,-0.04665006,-0.91178507,-0.5715861,-0.3702233,0.60389185,-0.07265916,-1.509482,-0.30707568,-0.92122877,-0.12317029,-0.06935133,-0.015058075,-0.42703027,1.3711412,-0.568195,0.43416163,-1.8839456,0.833764,1.5182973999999998,-0.23437013,0.1876265,-0.16194655,-0.14799622,0.5605253000000001,-0.2851039,1.0474515,0.373789,-0.9361195999999999,0.37970879999999996,-0.7367754,0.34762564,-0.2742173,-0.4517817,-0.42568925,-0.6592667,-0.28738004,-0.8274335999999999,-0.9328983000000001,-0.059054542,0.7089914,0.89268786,-0.6415837,-0.14688756,0.9735472,-1.0691763,0.53125745,-0.6095114,-1.1404173,0.40660116,0.13568121,-0.11445382,-0.58177984,0.53800464,1.1835238000000001,0.94593376,0.031729855,-0.25867066,0.24988386,-0.13199879,-0.21552998,0.039313592,0.30953297,-0.35236824,-0.28652695,0.26492196,-0.04408591,-0.24315309999999998,0.3417686,0.06523725,-0.45829794,-0.14718752,0.47721540000000007,0.8714045,-0.2765797,-0.046865348,-0.95906806,0
0.14074565,-0.57124174,-0.016655523000000002,0.49750936,0.6628694,-0.7018418000000001,-0.5444515000000001,-0.07959233,-1.0550568999999999,-0.34144077,-0.3017822,-0.8433321,-0.39621133,0.22755948,-0.3885078,-0.33983582,0.43661562,0.02570284,-0.46704292,0.5813231,0.0215248,-0.033117123,-0.6571306,0.19539389999999998,0.27173808,-0.34397745,0.22087406,1.0645777,-0.06552453,0.05529219,0.09846165,-0.16532475,0.19093582,-0.5953351,-0.37464598,0.8754206,-0.4723728,0.65146124,-0.31748462,-0.033646412,0.1976011,-0.9503691999999999,0.053558167000000004,0.24536885,-0.68065107,0.09727432,-0.8521969000000001,-0.27494594,-0.053517684,0.5624318,0.020987073,-0.47212487,0.1189333,-0.39782682,1.0575386999999998,-0.68489075,-0.5750005,0.51243377,-0.98425984,-0.84330493,-0.3130658,0.17246202,-0.73194057,0.54434055,-0.6096214,-0.14985244,0.30160278,0.6899819,0.019019604,-0.016186954,0.018773703,-0.101429835,-0.67037064,0.45176533,0.038260012999999995,-0.8306947,0.56940824,0.9277777,0.019233227,-0.24005106,-0.04186554,-0.7734799,0.0073395069999999995,0.61380106,-0.34542337,-0.054056957,-0.47480482,0.29149359999999996,-0.5475544,-0.6464395000000001,-0.08646005400000001,-0.61793673,-0.47090265,0.3795086,-0.88000846,0.04781716,-1.0987133,0.53025043,-0.7503595999999999,-0.50609714,1
-0.33407885,-0.34727579999999997,-1.0682648000000001,-0.59242684,0.81183064,0.098679535,-0.14633955,-0.22199884,-0.49948403,0.20465226,0.35011279999999995,-0.13567108,0.4248903,0.731888,-0.54153055,-0.05874628,-0.3876628,0.08420363,-0.29016182,-0.061040573,-0.5448748999999999,-0.50648886,-0.41552922,-0.66268516,0.41347986,0.54841936,0.0846518,-0.076210275,0.07406052,-0.68004936,0.62284374,-0.5219206000000001,-0.38937223,0.37508833,-0.06578989,0.26660132,0.105241805,0.8206931000000001,-0.10220244,-0.6534843000000001,-0.69081134,0.40206516,-0.46243837,0.3210235,-0.9715966,0.21070161,0.5977534999999999,0.68833673,0.06913526,-0.06919208,-0.17283633,-0.43235618,-0.16638446,-0.3073261,0.010362108,0.1559221,-0.10299948,-0.35233837,-0.028665664,0.46527758,-0.09789302,0.008083758,-0.21415125,-0.043295845,-0.22203767,-0.31832784,-0.43089682,0.36481428,0.35356809999999994,0.08211185,0.21449229999999997,-0.29484335,-0.12366695,0.17619699,0.061647642,-0.21637791,0.056244895,0.45233238,-0.02485823,0.1387685,0.18655863,-0.084467605,-1.2577516000000002,-0.35481352,-0.025206773,0.18357712,-0.00026388507,-0.0028656528000000005,0.38063990000000003,0.28761329999999996,-0.12504067,-0.24239348,-0.46232920000000005,0.21464135,-0.08211861,-0.19508974,0.44258400000000003,0.19714972,0.11920688,-0.17847669,0
-1.0457606,-0.41589326,0.16917357,-0.5564946,0.15064815,-0.57967055,-0.42749719999999997,0.27881327,0.050106898,0.3156465,-0.7320597,0.46287653,-0.30226174,0.80060464,-0.31361002,-0.094455816,-0.29353872,0.38891488,0.4170789000000001,0.5817448000000001,-0.39581996,-0.25169164,0.24491826,-0.37459654,0.056120172,-0.08443551,-0.46667883,-0.30870193,-0.8656120999999999,-0.77596897,-0.8444002,0.45105892,-0.112819284,-0.08259854,0.7655751999999999,0.44603413,-0.75239897,0.14980066,-0.6699546,0.33772868,-0.9393143,-0.20339805,-0.36119428,0.4739673,0.43591599999999997,0.16784535,0.393806,0.23350653,-0.745045,0.57925165,-0.8195611999999999,-0.32138845,0.0132641,-0.41728607,0.15595505,-0.46003760000000005,-0.21864377,0.21329610000000002,0.1642916,0.2682565,-0.54870677,0.22868979,-0.15926544,0.613637,-0.32785094,-0.069817625,-0.24506085,0.22611487,0.2807255,0.397862,-0.22714372,-0.15394779,0.10204147,-0.33369225,-0.03766326,-0.29980242,-0.4516115,-0.2949683,-0.5075725999999999,-0.5530702,-0.7119989000000001,0.44491327,-0.22348373,-0.19801300000000002,0.7261703,0.3859146,-0.8183453,0.23874834,-0.54277974,0.31968147,-0.9265183000000001,0.11378402,-0.02095837,0.47646147,0.41326207,0.11056505,0.46355015,0.142795,-0.693693,0.48828468,1
0.34094602,-0.8369591999999999,-0.080500335,0.092779435,-0.073405296,0.32933992,0.089509614,-0.07341291,-0.16457839999999999,0.5265751000000001,-0.68286705,-0.40412220000000004,-0.0076159267,0.028755061000000002,-0.43527982,-0.303008,0.28759325,0.07760882,0.41880715,-0.45306864,-0.21097697,-0.2742002,-0.030077355,-0.5467544,-0.3046836,-0.54453707,0.28850123,-0.30888134,0.27936983,-0.5787845,0.030806332999999998,-0.07348457,-0.50269586,0.16412647,0.36793664,0.23568447,-0.93970656,0.32054272,0.8317793,0.43983240000000007,-0.58879447,0.28885868,0.19001749,-0.11532957,-0.17105351,0.54934585,-0.31471303,-0.10976865,-0.3540457,0.037998486,0.5169962,-0.45286570000000004,-0.13326661,-0.05925129,-0.10930739999999999,0.15281576,0.14481808,0.030385595,-0.11560476,0.51716554,-0.43073305,-0.48179212,-0.09658062,0.20389466,-0.5463197,-0.29213253,0.16101924,-0.03612465,0.19572686,-0.33461052,-0.10730502,-0.16176194,-0.04728665,-0.23920300000000003,-0.21371837,-0.51141506,0.28500879999999995,0.058335885,0.095823005,-0.5629335999999999,0.028859654,-0.0080505125,-0.34962046,0.21827765,0.31711861,0.21092238,-0.69955766,0.040204868,0.68352675,0.36156368,-0.54529786,-0.0016697139999999999,0.060875103,-0.09638147,-0.20055462,0.30962655,-0.18547197,-0.16275647,-0.32260504,-0.058225362999999995,1
-0.5361524999999999,-0.8315579,-0.35687596,-0.8497098,-0.039124599999999995,-0.28101020000000004,-0.3177545,0.41048536,0.103173174,1.1753959999999999,-0.32468626,0.9313016,0.1295046,0.16229527,-0.9137788,0.6603354,0.6138232,0.1200347,-0.5850375,0.19938904,-0.7025939999999999,0.14556724,0.09383986,-0.26672173,0.5361587,-0.071108185,0.46442089999999997,0.46820176,-0.56979555,0.12335429,-0.7290297,0.15352315,-0.21585326,-0.33831286,1.1467367,0.23641701,-0.08458384,0.19627959,-0.16048422,-0.037062183,0.0026911254999999997,-0.060768592999999996,0.30014440000000003,0.213547,0.30419832,0.62977856,0.08467592,0.11880982,-0.51258487,0.44583064,-0.8195611999999999,-0.32138845,0.0132641,-0.41728607,0.15595505,-0.46003760000000005,-0.21864377,0.21329610000000002,0.1642916,0.2682565,-0.54870677,0.22868979,-0.15926544,0.613637,-0.32785094,-0.069817625,-0.24506085,0.22611487,0.2807255,0.397862,-0.22714372,-0.15394779,0.10204147,-0.33369225,-0.03766326,-0.29980242,-0.4516115,-0.2949683,-0.5075725999999999,-0.5530702,-0.7119989000000001,0.44491327,-0.22348373,-0.19801300000000002,0.7261703,0.3859146,-0.8183453,0.23874834,-0.54277974,0.31968147,-0.9265183000000001,0.11378402,-0.02095837,0.47646147,0.41326207,0.11056505,0.46355015,0.142795,-0.693693,0.48828468,1
0.48270798,-0.39477763,-1.0587659,0.52091205,0.8215577,-0.47988322,-1.4118614999999999,-0.19076577,-0.6109424,-0.06342151,-0.5626318,0.048336225999999996,-0.7016756,0.85364723,0.15543301,-0.2579761,-1.245125,-0.70393145,0.96014565,0.13711442,0.6204085,-0.40162572,-0.36195016,-0.066213034,0.32269064,-1.4452633999999998,-0.52589554,-0.4145228,0.24655062,-1.6063222,0.005280625,1.3669386000000001,-1.7266207999999998,-1.3562196000000002,0.39020985,-0.075723775,-1.0998565,-0.5376118000000001,0.64608455,0.9201378,0.7089156999999999,-1.1287388999999999,-0.04674304,-0.23578870000000002,-0.8540305,-0.055782985,1.4479507,0.7765430999999999,-0.28677659999999994,-1.1233205,0.35916364,-0.32669982,-0.7096103,0.4155997,0.9396805,-0.62436724,-1.1980264999999999,0.10399482,-0.5043531,0.05233833,-0.5030744,0.37755063,-0.89470774,0.78664076,0.1736613,-0.25092539999999997,-1.0975105,-0.47723663,0.81819713,0.5215649,0.7352371999999999,-0.17984109,-0.5440248000000001,-0.03985591,0.37303135,-1.3476892,-0.25171614,-0.5631085,0.29258627,-1.2575228,0.28515949999999995,1.1622581,-1.2314165000000001,-1.0104245,0.33788595,0.042809165999999996,-0.81385773,-0.38271752,0.47718978,0.9935196,0.5358231999999999,-0.7241787,0.25054207,-0.1911773,-0.6413055999999999,-0.34034184,1.2633709,0.6716065999999999,-0.2570636,-0.94896334,1
-0.7833435999999999,-0.19150357,-0.16987628,-0.39125946,0.12906317,-0.33640027,-0.39210490000000003,0.2176799,0.09148166,0.20561105,-0.91792125,0.12899703,-0.33493134,0.81431484,-0.34471393,0.02887326,-0.31947207,0.25525895,0.62065446,0.6951229,-0.27015582,-0.30095375,0.17730965,-0.36996356,0.07305058,-0.45120309999999997,-0.3167112,-0.67048895,-0.45320150000000003,-0.60976404,-1.0383257,0.22624192,-0.32740009999999997,-0.1771716,0.69154865,0.47321668,-0.93218905,0.18776284,-0.5777459,0.3636842,-0.98039526,0.09243295,-0.1955399,0.47583377,0.39213845,-0.058083583,0.5887523,0.021289794,-0.63903743,0.71303475,-0.8195611999999999,-0.32138845,0.0132641,-0.41728607,0.15595505,-0.46003760000000005,-0.21864377,0.21329610000000002,0.1642916,0.2682565,-0.54870677,0.22868979,-0.15926544,0.613637,-0.32785094,-0.069817625,-0.24506085,0.22611487,0.2807255,0.397862,-0.22714372,-0.15394779,0.10204147,-0.33369225,-0.03766326,-0.29980242,-0.4516115,-0.2949683,-0.5075725999999999,-0.5530702,-0.7119989000000001,0.44491327,-0.22348373,-0.19801300000000002,0.7261703,0.3859146,-0.8183453,0.23874834,-0.54277974,0.31968147,-0.9265183000000001,0.11378402,-0.02095837,0.47646147,0.41326207,0.11056505,0.46355015,0.142795,-0.693693,0.48828468,1
